"ISO3","Year","AgeLow","AgeUp","Sex","Variable","Quantile","Measles","HIV","LRI","TB","Diarrhoeal","Malaria","OtherCMPN","Congenital","Digestive","Neoplasms","OtherNCD","Drowning","RTI","OtherInj","NatDis","CollectVio"
"ECU",2014,5,9,"B","Fraction","Point",0,0.00503,0.07622,0.00508,0.00508,0,0.07104,0.07527,0.02026,0.15946,0.2321,0.04998,0.17682,0.11845,0.0052,0
"ECU",2014,5,9,"B","Fraction","Upper",0,0.01196,0.10012,0.01245,0.01246,0,0.09315,0.10018,0.03303,0.19266,0.2733,0.07075,0.20882,0.14806,0.01192,0
"ECU",2014,5,9,"B","Rate","Lower",0,0,0.08053,0,0,0,0.07417,0.07735,0.0129,0.18381,0.27067,0.04833,0.20618,0.12936,0,0
"ECU",2014,5,9,"B","Rate","Point",0,0.00845,0.12805,0.00853,0.00853,0,0.11935,0.12645,0.03404,0.26789,0.38993,0.08397,0.29706,0.199,0.00874,0
"ECU",2014,5,9,"B","Rate","Upper",0,0.02231,0.18685,0.01937,0.02232,0,0.17081,0.18046,0.05803,0.3613,0.51543,0.12892,0.39946,0.27399,0.02256,0
"ECU",2015,5,9,"B","Deaths","Lower",0,0,16,0,0,0,12,25,6,67,67,24,51,43,0,0
"ECU",2015,5,9,"B","Deaths","Point",0,1,29,1,3,0,23,42,14,99,105,40,78,68,2,0
"ECU",2015,5,9,"B","Deaths","Upper",0,5,45,5,7,0,35,62,23,137,142,59,111,95,6,0
"ECU",2015,5,9,"B","Fraction","Lower",0,0,0.03951,0,0,0,0.02951,0.05985,0.01443,0.16414,0.17194,0.0562,0.12225,0.10453,0,0
"ECU",2015,5,9,"B","Fraction","Point",0,0.00258,0.05796,0.00244,0.00516,0,0.0459,0.08349,0.02712,0.19565,0.20761,0.07845,0.15491,0.13412,0.00461,0
"ECU",2015,5,9,"B","Fraction","Upper",0,0.00765,0.07827,0.00772,0.0122,0,0.06494,0.10764,0.04159,0.23147,0.24345,0.10288,0.18997,0.1652,0.0116,0
"ECU",2015,5,9,"B","Rate","Lower",0,0,0.05462,0,0,0,0.04175,0.08037,0.01954,0.21537,0.21846,0.07717,0.16434,0.14138,0,0
"ECU",2015,5,9,"B","Rate","Point",0,0.00419,0.09415,0.00396,0.00838,0,0.07456,0.13563,0.04406,0.31783,0.33726,0.12744,0.25165,0.21787,0.00749,0
"ECU",2015,5,9,"B","Rate","Upper",0,0.01286,0.14139,0.01286,0.0193,0,0.11245,0.19614,0.07386,0.43984,0.456,0.18947,0.35658,0.30511,0.01928,0
"ECU",2016,5,9,"B","Deaths","Lower",0,0,14,0,0,0,13,17,2,55,68,15,39,32,27,0
"ECU",2016,5,9,"B","Deaths","Point",0,4,26,1,3,0,25,31,8,90,105,29,65,54,48,0
"ECU",2016,5,9,"B","Deaths","Upper",0,10,41,4,8,0,40,47,16,127,151,46,95,80,71,0
"ECU",2016,5,9,"B","Fraction","Lower",0,0.00189,0.03496,0,0,0,0.0319,0.04308,0.00716,0.14958,0.17889,0.04,0.10438,0.08171,0.07276,0
"ECU",2016,5,9,"B","Fraction","Point",0,0.00858,0.05345,0.00213,0.00642,0,0.05138,0.06248,0.01717,0.1843,0.2142,0.05965,0.13267,0.1097,0.09787,0
"ECU",2016,5,9,"B","Fraction","Upper",0,0.01813,0.07555,0.00709,0.0145,0,0.07033,0.08431,0.02899,0.21654,0.25277,0.08122,0.16392,0.14072,0.1252,0
"ECU",2016,5,9,"B","Rate","Lower",0,0.00319,0.04512,0,0,0,0.04478,0.05446,0.0096,0.17911,0.22072,0.05123,0.12796,0.10554,0.0896,0
"ECU",2016,5,9,"B","Rate","Point",0,0.01349,0.08403,0.00335,0.01009,0,0.08078,0.09823,0.02699,0.28975,0.33676,0.09378,0.20858,0.17247,0.15387,0
"ECU",2016,5,9,"B","Rate","Upper",0,0.02883,0.13126,0.00962,0.02244,0,0.12805,0.14729,0.04806,0.40353,0.48038,0.14694,0.30409,0.25295,0.22422,0
"ECU",2017,5,9,"B","Deaths","Lower",0,0,12,0,0,0,11,17,9,77,61,11,38,29,0,0
"ECU",2017,5,9,"B","Deaths","Point",0,3,24,0,2,0,24,33,20,125,103,25,65,51,4,0
"ECU",2017,5,9,"B","Deaths","Upper",0,7,38,0,7,0,38,51,33,177,151,40,98,77,8,0
"ECU",2017,5,9,"B","Fraction","Lower",0,0,0.03111,0,0,0,0.03149,0.04675,0.02466,0.22433,0.17815,0.0303,0.10481,0.08,0,0
"ECU",2017,5,9,"B","Fraction","Point",0,0.00524,0.04987,0,0.00512,0,0.04975,0.06917,0.04182,0.26142,0.2159,0.05123,0.13567,0.10748,0.00732,0
"ECU",2017,5,9,"B","Fraction","Upper",0,0.01238,0.07045,0,0.01239,0,0.06981,0.09185,0.06091,0.30458,0.256,0.07261,0.16533,0.13636,0.0157,0
"ECU",2017,5,9,"B","Rate","Lower",0,0,0.04132,0,0,0,0.03819,0.05725,0.02889,0.24566,0.1972,0.03818,0.12117,0.09235,0,0
"ECU",2017,5,9,"B","Rate","Point",0,0.00798,0.07597,0,0.0078,0,0.07579,0.10538,0.06371,0.39826,0.32891,0.07805,0.20668,0.16374,0.01115,0
"ECU",2017,5,9,"B","Rate","Upper",0,0.0191,0.12084,0,0.01911,0,0.12087,0.15918,0.10493,0.56009,0.47758,0.12696,0.30865,0.24195,0.02545,0
"ECU",2018,5,9,"B","Deaths","Lower",0,0,12,0,0,0,10,17,5,57,56,14,37,29,7,0
"ECU",2018,5,9,"B","Deaths","Point",0,3,25,1,3,0,23,34,13,100,99,30,66,55,17,0
"ECU",2018,5,9,"B","Deaths","Upper",0,7,42,4,7,0,37,54,24,148,145,48,99,84,30,0
"ECU",2018,5,9,"B","Fraction","Lower",0,0,0.03399,0,0,0,0.02941,0.05046,0.01352,0.17682,0.17458,0.04137,0.11138,0.08972,0.0207,0
"ECU",2018,5,9,"B","Fraction","Point",0,0.00547,0.05376,0.00152,0.00557,0,0.04901,0.07171,0.0287,0.21379,0.21257,0.06311,0.14108,0.1171,0.0366,0
"ECU",2018,5,9,"B","Fraction","Upper",0,0.01274,0.07654,0.00647,0.01325,0,0.07005,0.09632,0.04555,0.25613,0.24997,0.08626,0.1739,0.14829,0.05497,0
"ECU",2018,5,9,"B","Rate","Lower",0,0,0.03788,0,0,0,0.03183,0.05372,0.01604,0.18276,0.1796,0.04727,0.11973,0.09457,0.02521,0
"ECU",2018,5,9,"B","Rate","Point",0,0.00807,0.07933,0.00224,0.00822,0,0.07232,0.10581,0.04235,0.31546,0.31366,0.09312,0.20817,0.17279,0.054,0
"ECU",2018,5,9,"B","Rate","Upper",0,0.01895,0.12936,0.00947,0.01895,0,0.11669,0.16998,0.07257,0.46371,0.45719,0.14834,0.31215,0.26485,0.0915,0
"ECU",2019,5,9,"B","Deaths","Lower",0,0,11,0,0,0,10,15,4,52,54,13,33,28,6,0
"ECU",2019,5,9,"B","Deaths","Point",0,2,25,1,3,0,22,33,13,97,97,29,64,53,17,0
"ECU",2019,5,9,"B","Deaths","Upper",0,7,41,3,7,0,38,53,23,147,148,47,100,84,29,0
"ECU",2019,5,9,"B","Fraction","Lower",0,0,0.03205,0,0,0,0.02925,0.04877,0.01359,0.17736,0.17551,0.03977,0.10938,0.08687,0.01879,0
"ECU",2019,5,9,"B","Fraction","Point",0,0.00547,0.05376,0.00152,0.00557,0,0.04901,0.07171,0.0287,0.21379,0.21257,0.06311,0.14108,0.1171,0.0366,0
"ECU",2019,5,9,"B","Fraction","Upper",0,0.01349,0.07669,0.00594,0.01285,0,0.06832,0.0963,0.04568,0.25508,0.25271,0.08725,0.17405,0.14909,0.05456,0
"ECU",2019,5,9,"B","Rate","Lower",0,0,0.03442,0,0,0,0.03435,0.05,0.01562,0.16296,0.16927,0.04371,0.10323,0.0876,0.02186,0
"ECU",2019,5,9,"B","Rate","Point",0,0.00779,0.0766,0.00217,0.00794,0,0.06984,0.10218,0.0409,0.30463,0.3029,0.08993,0.20103,0.16686,0.05215,0
"ECU",2019,5,9,"B","Rate","Upper",0,0.01878,0.12504,0.00938,0.01877,0,0.11566,0.16258,0.06881,0.4566,0.45971,0.14661,0.30957,0.26244,0.09061,0
"EGY",2000,5,9,"B","Deaths","Lower",144,0,265,1,93,0,346,328,105,774,849,336,687,703,0,0
"EGY",2000,5,9,"B","Deaths","Point",331,0,318,13,107,0,471,353,116,802,912,367,739,758,0,0
"EGY",2000,5,9,"B","Deaths","Upper",556,1,352,51,136,0,579,382,128,828,1005,397,793,818,0,2
"EGY",2000,5,9,"B","Fraction","Lower",0.02791,0,0.05001,0.00028,0.01765,0,0.06418,0.06185,0.0199,0.14605,0.16058,0.06327,0.12957,0.1332,0,0
"EGY",2000,5,9,"B","Fraction","Point",0.06265,0.00007,0.0601,0.00237,0.0203,0,0.08907,0.06678,0.02201,0.15166,0.17239,0.06946,0.13977,0.14332,0,0.00005
"EGY",2000,5,9,"B","Fraction","Upper",0.10222,0.00011,0.06661,0.00968,0.02553,0,0.11112,0.07213,0.02412,0.15708,0.18994,0.07517,0.14995,0.1547,0,0.00038
"EGY",2000,5,9,"B","Rate","Lower",0.08703,0,0.1597,0.00091,0.0561,0,0.20818,0.1973,0.06335,0.46547,0.51103,0.20217,0.41357,0.42287,0,0
"EGY",2000,5,9,"B","Rate","Point",0.19924,0.00022,0.19113,0.00754,0.06456,0,0.28326,0.21238,0.07,0.48232,0.54824,0.2209,0.4445,0.45579,0,0.00016
"EGY",2000,5,9,"B","Rate","Upper",0.33378,0.00033,0.21158,0.03044,0.08126,0,0.34765,0.22932,0.07678,0.49759,0.6039,0.23859,0.47667,0.49159,0,0.00121
"EGY",2001,5,9,"B","Deaths","Lower",111,0,246,1,85,0,343,314,99,743,819,309,633,655,0,0
"EGY",2001,5,9,"B","Deaths","Point",252,0,296,13,99,0,444,339,111,772,882,340,683,709,0,0
"EGY",2001,5,9,"B","Deaths","Upper",417,1,331,52,128,0,531,368,123,798,978,370,735,768,0,1
"EGY",2001,5,9,"B","Fraction","Lower",0.02281,0,0.05005,0.00033,0.01737,0,0.06898,0.06335,0.02025,0.15035,0.1658,0.06262,0.12785,0.13301,0,0
"EGY",2001,5,9,"B","Fraction","Point",0.05108,0.0001,0.05987,0.00256,0.02007,0,0.08994,0.06868,0.02247,0.15622,0.17844,0.06886,0.13818,0.14352,0,0.00003
"EGY",2001,5,9,"B","Fraction","Upper",0.08291,0.00015,0.06679,0.01039,0.02575,0,0.10794,0.07472,0.02464,0.16155,0.19767,0.07469,0.14853,0.15591,0,0.00021
"EGY",2001,5,9,"B","Rate","Lower",0.06713,0,0.14922,0.00099,0.05171,0,0.20791,0.19021,0.06036,0.44983,0.49524,0.1874,0.38296,0.39628,0,0
"EGY",2001,5,9,"B","Rate","Point",0.15264,0.0003,0.17891,0.00765,0.05998,0,0.26877,0.20524,0.06715,0.46684,0.53324,0.20578,0.41293,0.42889,0,0.00009
"EGY",2001,5,9,"B","Rate","Upper",0.2517,0.00043,0.19991,0.03117,0.07726,0,0.32087,0.22215,0.07392,0.4824,0.59126,0.22331,0.44408,0.46395,0,0.00061
"EGY",2002,5,9,"B","Deaths","Lower",24,0,229,1,79,0,356,305,96,724,799,289,591,618,0,0
"EGY",2002,5,9,"B","Deaths","Point",94,1,280,12,93,0,426,330,107,753,863,319,639,673,1,0
"EGY",2002,5,9,"B","Deaths","Upper",179,1,317,44,123,0,488,359,119,779,963,348,690,730,4,1
"EGY",2002,5,9,"B","Fraction","Lower",0.00529,0,0.05026,0.00042,0.01741,0,0.07708,0.06642,0.02093,0.15764,0.17421,0.06289,0.12865,0.13513,0,0
"EGY",2002,5,9,"B","Fraction","Point",0.02056,0.00012,0.06091,0.00268,0.02031,0,0.09275,0.07195,0.02337,0.16392,0.18801,0.06951,0.13915,0.14646,0.00027,0.00003
"EGY",2002,5,9,"B","Fraction","Upper",0.03839,0.00019,0.06863,0.00947,0.02653,0,0.10588,0.07822,0.02568,0.16957,0.20939,0.07565,0.14976,0.15897,0.00088,0.00022
"EGY",2002,5,9,"B","Rate","Lower",0.01453,0,0.13877,0.0012,0.04817,0,0.21508,0.18444,0.05804,0.43719,0.48254,0.17458,0.35685,0.37364,0,0
"EGY",2002,5,9,"B","Rate","Point",0.057,0.00033,0.16888,0.00743,0.05631,0,0.25716,0.19949,0.0648,0.45449,0.52128,0.19272,0.38581,0.40608,0.00075,0.00008
"EGY",2002,5,9,"B","Rate","Upper",0.10756,0.00051,0.19093,0.02637,0.0737,0,0.29406,0.21656,0.07148,0.47013,0.5809,0.20965,0.41603,0.44051,0.00242,0.00061
"EGY",2003,5,9,"B","Deaths","Lower",0,0,223,2,76,0,341,301,94,716,792,273,560,595,0,0
"EGY",2003,5,9,"B","Deaths","Point",21,1,269,13,90,0,415,327,106,746,858,304,608,649,0,0
"EGY",2003,5,9,"B","Deaths","Upper",124,1,304,43,119,0,473,356,117,773,960,332,657,706,0,1
"EGY",2003,5,9,"B","Fraction","Lower",0,0,0.05045,0.00054,0.01732,0,0.07734,0.06828,0.02138,0.16277,0.18009,0.0622,0.12692,0.13502,0,0
"EGY",2003,5,9,"B","Fraction","Point",0.00483,0.00015,0.06094,0.00304,0.02032,0,0.09425,0.07419,0.02395,0.16932,0.19478,0.06908,0.13794,0.14719,0,0.00003
"EGY",2003,5,9,"B","Fraction","Upper",0.02823,0.00023,0.06872,0.0098,0.02681,0,0.10772,0.08071,0.02636,0.17503,0.21655,0.07516,0.14865,0.16012,0,0.00023
"EGY",2003,5,9,"B","Rate","Lower",0,0,0.134,0.00142,0.04555,0,0.2048,0.18064,0.05648,0.42949,0.47499,0.16414,0.33565,0.35659,0,0
"EGY",2003,5,9,"B","Rate","Point",0.01275,0.0004,0.16089,0.00803,0.05365,0,0.24883,0.19587,0.06323,0.44703,0.51424,0.18238,0.36418,0.3886,0,0.00008
"EGY",2003,5,9,"B","Rate","Upper",0.07419,0.0006,0.182,0.02574,0.07102,0,0.28333,0.21323,0.06995,0.46311,0.57511,0.1989,0.39351,0.42244,0,0.0006
"EGY",2004,5,9,"B","Deaths","Lower",0,0,217,1,74,0,354,303,94,721,798,265,540,583,0,0
"EGY",2004,5,9,"B","Deaths","Point",14,1,265,11,87,0,414,328,105,751,864,295,587,635,1,2
"EGY",2004,5,9,"B","Deaths","Upper",97,2,300,35,117,0,469,358,117,779,967,322,635,692,3,4
"EGY",2004,5,9,"B","Fraction","Lower",0,0,0.04979,0.0004,0.01705,0,0.08098,0.06921,0.02156,0.16569,0.18345,0.06071,0.12395,0.1336,0,0
"EGY",2004,5,9,"B","Fraction","Point",0.00325,0.00017,0.06081,0.00247,0.02004,0,0.09491,0.07528,0.02417,0.17213,0.19818,0.06766,0.13467,0.14565,0.00023,0.00037
"EGY",2004,5,9,"B","Fraction","Upper",0.02186,0.00028,0.0686,0.00809,0.02649,0,0.10716,0.08195,0.02668,0.17794,0.22086,0.07361,0.14519,0.15849,0.0007,0.00094
"EGY",2004,5,9,"B","Rate","Lower",0,0,0.12918,0.00105,0.04399,0,0.20992,0.17963,0.05578,0.42769,0.4734,0.15728,0.32068,0.34575,0,0
"EGY",2004,5,9,"B","Rate","Point",0.0084,0.00044,0.15724,0.00639,0.05182,0,0.24541,0.19466,0.0625,0.44509,0.51245,0.17495,0.34822,0.37662,0.00059,0.00096
"EGY",2004,5,9,"B","Rate","Upper",0.05719,0.00072,0.17733,0.0207,0.06879,0,0.27748,0.21178,0.06917,0.46131,0.57307,0.1907,0.37588,0.41001,0.00178,0.00238
"EGY",2005,5,9,"B","Deaths","Lower",0,0,217,2,73,0,350,308,95,734,814,260,529,578,0,1
"EGY",2005,5,9,"B","Deaths","Point",12,1,264,11,87,0,416,334,107,765,880,289,575,630,0,5
"EGY",2005,5,9,"B","Deaths","Upper",101,2,299,37,115,0,470,363,118,793,981,316,621,686,0,9
"EGY",2005,5,9,"B","Fraction","Lower",0,0,0.04983,0.00048,0.0169,0,0.08,0.07036,0.02179,0.16803,0.18633,0.05959,0.12118,0.13211,0,0.00022
"EGY",2005,5,9,"B","Fraction","Point",0.00271,0.00018,0.06034,0.00258,0.0198,0,0.09512,0.07627,0.0244,0.17478,0.20115,0.06615,0.13143,0.14406,0,0.00104
"EGY",2005,5,9,"B","Fraction","Upper",0.02252,0.00032,0.06793,0.00842,0.02604,0,0.10686,0.08278,0.02694,0.18056,0.22471,0.07195,0.14155,0.15681,0,0.00206
"EGY",2005,5,9,"B","Rate","Lower",0,0,0.12801,0.00124,0.0433,0,0.20629,0.18132,0.05601,0.43218,0.47878,0.15328,0.31153,0.34041,0,0.00058
"EGY",2005,5,9,"B","Rate","Point",0.00697,0.00046,0.15525,0.00664,0.05094,0,0.24474,0.19624,0.06278,0.4497,0.51755,0.1702,0.33816,0.37066,0,0.00268
"EGY",2005,5,9,"B","Rate","Upper",0.05902,0.00082,0.17555,0.02174,0.06728,0,0.27591,0.21338,0.06925,0.46591,0.57674,0.18561,0.36513,0.40324,0,0.0053
"EGY",2006,5,9,"B","Deaths","Lower",0,0,224,2,74,0,261,318,98,759,841,259,527,583,0,0
"EGY",2006,5,9,"B","Deaths","Point",166,1,268,10,88,0,426,344,110,790,910,288,572,635,0,1
"EGY",2006,5,9,"B","Deaths","Upper",490,2,302,33,116,0,524,375,122,819,1013,315,617,691,0,4
"EGY",2006,5,9,"B","Fraction","Lower",0,0,0.04833,0.00044,0.01622,0,0.05491,0.0687,0.0214,0.16373,0.18208,0.05629,0.11395,0.12656,0,0
"EGY",2006,5,9,"B","Fraction","Point",0.03595,0.00018,0.05824,0.00218,0.01904,0,0.09243,0.07469,0.02384,0.17144,0.19735,0.06258,0.12403,0.13782,0,0.00023
"EGY",2006,5,9,"B","Fraction","Upper",0.10251,0.00031,0.06541,0.00703,0.02502,0,0.11555,0.08126,0.02631,0.17872,0.22109,0.06834,0.13422,0.15018,0,0.00067
"EGY",2006,5,9,"B","Rate","Lower",0,0,0.13081,0.00117,0.04364,0,0.15245,0.186,0.05733,0.44346,0.49142,0.15165,0.30786,0.3408,0,0
"EGY",2006,5,9,"B","Rate","Point",0.09675,0.00048,0.15673,0.00587,0.05124,0,0.24875,0.201,0.06416,0.46138,0.5311,0.16841,0.33379,0.3709,0,0.00062
"EGY",2006,5,9,"B","Rate","Upper",0.28579,0.00081,0.17578,0.01875,0.06747,0,0.30566,0.21854,0.07078,0.47795,0.59094,0.18352,0.36015,0.40337,0,0.00176
"EGY",2007,5,9,"B","Deaths","Lower",68,0,226,2,76,0,348,330,101,788,876,260,526,592,0,0
"EGY",2007,5,9,"B","Deaths","Point",199,1,274,10,90,0,438,357,114,821,946,289,572,646,0,0
"EGY",2007,5,9,"B","Deaths","Upper",355,2,309,30,120,0,518,389,126,851,1052,316,618,704,0,2
"EGY",2007,5,9,"B","Fraction","Lower",0.01465,0,0.04781,0.00042,0.01609,0,0.07211,0.06915,0.02142,0.16596,0.18376,0.05466,0.11083,0.12473,0,0
"EGY",2007,5,9,"B","Fraction","Point",0.04188,0.00019,0.05763,0.00212,0.01895,0,0.09209,0.07506,0.02394,0.17251,0.19888,0.06082,0.1202,0.13565,0,0.00007
"EGY",2007,5,9,"B","Fraction","Upper",0.07344,0.00032,0.06475,0.00621,0.02494,0,0.11035,0.08191,0.02641,0.17886,0.22138,0.06643,0.12979,0.14782,0,0.00042
"EGY",2007,5,9,"B","Rate","Lower",0.03989,0,0.13163,0.00116,0.04458,0,0.20229,0.19219,0.05919,0.45803,0.50915,0.15126,0.306,0.34401,0,0
"EGY",2007,5,9,"B","Rate","Point",0.11576,0.00053,0.15929,0.00586,0.05238,0,0.25454,0.20747,0.06617,0.47683,0.54972,0.16811,0.33224,0.37495,0,0.00019
"EGY",2007,5,9,"B","Rate","Upper",0.20597,0.00088,0.17914,0.01706,0.06918,0,0.30084,0.22574,0.07306,0.49379,0.61081,0.18346,0.35852,0.4084,0,0.00117
"EGY",2008,5,9,"B","Deaths","Lower",24,0,230,2,78,0,380,341,105,816,910,260,524,600,2,0
"EGY",2008,5,9,"B","Deaths","Point",92,1,279,10,93,0,448,369,118,849,982,290,571,655,7,0
"EGY",2008,5,9,"B","Deaths","Upper",200,2,316,34,123,0,511,402,131,881,1091,317,617,715,14,2
"EGY",2008,5,9,"B","Fraction","Lower",0.0052,0,0.04842,0.00043,0.01653,0,0.07885,0.07142,0.02212,0.17123,0.19116,0.05445,0.11034,0.12621,0.00062,0
"EGY",2008,5,9,"B","Fraction","Point",0.01936,0.00019,0.05865,0.00214,0.01946,0,0.09407,0.07749,0.02475,0.17827,0.20601,0.06076,0.11976,0.13745,0.00157,0.00006
"EGY",2008,5,9,"B","Fraction","Upper",0.04144,0.00031,0.06609,0.00699,0.02562,0,0.10751,0.0843,0.02731,0.18436,0.22845,0.06638,0.12922,0.14981,0.00293,0.00042
"EGY",2008,5,9,"B","Rate","Lower",0.0143,0,0.13336,0.00121,0.04555,0,0.22007,0.19777,0.06089,0.47209,0.52648,0.15049,0.30352,0.34728,0.00173,0
"EGY",2008,5,9,"B","Rate","Point",0.05337,0.00052,0.16169,0.0059,0.05365,0,0.25933,0.21362,0.06823,0.49145,0.56793,0.1675,0.33015,0.37892,0.00433,0.00017
"EGY",2008,5,9,"B","Rate","Upper",0.11541,0.00085,0.18264,0.01935,0.07096,0,0.29555,0.23257,0.07534,0.50927,0.63096,0.18285,0.35686,0.41349,0.0081,0.00116
"EGY",2009,5,9,"B","Deaths","Lower",4,0,236,1,80,0,386,351,108,839,939,258,520,605,0,0
"EGY",2009,5,9,"B","Deaths","Point",74,1,285,9,95,0,457,380,122,875,1015,289,567,663,0,1
"EGY",2009,5,9,"B","Deaths","Upper",188,2,322,27,127,0,520,415,135,908,1129,316,614,726,0,3
"EGY",2009,5,9,"B","Fraction","Lower",0.00097,0,0.04874,0.0004,0.01669,0,0.07935,0.07254,0.0224,0.1739,0.19453,0.05349,0.10794,0.12566,0,0
"EGY",2009,5,9,"B","Fraction","Point",0.01535,0.0002,0.05893,0.00176,0.01973,0,0.09454,0.07868,0.02518,0.18109,0.2101,0.05974,0.11737,0.13717,0,0.00016
"EGY",2009,5,9,"B","Fraction","Upper",0.03822,0.0003,0.0665,0.00547,0.02604,0,0.10759,0.0859,0.0278,0.18729,0.23398,0.06548,0.12696,0.14944,0,0.00062
"EGY",2009,5,9,"B","Rate","Lower",0.00268,0,0.13597,0.00112,0.04647,0,0.22266,0.20267,0.06258,0.48363,0.54132,0.14892,0.29999,0.34895,0,0
"EGY",2009,5,9,"B","Rate","Point",0.04273,0.00056,0.16404,0.0049,0.05492,0,0.26317,0.21902,0.07009,0.5041,0.58486,0.1663,0.32672,0.38184,0,0.00045
"EGY",2009,5,9,"B","Rate","Upper",0.10792,0.00084,0.18519,0.01526,0.07304,0,0.29913,0.23853,0.07763,0.52273,0.6499,0.18189,0.35357,0.41814,0,0.00173
"EGY",2010,5,9,"B","Deaths","Lower",0,0,236,1,81,0,408,358,111,857,963,254,512,606,1,0
"EGY",2010,5,9,"B","Deaths","Point",5,1,288,7,97,0,461,388,125,894,1042,286,559,665,4,0
"EGY",2010,5,9,"B","Deaths","Upper",57,2,327,20,130,0,513,424,139,928,1161,314,608,730,9,1
"EGY",2010,5,9,"B","Fraction","Lower",0,0,0.04909,0.00036,0.01698,0,0.08393,0.07405,0.02293,0.17783,0.19972,0.0528,0.10622,0.12598,0.0002,0
"EGY",2010,5,9,"B","Fraction","Point",0.00113,0.00021,0.05964,0.00149,0.02015,0,0.09557,0.08051,0.02583,0.1854,0.216,0.05922,0.116,0.13792,0.00088,0.00005
"EGY",2010,5,9,"B","Fraction","Upper",0.01169,0.00031,0.06734,0.00408,0.02686,0,0.10643,0.0879,0.02858,0.19208,0.24057,0.0649,0.12591,0.15054,0.00185,0.00021
"EGY",2010,5,9,"B","Rate","Lower",0,0,0.13518,0.001,0.04677,0,0.23328,0.20506,0.06343,0.48977,0.55069,0.1456,0.29276,0.34652,0.00057,0
"EGY",2010,5,9,"B","Rate","Point",0.00311,0.00058,0.16439,0.00411,0.05554,0,0.26342,0.22191,0.0712,0.51102,0.59537,0.16323,0.31973,0.38015,0.00243,0.00014
"EGY",2010,5,9,"B","Rate","Upper",0.03243,0.00085,0.18636,0.01126,0.07429,0,0.29281,0.242,0.07899,0.53017,0.66309,0.17888,0.3469,0.41674,0.00515,0.00058
"EGY",2011,5,9,"B","Deaths","Lower",0,0,237,2,82,0,401,364,112,871,983,251,503,602,0,7
"EGY",2011,5,9,"B","Deaths","Point",5,1,287,9,98,0,459,395,127,910,1064,282,549,662,0,15
"EGY",2011,5,9,"B","Deaths","Upper",72,2,325,24,131,0,514,431,141,944,1184,309,597,727,0,24
"EGY",2011,5,9,"B","Fraction","Lower",0,0,0.04878,0.00047,0.01684,0,0.08237,0.07468,0.02309,0.17944,0.20217,0.05152,0.10341,0.12439,0,0.00146
"EGY",2011,5,9,"B","Fraction","Point",0.00111,0.00021,0.05893,0.00179,0.02007,0,0.0945,0.08124,0.02606,0.1872,0.21876,0.0579,0.11301,0.13613,0,0.00308
"EGY",2011,5,9,"B","Fraction","Upper",0.01466,0.00032,0.0667,0.00491,0.02673,0,0.10535,0.08865,0.02881,0.19383,0.24367,0.06358,0.12282,0.14898,0,0.0048
"EGY",2011,5,9,"B","Rate","Lower",0,0,0.13369,0.00128,0.04625,0,0.22652,0.20552,0.0635,0.49107,0.5545,0.1415,0.28362,0.3395,0,0.00398
"EGY",2011,5,9,"B","Rate","Point",0.00304,0.00058,0.16146,0.0049,0.05499,0,0.25891,0.22258,0.0714,0.51289,0.59936,0.15863,0.30963,0.37297,0,0.00844
"EGY",2011,5,9,"B","Rate","Upper",0.04051,0.00087,0.18289,0.01351,0.0735,0,0.28955,0.24282,0.07934,0.53194,0.66696,0.17401,0.33628,0.40914,0,0.01349
"EGY",2012,5,9,"B","Deaths","Lower",0,0,233,2,81,0,364,369,113,882,1000,245,490,595,0,1
"EGY",2012,5,9,"B","Deaths","Point",27,1,285,7,97,0,456,401,128,924,1084,276,538,655,0,5
"EGY",2012,5,9,"B","Deaths","Upper",204,2,323,19,131,0,522,439,143,960,1207,304,587,720,0,10
"EGY",2012,5,9,"B","Fraction","Lower",0,0,0.04773,0.00042,0.01664,0,0.07306,0.07515,0.02322,0.18099,0.2045,0.05025,0.10053,0.12219,0,0.0002
"EGY",2012,5,9,"B","Fraction","Point",0.00561,0.00022,0.05831,0.00142,0.01989,0,0.0934,0.08202,0.02627,0.18912,0.22191,0.05659,0.1101,0.13404,0,0.0011
"EGY",2012,5,9,"B","Fraction","Upper",0.0408,0.00032,0.06603,0.00377,0.02662,0,0.1068,0.08977,0.02912,0.19608,0.24708,0.06238,0.11964,0.14683,0,0.00205
"EGY",2012,5,9,"B","Rate","Lower",0,0,0.12961,0.00115,0.04518,0,0.20193,0.20467,0.06309,0.48956,0.55464,0.13627,0.27224,0.33,0,0.00055
"EGY",2012,5,9,"B","Rate","Point",0.01519,0.0006,0.15791,0.00385,0.05386,0,0.25293,0.22212,0.07114,0.51215,0.60095,0.15325,0.29816,0.36299,0,0.00298
"EGY",2012,5,9,"B","Rate","Upper",0.11262,0.00085,0.17882,0.01019,0.07217,0,0.28907,0.24307,0.07907,0.53217,0.66888,0.16843,0.32499,0.39913,0,0.00555
"EGY",2013,5,9,"B","Deaths","Lower",0,1,229,0,79,0,367,368,113,884,1003,237,473,579,0,27
"EGY",2013,5,9,"B","Deaths","Point",47,2,280,3,95,0,446,401,128,925,1089,268,519,637,0,38
"EGY",2013,5,9,"B","Deaths","Upper",182,3,318,11,128,0,508,440,143,962,1214,295,566,701,0,51
