"Region","Year","AgeLow","AgeUp","Sex","Variable","Quantile","Measles","HIV","LRI","TB","Diarrhoeal","Malaria","OtherCMPN","Congenital","Digestive","Neoplasms","OtherNCD","Drowning","RTI","OtherInj","NatDis","CollectVio"
"West and central Africa",2010,5,9,"B","Fraction","Lower",0.00761,0.02329,0.07117,0.01189,0.14093,0.25082,0.23154,0.01832,0.01145,0.0115,0.02471,0.01745,0.0286,0.01307,0.00008,0.00038
"West and central Africa",2010,5,9,"B","Fraction","Point",0.02102,0.0276,0.09023,0.02622,0.15002,0.26748,0.25898,0.02409,0.01532,0.01522,0.03142,0.02142,0.03368,0.01666,0.00013,0.00049
"West and central Africa",2010,5,9,"B","Fraction","Upper",0.04927,0.03189,0.10821,0.04684,0.15974,0.28271,0.28414,0.03004,0.01952,0.01972,0.03858,0.0258,0.03906,0.02083,0.00019,0.0006
"West and central Africa",2010,5,9,"B","Rate","Lower",0.11872,0.36279,1.10094,0.18967,2.12815,3.77342,3.53677,0.28711,0.17964,0.17695,0.37828,0.26852,0.44392,0.20415,0.0013,0.00612
"West and central Africa",2010,5,9,"B","Rate","Point",0.32724,0.42967,1.40469,0.40819,2.3355,4.1641,4.03178,0.37503,0.2385,0.23694,0.48914,0.33346,0.52433,0.25936,0.00202,0.00763
"West and central Africa",2010,5,9,"B","Rate","Upper",0.7804,0.50503,1.71645,0.73577,2.59609,4.59553,4.61169,0.47628,0.30716,0.3125,0.61074,0.4096,0.61381,0.32675,0.00286,0.00923
"West and central Africa",2011,5,9,"B","Deaths","Lower",3933,4327,13495,2364,26139,44612,44291,3558,2439,2382,5217,3431,5657,2859,9,168
"West and central Africa",2011,5,9,"B","Deaths","Point",5956,5202,17309,5109,28711,49249,49902,4615,3184,3130,6647,4230,6634,3591,17,194
"West and central Africa",2011,5,9,"B","Deaths","Upper",9068,6093,21073,8762,31998,54054,56698,5849,4062,4075,8276,5179,7693,4493,25,222
"West and central Africa",2011,5,9,"B","Fraction","Lower",0.02005,0.02258,0.06977,0.01202,0.13986,0.23937,0.23693,0.01846,0.01263,0.01242,0.0275,0.01803,0.02953,0.01475,0.00004,0.00083
"West and central Africa",2011,5,9,"B","Fraction","Point",0.03075,0.02686,0.08937,0.02638,0.14824,0.25428,0.25765,0.02383,0.01644,0.01616,0.03432,0.02184,0.03425,0.01854,0.00009,0.001
"West and central Africa",2011,5,9,"B","Fraction","Upper",0.0461,0.03124,0.10683,0.04586,0.15747,0.26654,0.27976,0.02972,0.02059,0.02057,0.04173,0.02612,0.0393,0.02293,0.00014,0.00117
"West and central Africa",2011,5,9,"B","Rate","Lower",0.31124,0.34262,1.06798,0.187,2.06981,3.53207,3.50718,0.28174,0.19303,0.18853,0.41305,0.27161,0.44773,0.22637,0.00071,0.01329
"West and central Africa",2011,5,9,"B","Rate","Point",0.47131,0.41169,1.36979,0.40433,2.27211,3.8974,3.94906,0.36525,0.25198,0.24769,0.52603,0.33475,0.52496,0.28417,0.00138,0.01533
"West and central Africa",2011,5,9,"B","Rate","Upper",0.71771,0.4821,1.66704,0.69358,2.53131,4.27467,4.48453,0.46268,0.32136,0.32232,0.65467,0.40969,0.60867,0.35549,0.00198,0.01757
"West and central Africa",2012,5,9,"B","Deaths","Lower",3144,4239,13924,2422,26089,42189,45159,3597,2679,2593,5906,3597,5923,3292,27,265
"West and central Africa",2012,5,9,"B","Deaths","Point",4635,5119,17546,5293,28882,46555,50624,4645,3468,3352,7431,4405,6907,4102,41,296
"West and central Africa",2012,5,9,"B","Deaths","Upper",7925,5988,21720,8896,32185,51152,57644,5855,4394,4343,9136,5338,7975,5086,53,332
"West and central Africa",2012,5,9,"B","Fraction","Lower",0.01608,0.02194,0.07265,0.01251,0.14078,0.22814,0.2399,0.01865,0.01403,0.01346,0.03112,0.01883,0.03095,0.017,0.00013,0.00133
"West and central Africa",2012,5,9,"B","Fraction","Point",0.02398,0.02648,0.09077,0.02738,0.14941,0.24084,0.26189,0.02403,0.01794,0.01734,0.03844,0.02279,0.03573,0.02122,0.00021,0.00153
"West and central Africa",2012,5,9,"B","Fraction","Upper",0.04146,0.03065,0.10898,0.04612,0.15777,0.25198,0.28182,0.02966,0.02214,0.02177,0.04599,0.02705,0.04074,0.02582,0.00027,0.00176
"West and central Africa",2012,5,9,"B","Rate","Lower",0.24141,0.32548,1.06994,0.18609,2.00422,3.24221,3.46931,0.27629,0.20572,0.19919,0.4535,0.2763,0.45481,0.2528,0.00207,0.02033
"West and central Africa",2012,5,9,"B","Rate","Point",0.35594,0.39304,1.3473,0.4064,2.2177,3.57479,3.88724,0.35668,0.26628,0.25738,0.57057,0.33827,0.53034,0.31497,0.00312,0.02271
"West and central Africa",2012,5,9,"B","Rate","Upper",0.60863,0.45974,1.66681,0.68324,2.47,3.92588,4.42374,0.44952,0.33724,0.33338,0.70129,0.40973,0.61203,0.39047,0.004,0.02543
"West and central Africa",2013,5,9,"B","Deaths","Lower",3514,4121,13638,2552,25948,39885,45040,3648,2874,2783,6627,3774,6199,3744,3,585
"West and central Africa",2013,5,9,"B","Deaths","Point",6214,4912,17803,5462,28759,44111,51169,4705,3704,3567,8278,4619,7195,4644,8,634
"West and central Africa",2013,5,9,"B","Deaths","Upper",10043,5841,21939,9576,32011,48663,58581,5915,4642,4584,10106,5585,8291,5739,14,683
"West and central Africa",2013,5,9,"B","Fraction","Lower",0.01809,0.02085,0.07148,0.01302,0.13886,0.21322,0.23926,0.01883,0.01493,0.01419,0.03481,0.01955,0.03194,0.01925,0.00001,0.00287
"West and central Africa",2013,5,9,"B","Fraction","Point",0.03174,0.02509,0.09093,0.0279,0.14689,0.2253,0.26135,0.02403,0.01892,0.01822,0.04228,0.02359,0.03675,0.02372,0.00004,0.00324
"West and central Africa",2013,5,9,"B","Fraction","Upper",0.05106,0.02921,0.10872,0.04829,0.1551,0.23587,0.28282,0.02956,0.02321,0.02271,0.05037,0.02802,0.04172,0.0286,0.00008,0.00363
"West and central Africa",2013,5,9,"B","Rate","Lower",0.26226,0.30757,1.01776,0.1904,1.93682,2.9768,3.36123,0.27219,0.21435,0.20759,0.49444,0.28164,0.46243,0.27932,0.00022,0.04364
"West and central Africa",2013,5,9,"B","Rate","Point",0.46357,0.36644,1.32804,0.40748,2.14535,3.29053,3.81705,0.35096,0.27633,0.26611,0.6175,0.34453,0.53674,0.34643,0.00058,0.04732
"West and central Africa",2013,5,9,"B","Rate","Upper",0.74913,0.43529,1.6363,0.7141,2.38675,3.62796,4.36797,0.44127,0.34619,0.34176,0.75374,0.41654,0.61835,0.42799,0.00105,0.05096
"West and central Africa",2014,5,9,"B","Deaths","Lower",1175,3859,13246,2574,25620,38152,46012,3735,2999,2947,7183,3951,6447,4085,3,855
"West and central Africa",2014,5,9,"B","Deaths","Point",2401,4640,17795,5828,28448,42277,52425,4816,3835,3771,8927,4833,7509,5052,10,917
"West and central Africa",2014,5,9,"B","Deaths","Upper",5281,5469,22406,10205,31769,46921,59866,6030,4825,4830,10897,5893,8690,6243,16,973
"West and central Africa",2014,5,9,"B","Fraction","Lower",0.0061,0.01987,0.06908,0.01353,0.13918,0.20638,0.24797,0.01943,0.01568,0.01514,0.03835,0.02065,0.03372,0.02126,0.00001,0.00421
"West and central Africa",2014,5,9,"B","Fraction","Point",0.01241,0.02398,0.09197,0.03012,0.14703,0.2185,0.27095,0.02489,0.01982,0.01949,0.04614,0.02498,0.03881,0.02611,0.00005,0.00474
"West and central Africa",2014,5,9,"B","Fraction","Upper",0.02816,0.028,0.11128,0.05282,0.15515,0.22883,0.292,0.03041,0.02435,0.0242,0.05462,0.02963,0.04389,0.03138,0.00009,0.00525
"West and central Africa",2014,5,9,"B","Rate","Lower",0.08537,0.28032,0.96181,0.18686,1.86041,2.7706,3.34166,0.27111,0.21771,0.21404,0.52163,0.28679,0.46794,0.29663,0.00029,0.06205
"West and central Africa",2014,5,9,"B","Rate","Point",0.17427,0.33675,1.29153,0.42297,2.06473,3.06838,3.80493,0.34953,0.27833,0.2737,0.64794,0.35079,0.54501,0.36666,0.0007,0.06656
"West and central Africa",2014,5,9,"B","Rate","Upper",0.38346,0.39676,1.6255,0.74048,2.3043,3.40335,4.34224,0.43734,0.35008,0.35031,0.79096,0.42741,0.63054,0.45286,0.00109,0.07054
"West and central Africa",2015,5,9,"B","Deaths","Lower",2138,3634,12956,2877,25263,36610,45112,3855,3012,3096,7510,4090,6711,4306,0,826
"West and central Africa",2015,5,9,"B","Deaths","Point",4443,4390,17859,6134,28126,40745,51863,4996,3878,3991,9326,5043,7845,5339,2,877
"West and central Africa",2015,5,9,"B","Deaths","Upper",8133,5232,22442,10702,31503,45422,59642,6209,4909,5121,11461,6184,9100,6586,6,934
"West and central Africa",2015,5,9,"B","Fraction","Lower",0.01108,0.01868,0.06785,0.01459,0.13659,0.19739,0.24262,0.02013,0.01565,0.01584,0.03984,0.02121,0.03487,0.02224,0,0.00402
"West and central Africa",2015,5,9,"B","Fraction","Point",0.0228,0.02253,0.09165,0.03148,0.14434,0.2091,0.26616,0.02564,0.0199,0.02048,0.04786,0.02588,0.04026,0.0274,0.00001,0.0045
"West and central Africa",2015,5,9,"B","Fraction","Upper",0.04221,0.02636,0.1122,0.05539,0.15266,0.22024,0.2885,0.03124,0.02463,0.02546,0.05671,0.03095,0.04551,0.033,0.00003,0.00505
"West and central Africa",2015,5,9,"B","Rate","Lower",0.15126,0.25717,0.91668,0.20353,1.78833,2.59174,3.19344,0.2729,0.21318,0.21915,0.53148,0.2895,0.47485,0.3048,0,0.05847
"West and central Africa",2015,5,9,"B","Rate","Point",0.31431,0.31059,1.26344,0.43397,1.9898,2.88255,3.66916,0.35346,0.27433,0.28233,0.65978,0.35677,0.55501,0.37772,0.00014,0.06203
"West and central Africa",2015,5,9,"B","Rate","Upper",0.57574,0.36987,1.58761,0.75697,2.22777,3.21184,4.21814,0.43928,0.34701,0.36219,0.81066,0.43738,0.64353,0.46579,0.00036,0.0661
"West and central Africa",2016,5,9,"B","Deaths","Lower",2122,3390,13160,2817,24867,35814,44895,4037,3003,3286,7848,4270,6941,4500,9,457
"West and central Africa",2016,5,9,"B","Deaths","Point",6730,4076,17966,6228,27744,40360,51985,5219,3888,4242,9756,5306,8150,5603,16,502
"West and central Africa",2016,5,9,"B","Deaths","Upper",13818,4846,22864,11057,31186,45419,60252,6445,4949,5417,12033,6572,9464,6933,24,549
"West and central Africa",2016,5,9,"B","Fraction","Lower",0.01094,0.01698,0.06861,0.01406,0.13262,0.18972,0.23252,0.02075,0.01536,0.01654,0.04125,0.02193,0.03561,0.023,0.00004,0.0022
"West and central Africa",2016,5,9,"B","Fraction","Point",0.03403,0.02061,0.09084,0.03149,0.14028,0.20407,0.26285,0.02639,0.01966,0.02145,0.04933,0.02683,0.04121,0.02833,0.00008,0.00254
"West and central Africa",2016,5,9,"B","Fraction","Upper",0.06829,0.02394,0.11133,0.05573,0.14887,0.2156,0.28962,0.0321,0.02455,0.02672,0.05858,0.03219,0.04683,0.03434,0.00012,0.00288
"West and central Africa",2016,5,9,"B","Rate","Lower",0.14609,0.23347,0.90627,0.19403,1.7128,2.46686,3.09184,0.2779,0.20668,0.22622,0.54054,0.29401,0.47803,0.30975,0.00061,0.03146
"West and central Africa",2016,5,9,"B","Rate","Point",0.46326,0.28057,1.23663,0.42868,1.90968,2.77807,3.57826,0.35926,0.26764,0.29201,0.67155,0.36525,0.56101,0.38567,0.00109,0.03458
"West and central Africa",2016,5,9,"B","Rate","Upper",0.95163,0.33341,1.57244,0.76096,2.14527,3.12368,4.14529,0.44314,0.34048,0.37261,0.82783,0.4522,0.65104,0.47698,0.00166,0.03773
"West and central Africa",2017,5,9,"B","Deaths","Lower",1402,3177,12980,2826,24540,34725,44851,4207,2993,3460,8076,4404,7103,4675,123,632
"West and central Africa",2017,5,9,"B","Deaths","Point",2818,3845,17916,6353,27513,39469,51906,5417,3894,4490,10043,5502,8394,5826,148,684
"West and central Africa",2017,5,9,"B","Deaths","Upper",6578,4606,23042,11463,31159,45041,60282,6682,4987,5742,12406,6822,9771,7240,170,735
"West and central Africa",2017,5,9,"B","Fraction","Lower",0.00706,0.01652,0.06809,0.01426,0.13358,0.18759,0.24274,0.02201,0.01574,0.01779,0.043,0.02302,0.03743,0.02428,0.00061,0.00305
"West and central Africa",2017,5,9,"B","Fraction","Point",0.01451,0.0198,0.09225,0.03271,0.14166,0.20322,0.26726,0.02789,0.02005,0.02312,0.05171,0.02833,0.04322,0.03,0.00076,0.00352
"West and central Africa",2017,5,9,"B","Fraction","Upper",0.0334,0.02321,0.11349,0.05768,0.15001,0.21689,0.28988,0.03371,0.02499,0.02868,0.06148,0.034,0.04902,0.03608,0.00092,0.00401
"West and central Africa",2017,5,9,"B","Rate","Lower",0.09403,0.21289,0.86976,0.18942,1.64518,2.32792,3.00668,0.28216,0.2006,0.23183,0.54147,0.29525,0.47616,0.31338,0.00824,0.04238
"West and central Africa",2017,5,9,"B","Rate","Point",0.18883,0.25768,1.20054,0.42569,1.84356,2.6447,3.47811,0.36296,0.26093,0.30088,0.67295,0.36869,0.56246,0.39042,0.00989,0.04581
"West and central Africa",2017,5,9,"B","Rate","Upper",0.44051,0.30852,1.54385,0.76784,2.08653,3.01613,4.03636,0.44749,0.33403,0.3846,0.83098,0.45698,0.65447,0.48492,0.0114,0.04927
"West and central Africa",2018,5,9,"B","Deaths","Lower",2559,2767,12870,2847,24290,33974,44390,4303,3014,3672,8382,4557,7245,4917,21,660
"West and central Africa",2018,5,9,"B","Deaths","Point",3889,3409,17808,6397,27361,38816,51739,5544,3917,4732,10406,5683,8593,6118,31,714
"West and central Africa",2018,5,9,"B","Deaths","Upper",7329,4091,22957,11232,31089,44373,59980,6834,4996,6063,12832,7025,10020,7601,42,767
"West and central Africa",2018,5,9,"B","Fraction","Lower",0.01286,0.01429,0.06793,0.01448,0.13194,0.18399,0.24056,0.02257,0.0158,0.01884,0.04455,0.02389,0.03816,0.02545,0.0001,0.00318
"West and central Africa",2018,5,9,"B","Fraction","Point",0.01993,0.01747,0.09125,0.03278,0.1402,0.1989,0.26512,0.02841,0.02007,0.02425,0.05332,0.02912,0.04403,0.03135,0.00016,0.00366
"West and central Africa",2018,5,9,"B","Fraction","Upper",0.03837,0.02063,0.11181,0.05782,0.14886,0.21113,0.28661,0.03423,0.02495,0.02993,0.06345,0.0348,0.04968,0.03763,0.00022,0.00418
"West and central Africa",2018,5,9,"B","Rate","Lower",0.16716,0.18077,0.84078,0.18607,1.58749,2.2201,2.90021,0.28125,0.19694,0.23988,0.5479,0.29773,0.47334,0.32137,0.00137,0.0431
"West and central Africa",2018,5,9,"B","Rate","Point",0.25403,0.22267,1.16308,0.41782,1.787,2.5352,3.37925,0.36212,0.25581,0.30909,0.67962,0.37117,0.56121,0.39959,0.00204,0.04665
"West and central Africa",2018,5,9,"B","Rate","Upper",0.47878,0.26698,1.49862,0.73385,2.02902,2.89644,3.91636,0.44626,0.32617,0.39596,0.83784,0.45867,0.65387,0.49631,0.00275,0.05004
"West and central Africa",2019,5,9,"B","Deaths","Lower",7606,2406,12725,2930,23907,33561,42693,4364,3043,3878,8823,4712,7396,5212,0,564
"West and central Africa",2019,5,9,"B","Deaths","Point",10188,2988,17539,6436,27090,38536,51049,5600,3947,4967,10899,5856,8761,6477,0,613
"West and central Africa",2019,5,9,"B","Deaths","Upper",14988,3614,22587,10736,30877,44413,59538,6898,4988,6322,13362,7158,10234,8063,0,660
"West and central Africa",2019,5,9,"B","Fraction","Lower",0.03746,0.01208,0.06522,0.01445,0.12738,0.17682,0.22812,0.0224,0.01562,0.01946,0.04558,0.02402,0.03815,0.02644,0,0.00266
"West and central Africa",2019,5,9,"B","Fraction","Point",0.0507,0.01487,0.08728,0.03203,0.13481,0.19177,0.25404,0.02787,0.01964,0.02472,0.05424,0.02914,0.0436,0.03223,0,0.00305
"West and central Africa",2019,5,9,"B","Fraction","Upper",0.0741,0.0176,0.10802,0.05391,0.14275,0.20476,0.27545,0.0334,0.02415,0.03039,0.06429,0.03469,0.04908,0.03835,0,0.00348
"West and central Africa",2019,5,9,"B","Rate","Lower",0.48489,0.15355,0.81196,0.18685,1.52571,2.14201,2.72468,0.27853,0.19409,0.24754,0.5627,0.30065,0.47196,0.33241,0,0.03598
"West and central Africa",2019,5,9,"B","Rate","Point",0.64973,0.19056,1.11852,0.41047,1.72763,2.45758,3.25559,0.35716,0.25169,0.31679,0.6951,0.37344,0.55875,0.41304,0,0.03909
"West and central Africa",2019,5,9,"B","Rate","Upper",0.95556,0.23043,1.43988,0.68472,1.96763,2.8303,3.79459,0.43992,0.31783,0.40309,0.85172,0.45643,0.65225,0.51393,0,0.04207
"Western Europe",2000,5,9,"B","Deaths","Lower",0,4,52,1,2,0,128,293,40,889,876,160,529,440,0,0
"Western Europe",2000,5,9,"B","Deaths","Point",2,10,67,4,7,0,151,328,54,943,931,185,570,481,2,0
"Western Europe",2000,5,9,"B","Deaths","Upper",6,16,83,10,13,0,175,365,70,993,983,212,612,524,6,0
"Western Europe",2000,5,9,"B","Fraction","Lower",0,0.00107,0.0139,0.00026,0.00053,0,0.0345,0.07875,0.01093,0.23782,0.23494,0.04311,0.1419,0.11802,0,0
"Western Europe",2000,5,9,"B","Fraction","Point",0.00061,0.00257,0.01781,0.00119,0.00185,0,0.04053,0.08789,0.01448,0.25242,0.24928,0.04944,0.15261,0.12875,0.00057,0
"Western Europe",2000,5,9,"B","Fraction","Upper",0.00161,0.00428,0.02203,0.00242,0.00347,0,0.04666,0.09741,0.01842,0.26587,0.26274,0.05672,0.16439,0.14032,0.00135,0
"Western Europe",2000,5,9,"B","Rate","Lower",0,0.00075,0.00979,0.00018,0.00037,0,0.02429,0.05537,0.00772,0.16752,0.16517,0.03029,0.09981,0.08306,0,0
"Western Europe",2000,5,9,"B","Rate","Point",0.00043,0.00181,0.01252,0.00084,0.0013,0,0.0285,0.0618,0.01018,0.17749,0.17528,0.03476,0.10731,0.09053,0.0004,0
"Western Europe",2000,5,9,"B","Rate","Upper",0.00113,0.00302,0.01546,0.0017,0.00245,0,0.03282,0.06873,0.013,0.18703,0.18515,0.03977,0.11527,0.0986,0.00095,0
"Western Europe",2001,5,9,"B","Deaths","Lower",0,3,48,0,0,0,126,287,34,884,827,154,496,376,0,0
"Western Europe",2001,5,9,"B","Deaths","Point",2,9,63,2,3,2,147,320,46,937,878,180,535,414,1,0
"Western Europe",2001,5,9,"B","Deaths","Upper",5,16,80,6,7,6,170,353,61,986,931,207,580,452,4,0
"Western Europe",2001,5,9,"B","Fraction","Lower",0,0.00112,0.01363,0,0,0,0.03577,0.08118,0.0096,0.2502,0.23427,0.04361,0.1401,0.10687,0,0
"Western Europe",2001,5,9,"B","Fraction","Point",0.00046,0.00258,0.01779,0.00055,0.00075,0.00063,0.04146,0.0905,0.01309,0.26477,0.24817,0.05083,0.15126,0.11686,0.00028,0
"Western Europe",2001,5,9,"B","Fraction","Upper",0.00141,0.00447,0.02254,0.00142,0.00171,0.00143,0.04782,0.09978,0.01703,0.27851,0.26217,0.05838,0.16399,0.12713,0.00086,0
"Western Europe",2001,5,9,"B","Rate","Lower",0,0.00076,0.00915,0,0,0,0.02415,0.05472,0.00648,0.16853,0.15762,0.02935,0.09466,0.07184,0,0
"Western Europe",2001,5,9,"B","Rate","Point",0.00031,0.00174,0.012,0.00037,0.00051,0.00043,0.02798,0.06107,0.00883,0.17866,0.16746,0.0343,0.10206,0.07885,0.00019,0
"Western Europe",2001,5,9,"B","Rate","Upper",0.00096,0.00304,0.01509,0.00096,0.00115,0.00096,0.03226,0.06727,0.01145,0.18788,0.17724,0.03942,0.11042,0.08601,0.00058,0
"Western Europe",2002,5,9,"B","Deaths","Lower",0,1,52,0,0,0,103,270,40,801,807,161,426,381,4,0
"Western Europe",2002,5,9,"B","Deaths","Point",4,5,69,3,0,2,125,301,55,850,855,188,465,419,10,0
"Western Europe",2002,5,9,"B","Deaths","Upper",9,10,84,8,1,5,147,334,71,899,904,214,504,457,17,0
"Western Europe",2002,5,9,"B","Fraction","Lower",0.00029,0.00029,0.01562,0,0,0,0.03103,0.08072,0.01219,0.24002,0.24136,0.0481,0.12766,0.11402,0.0012,0
"Western Europe",2002,5,9,"B","Fraction","Point",0.00118,0.00149,0.02052,0.00087,0,0.00056,0.03737,0.0898,0.01641,0.25376,0.25526,0.056,0.13877,0.12512,0.00289,0
"Western Europe",2002,5,9,"B","Fraction","Upper",0.0024,0.00298,0.02494,0.0021,0.00001,0.00149,0.04355,0.09944,0.02101,0.26743,0.26998,0.06358,0.15017,0.1364,0.00507,0
"Western Europe",2002,5,9,"B","Rate","Lower",0.00019,0.00019,0.01004,0,0,0,0.02006,0.05213,0.0079,0.15461,0.15581,0.03107,0.08227,0.07368,0.00077,0
"Western Europe",2002,5,9,"B","Rate","Point",0.00076,0.00096,0.01327,0.00056,0,0.00036,0.02416,0.05807,0.01061,0.16409,0.16506,0.03621,0.08973,0.08091,0.00187,0
"Western Europe",2002,5,9,"B","Rate","Upper",0.00155,0.00193,0.01621,0.00136,0.00001,0.00097,0.02818,0.06442,0.01369,0.17339,0.17428,0.04111,0.09718,0.08819,0.00328,0
"Western Europe",2003,5,9,"B","Deaths","Lower",0,0,53,0,0,0,114,274,23,731,814,137,420,311,0,0
"Western Europe",2003,5,9,"B","Deaths","Point",3,5,69,2,3,0,136,306,34,776,866,160,458,344,3,0
"Western Europe",2003,5,9,"B","Deaths","Upper",7,11,88,6,8,0,158,337,46,827,915,183,496,380,7,0
"Western Europe",2003,5,9,"B","Fraction","Lower",0,0.00031,0.01701,0,0,0,0.03624,0.08636,0.00726,0.23101,0.25757,0.04333,0.13289,0.09795,0,0
"Western Europe",2003,5,9,"B","Fraction","Point",0.00096,0.00157,0.0219,0.00065,0.00102,0,0.04304,0.09659,0.01061,0.24514,0.27357,0.05065,0.1447,0.10862,0.00098,0
