"Region","Year","AgeLow","AgeUp","Sex","Variable","Quantile","Maternal","HIV","TB","OtherCMPN","Cardiovascular","Digestive","Neoplasms","OtherNCD","InterpVio","SelfHarm","Drowning","RTI","OtherInj","NatDis","CollectVio"
"South Asia",2016,15,19,"F","Deaths","Lower",3412,20,5054,1866,4501,4321,5099,15036,2441,13999,1671,3916,7118,33,1304
"South Asia",2016,15,19,"F","Deaths","Point",4068,52,7233,2926,5317,5250,6146,17298,3380,15842,2061,4919,8718,46,1464
"South Asia",2016,15,19,"F","Deaths","Upper",4881,99,8477,5612,6312,6473,7520,20051,4530,18157,2542,6020,10515,60,1600
"South Asia",2016,15,19,"F","Fraction","Lower",0.04166,0.00024,0.05979,0.02242,0.05553,0.05322,0.06222,0.18546,0.02895,0.1748,0.0201,0.047,0.08693,0.00038,0.01484
"South Asia",2016,15,19,"F","Fraction","Point",0.04802,0.00061,0.08538,0.03454,0.06276,0.06197,0.07254,0.20418,0.0399,0.18699,0.02433,0.05806,0.1029,0.00054,0.01728
"South Asia",2016,15,19,"F","Fraction","Upper",0.05507,0.00113,0.09984,0.0631,0.07122,0.07208,0.0848,0.22313,0.05255,0.20054,0.02933,0.0694,0.12072,0.00072,0.0195
"South Asia",2016,15,19,"F","Rate","Lower",0.21003,0.00125,0.31107,0.11484,0.27711,0.26602,0.31385,0.92581,0.15031,0.8619,0.10293,0.24104,0.43824,0.00203,0.08026
"South Asia",2016,15,19,"F","Rate","Point",0.25041,0.00318,0.44523,0.18012,0.32727,0.32315,0.37827,1.06473,0.20807,0.97509,0.12687,0.30276,0.53659,0.00282,0.09011
"South Asia",2016,15,19,"F","Rate","Upper",0.30036,0.00609,0.5218,0.34541,0.38843,0.39826,0.46278,1.23413,0.2788,1.11745,0.15636,0.37032,0.64723,0.00364,0.09847
"South Asia",2016,15,19,"M","Deaths","Lower",0,27,7443,3769,5732,5531,4449,10652,6786,6558,3765,10715,8193,65,2134
"South Asia",2016,15,19,"M","Deaths","Point",0,83,9700,6106,6567,6390,5215,12151,8042,7665,4423,12279,9530,82,2472
"South Asia",2016,15,19,"M","Deaths","Upper",0,158,11749,9556,7596,7412,6119,13896,9487,8916,5314,13975,11276,99,2764
"South Asia",2016,15,19,"M","Fraction","Lower",0,0.0003,0.08135,0.04327,0.06482,0.06427,0.05178,0.1239,0.0792,0.07562,0.04298,0.1272,0.0952,0.00069,0.0228
"South Asia",2016,15,19,"M","Fraction","Point",0,0.00092,0.10694,0.06732,0.0724,0.07045,0.05749,0.13396,0.08866,0.08451,0.04876,0.13538,0.10507,0.0009,0.02725
"South Asia",2016,15,19,"M","Fraction","Upper",0,0.00174,0.13115,0.09888,0.07941,0.07656,0.06338,0.14393,0.09941,0.09321,0.05476,0.14304,0.11554,0.00113,0.03118
"South Asia",2016,15,19,"M","Rate","Lower",0,0.00154,0.41487,0.21012,0.31961,0.30838,0.24804,0.59384,0.3783,0.36565,0.20991,0.59734,0.45673,0.00362,0.11896
"South Asia",2016,15,19,"M","Rate","Point",0,0.00465,0.54062,0.34033,0.36601,0.35615,0.29063,0.67722,0.44821,0.42723,0.2465,0.68439,0.53117,0.00455,0.13776
"South Asia",2016,15,19,"M","Rate","Upper",0,0.0088,0.65467,0.53247,0.42319,0.41292,0.34095,0.77424,0.52868,0.49679,0.29605,0.77865,0.62828,0.00547,0.15401
"South Asia",2017,15,19,"F","Deaths","Lower",3238,18,4549,1849,4287,4074,4973,14659,2417,13434,1606,3800,6758,67,1082
"South Asia",2017,15,19,"F","Deaths","Point",3900,39,6655,2978,5119,5014,6051,17100,3368,15414,2000,4815,8401,84,1211
"South Asia",2017,15,19,"F","Deaths","Upper",4737,68,7832,5603,6133,6251,7455,20060,4573,17820,2479,5965,10235,102,1315
"South Asia",2017,15,19,"F","Fraction","Lower",0.04113,0.00022,0.05577,0.02371,0.05485,0.05209,0.06284,0.18883,0.0296,0.17503,0.0201,0.04712,0.08584,0.00079,0.01252
"South Asia",2017,15,19,"F","Fraction","Point",0.04748,0.00048,0.08101,0.03625,0.06231,0.06103,0.07366,0.20816,0.041,0.18763,0.02435,0.05861,0.10226,0.00102,0.01474
"South Asia",2017,15,19,"F","Fraction","Upper",0.05458,0.00082,0.09627,0.06565,0.0709,0.07131,0.08638,0.22801,0.05402,0.20181,0.02928,0.07025,0.12023,0.00129,0.01671
"South Asia",2017,15,19,"F","Rate","Lower",0.19849,0.00112,0.27886,0.11339,0.26281,0.24979,0.30485,0.89875,0.14821,0.8235,0.09845,0.2329,0.41422,0.0041,0.06632
"South Asia",2017,15,19,"F","Rate","Point",0.23906,0.00242,0.40788,0.18252,0.31372,0.30728,0.37087,1.04806,0.20643,0.9447,0.1226,0.2951,0.51487,0.00514,0.07421
"South Asia",2017,15,19,"F","Rate","Upper",0.29025,0.00414,0.47996,0.34332,0.37585,0.38298,0.45686,1.22917,0.28024,1.09196,0.15186,0.36553,0.6272,0.0062,0.08058
"South Asia",2017,15,19,"M","Deaths","Lower",0,24,6844,3767,5506,5382,4364,10398,6622,6450,3691,10497,7995,119,1914
"South Asia",2017,15,19,"M","Deaths","Point",0,60,9073,6296,6385,6294,5150,11977,7931,7566,4362,12114,9411,146,2191
"South Asia",2017,15,19,"M","Deaths","Upper",0,118,11505,9869,7450,7364,6072,13886,9422,8873,5288,13942,11230,172,2430
"South Asia",2017,15,19,"M","Fraction","Lower",0,0.00028,0.07614,0.04257,0.0644,0.06456,0.05213,0.12464,0.07964,0.07617,0.04331,0.12805,0.09592,0.0013,0.02066
"South Asia",2017,15,19,"M","Fraction","Point",0,0.00068,0.10199,0.07078,0.07178,0.07075,0.05789,0.13464,0.08916,0.08505,0.04904,0.13618,0.1058,0.00164,0.02463
"South Asia",2017,15,19,"M","Fraction","Upper",0,0.00127,0.1272,0.10378,0.07856,0.07683,0.06388,0.14466,0.09998,0.09349,0.05503,0.14399,0.11618,0.00202,0.02846
"South Asia",2017,15,19,"M","Rate","Lower",0,0.00137,0.37953,0.2089,0.3054,0.29857,0.24206,0.57675,0.36735,0.35774,0.20473,0.58229,0.44347,0.00665,0.10613
"South Asia",2017,15,19,"M","Rate","Point",0,0.00335,0.50307,0.34913,0.35406,0.34898,0.28554,0.66412,0.43979,0.41951,0.24189,0.67171,0.52186,0.00809,0.12149
"South Asia",2017,15,19,"M","Rate","Upper",0,0.00651,0.63766,0.54704,0.41297,0.40819,0.33662,0.76974,0.52232,0.49188,0.29311,0.77276,0.62257,0.00949,0.13472
"South Asia",2018,15,19,"F","Deaths","Lower",3105,17,4195,1913,4094,3901,4804,14223,2377,12908,1531,3657,6437,26,682
"South Asia",2018,15,19,"F","Deaths","Point",3762,33,6183,3037,4947,4834,5942,16863,3334,14989,1942,4697,8129,38,751
"South Asia",2018,15,19,"F","Deaths","Upper",4608,53,7453,5684,5989,6069,7414,19966,4621,17626,2430,5897,10080,51,806
"South Asia",2018,15,19,"F","Fraction","Lower",0.04088,0.00023,0.05379,0.02475,0.05467,0.05148,0.06348,0.19242,0.03014,0.17589,0.02011,0.04742,0.08562,0.0003,0.00804
"South Asia",2018,15,19,"F","Fraction","Point",0.04733,0.00042,0.07779,0.03821,0.06224,0.06082,0.07476,0.21216,0.04195,0.18858,0.02443,0.0591,0.10228,0.00048,0.00945
"South Asia",2018,15,19,"F","Fraction","Upper",0.05463,0.00065,0.09213,0.0681,0.07107,0.07143,0.08796,0.23274,0.05526,0.20311,0.02934,0.07124,0.12088,0.00065,0.01095
"South Asia",2018,15,19,"F","Rate","Lower",0.18972,0.00105,0.25629,0.11687,0.25019,0.23836,0.29354,0.86902,0.14522,0.78877,0.09361,0.22347,0.39329,0.00158,0.04167
"South Asia",2018,15,19,"F","Rate","Point",0.22979,0.00204,0.37767,0.18551,0.30217,0.29528,0.36296,1.03003,0.20367,0.91555,0.11861,0.28693,0.49657,0.00233,0.04588
"South Asia",2018,15,19,"F","Rate","Upper",0.28137,0.00323,0.45507,0.34709,0.3658,0.3706,0.4528,1.21888,0.28215,1.07613,0.14833,0.36005,0.61555,0.00312,0.04923
"South Asia",2018,15,19,"M","Deaths","Lower",0,21,6429,4362,5352,5273,4277,10075,6422,6284,3613,10257,7810,54,875
"South Asia",2018,15,19,"M","Deaths","Point",0,45,8597,6867,6292,6221,5105,11847,7821,7495,4319,11994,9321,71,944
"South Asia",2018,15,19,"M","Deaths","Upper",0,88,10916,10469,7427,7399,6055,13955,9374,8867,5275,14040,11227,88,1012
"South Asia",2018,15,19,"M","Fraction","Lower",0,0.00025,0.07372,0.05097,0.06502,0.06523,0.05289,0.12603,0.0803,0.0774,0.04393,0.12983,0.09732,0.0006,0.00923
"South Asia",2018,15,19,"M","Fraction","Point",0,0.00052,0.09889,0.07899,0.07237,0.07155,0.05872,0.13627,0.08996,0.08621,0.04968,0.13796,0.10721,0.00082,0.01086
"South Asia",2018,15,19,"M","Fraction","Upper",0,0.00095,0.12468,0.11205,0.07906,0.07788,0.06471,0.14644,0.10109,0.0947,0.05577,0.14588,0.11777,0.00104,0.01254
"South Asia",2018,15,19,"M","Rate","Lower",0,0.0012,0.35508,0.24088,0.29565,0.29128,0.23628,0.5565,0.35467,0.34706,0.1996,0.56658,0.43136,0.00298,0.04836
"South Asia",2018,15,19,"M","Rate","Point",0,0.0025,0.47472,0.37919,0.34741,0.34347,0.28188,0.65416,0.43185,0.41385,0.23849,0.66227,0.51466,0.00394,0.05213
"South Asia",2018,15,19,"M","Rate","Upper",0,0.00483,0.60258,0.57793,0.40994,0.40835,0.33415,0.77023,0.51733,0.48946,0.29115,0.77485,0.61969,0.00486,0.05582
"South Asia",2019,15,19,"F","Deaths","Lower",2962,15,3839,1882,3890,3699,4610,13734,2328,12238,1472,3501,6121,12,614
"South Asia",2019,15,19,"F","Deaths","Point",3627,28,5709,3083,4769,4651,5814,16540,3292,14553,1884,4582,7875,21,677
"South Asia",2019,15,19,"F","Deaths","Upper",4499,43,6975,5561,5838,5866,7365,19773,4619,17426,2385,5804,9930,31,733
"South Asia",2019,15,19,"F","Fraction","Lower",0.04045,0.0002,0.05104,0.02494,0.05427,0.05092,0.0638,0.1942,0.03058,0.17577,0.02008,0.04755,0.08528,0.00015,0.0073
"South Asia",2019,15,19,"F","Fraction","Point",0.04704,0.00036,0.07404,0.03998,0.06185,0.06032,0.0754,0.21451,0.0427,0.18875,0.02443,0.05943,0.10213,0.00027,0.00878
"South Asia",2019,15,19,"F","Fraction","Upper",0.05446,0.00052,0.08836,0.06762,0.07068,0.07108,0.089,0.23548,0.05661,0.20325,0.02938,0.07202,0.12095,0.0004,0.01036
"South Asia",2019,15,19,"F","Rate","Lower",0.18034,0.00093,0.23376,0.11466,0.23697,0.22528,0.28075,0.83648,0.14178,0.74531,0.08966,0.21321,0.37272,0.00073,0.03743
"South Asia",2019,15,19,"F","Rate","Point",0.2208,0.00169,0.34753,0.18766,0.29032,0.28313,0.35392,1.00688,0.20043,0.88597,0.11467,0.27896,0.47939,0.00127,0.04121
"South Asia",2019,15,19,"F","Rate","Upper",0.2738,0.0026,0.42447,0.33846,0.35525,0.35697,0.44823,1.20323,0.28109,1.06056,0.14513,0.3533,0.60433,0.00183,0.04457
"South Asia",2019,15,19,"M","Deaths","Lower",0,17,5921,4298,5139,5100,4133,9736,6200,6040,3492,9810,7573,23,775
"South Asia",2019,15,19,"M","Deaths","Point",0,33,8125,6923,6140,6103,5014,11627,7683,7358,4240,11776,9157,35,846
"South Asia",2019,15,19,"M","Deaths","Upper",0,56,10688,10620,7355,7366,6047,13924,9336,8863,5253,14031,11144,48,905
"South Asia",2019,15,19,"M","Fraction","Lower",0,0.0002,0.07136,0.05226,0.06488,0.06531,0.05306,0.12653,0.08054,0.07757,0.04412,0.1302,0.09763,0.00026,0.00835
"South Asia",2019,15,19,"M","Fraction","Point",0,0.00039,0.09552,0.08139,0.07218,0.07175,0.05895,0.13669,0.09032,0.08651,0.04985,0.13844,0.10765,0.00041,0.00995
"South Asia",2019,15,19,"M","Fraction","Upper",0,0.00063,0.12294,0.11572,0.07882,0.07806,0.06497,0.14671,0.10151,0.09508,0.05593,0.14671,0.11825,0.00058,0.01179
"South Asia",2019,15,19,"M","Rate","Lower",0,0.00095,0.32582,0.23651,0.28285,0.28069,0.22747,0.5359,0.34127,0.33242,0.19217,0.53991,0.41681,0.00132,0.04264
"South Asia",2019,15,19,"M","Rate","Point",0,0.00183,0.447,0.38088,0.33778,0.33577,0.27587,0.63966,0.42267,0.40484,0.23328,0.64785,0.50377,0.00192,0.04656
"South Asia",2019,15,19,"M","Rate","Upper",0,0.00308,0.588,0.5843,0.40447,0.40505,0.33249,0.76581,0.51353,0.48738,0.28881,0.77162,0.61293,0.00259,0.0498
"West and central Africa",2000,15,19,"F","Deaths","Lower",2486,629,1453,14413,2845,1889,906,3030,454,2321,269,985,1752,0,334
"West and central Africa",2000,15,19,"F","Deaths","Point",3255,818,3692,19198,3742,2578,1242,3829,736,2775,368,1626,2440,2,372
"West and central Africa",2000,15,19,"F","Deaths","Upper",4300,1053,8071,24231,4894,3460,1676,4905,1104,3383,518,2558,3328,5,410
"West and central Africa",2000,15,19,"F","Fraction","Lower",0.0541,0.01364,0.03069,0.31499,0.06209,0.0411,0.01939,0.06535,0.00972,0.05095,0.00577,0.02155,0.03739,0,0.00679
"West and central Africa",2000,15,19,"F","Fraction","Point",0.06975,0.01752,0.0791,0.41133,0.08018,0.05524,0.0266,0.08204,0.01578,0.05946,0.00789,0.03483,0.05227,0.00004,0.00798
"West and central Africa",2000,15,19,"F","Fraction","Upper",0.08967,0.02238,0.16913,0.48868,0.10301,0.07279,0.03498,0.10235,0.02317,0.06894,0.01072,0.05312,0.06915,0.00011,0.00914
"West and central Africa",2000,15,19,"F","Rate","Lower",0.73398,0.186,0.42914,4.25712,0.84042,0.5577,0.26766,0.89479,0.134,0.68561,0.07967,0.29078,0.51722,0,0.09856
"West and central Africa",2000,15,19,"F","Rate","Point",0.96092,0.24137,1.08973,5.66673,1.10461,0.76102,0.36646,1.13023,0.21739,0.81916,0.1087,0.47984,0.7201,0.00055,0.10994
"West and central Africa",2000,15,19,"F","Rate","Upper",1.26848,0.31062,2.3826,7.14527,1.44458,1.02105,0.49454,1.44787,0.32567,0.99806,0.15269,0.75501,0.9821,0.00148,0.12075
"West and central Africa",2000,15,19,"M","Deaths","Lower",0,343,2721,9479,2532,2046,1950,3899,2248,2763,1556,4380,3268,0,782
"West and central Africa",2000,15,19,"M","Deaths","Point",0,431,6183,13667,2992,2385,2237,4539,2740,3206,1815,5006,3790,3,835
"West and central Africa",2000,15,19,"M","Deaths","Upper",0,533,10022,18882,3623,2770,2602,5300,3344,3736,2146,5785,4435,7,890
"West and central Africa",2000,15,19,"M","Fraction","Lower",0,0.00701,0.05394,0.19345,0.05204,0.04302,0.04052,0.08071,0.04624,0.05808,0.03232,0.09248,0.06838,0,0.01455
"West and central Africa",2000,15,19,"M","Fraction","Point",0,0.00864,0.12408,0.27427,0.06005,0.04786,0.0449,0.09109,0.05498,0.06434,0.03643,0.10046,0.07607,0.00006,0.01676
"West and central Africa",2000,15,19,"M","Fraction","Upper",0,0.01031,0.20088,0.36299,0.06928,0.05252,0.04948,0.09981,0.06441,0.07091,0.04078,0.10766,0.08349,0.00013,0.01889
"West and central Africa",2000,15,19,"M","Rate","Lower",0,0.09973,0.7899,2.75239,0.73495,0.59413,0.56641,1.13233,0.65279,0.80282,0.45207,1.27186,0.94939,0,0.22703
"West and central Africa",2000,15,19,"M","Rate","Point",0,0.12495,1.79447,3.96654,0.86845,0.69216,0.64935,1.31736,0.79513,0.9305,0.52686,1.45287,1.10014,0.00087,0.24239
"West and central Africa",2000,15,19,"M","Rate","Upper",0,0.15446,2.9084,5.47623,1.05036,0.80349,0.75441,1.53735,0.96948,1.08302,0.62208,1.67752,1.28605,0.00175,0.25823
"West and central Africa",2001,15,19,"F","Deaths","Lower",2556,725,1549,14330,2908,1957,954,3185,480,2430,282,1054,1819,5,235
"West and central Africa",2001,15,19,"F","Deaths","Point",3322,933,3778,18719,3815,2659,1300,4021,781,2896,384,1742,2541,10,266
"West and central Africa",2001,15,19,"F","Deaths","Upper",4349,1189,7325,23668,4967,3536,1763,5136,1177,3522,537,2717,3476,18,305
"West and central Africa",2001,15,19,"F","Fraction","Lower",0.05481,0.01535,0.03288,0.30696,0.06286,0.04215,0.02016,0.06809,0.01015,0.05268,0.00596,0.02278,0.03865,0.00009,0.00477
"West and central Africa",2001,15,19,"F","Fraction","Point",0.07042,0.01979,0.08009,0.39687,0.08089,0.05638,0.02756,0.08526,0.01655,0.06139,0.00814,0.03693,0.05388,0.00022,0.00563
"West and central Africa",2001,15,19,"F","Fraction","Upper",0.0903,0.02427,0.15631,0.47805,0.10397,0.07391,0.03617,0.10592,0.02458,0.071,0.01103,0.05659,0.07168,0.00038,0.00666
"West and central Africa",2001,15,19,"F","Rate","Lower",0.73745,0.20924,0.44669,4.13313,0.83918,0.56463,0.27514,0.9185,0.1385,0.70098,0.08158,0.30392,0.52461,0.00144,0.06777
"West and central Africa",2001,15,19,"F","Rate","Point",0.95775,0.26915,1.08927,5.39764,1.10015,0.7668,0.37483,1.15958,0.22509,0.83494,0.11071,0.50227,0.7328,0.00299,0.07657
"West and central Africa",2001,15,19,"F","Rate","Upper",1.25342,0.34248,2.11248,6.82041,1.43192,1.0194,0.50829,1.48001,0.33937,1.01489,0.15449,0.78297,1.00102,0.00519,0.08783
"West and central Africa",2001,15,19,"M","Deaths","Lower",0,446,3025,9364,2581,2110,1990,3989,2298,2837,1590,4497,3356,11,505
"West and central Africa",2001,15,19,"M","Deaths","Point",0,560,6276,13702,3056,2439,2287,4641,2801,3279,1856,5117,3874,19,551
"West and central Africa",2001,15,19,"M","Deaths","Upper",0,674,10356,18839,3664,2808,2649,5398,3411,3799,2187,5894,4513,28,604
"West and central Africa",2001,15,19,"M","Fraction","Lower",0,0.00901,0.05787,0.19293,0.05251,0.0435,0.04099,0.08176,0.04678,0.05868,0.03267,0.09356,0.06923,0.00021,0.00946
"West and central Africa",2001,15,19,"M","Fraction","Point",0,0.01109,0.12439,0.27156,0.06056,0.04833,0.04533,0.09198,0.05551,0.06498,0.03678,0.10142,0.07678,0.00037,0.01093
"West and central Africa",2001,15,19,"M","Fraction","Upper",0,0.01301,0.20275,0.35162,0.06961,0.05305,0.04992,0.10055,0.06498,0.07146,0.04113,0.10857,0.08416,0.00058,0.01251
"West and central Africa",2001,15,19,"M","Rate","Lower",0,0.12656,0.85788,2.656,0.73192,0.59874,0.56473,1.13112,0.65216,0.80435,0.45111,1.27598,0.95173,0.00311,0.1434
"West and central Africa",2001,15,19,"M","Rate","Point",0,0.15862,1.7792,3.88423,0.86621,0.69128,0.64837,1.31563,0.79398,0.92944,0.52608,1.45065,1.09822,0.00529,0.15634
"West and central Africa",2001,15,19,"M","Rate","Upper",0,0.19092,2.93523,5.33961,1.03851,0.79528,0.7507,1.52873,0.96629,1.07516,0.61936,1.66952,1.27806,0.00794,0.17117
"West and central Africa",2002,15,19,"F","Deaths","Lower",2594,812,1662,13399,2943,2007,983,3300,503,2513,291,1120,1896,4,500
"West and central Africa",2002,15,19,"F","Deaths","Point",3356,1054,3975,18075,3841,2722,1344,4157,819,2984,395,1852,2626,10,568
"West and central Africa",2002,15,19,"F","Deaths","Upper",4387,1298,7726,22802,4999,3634,1818,5293,1227,3609,552,2887,3589,16,657
"West and central Africa",2002,15,19,"F","Fraction","Lower",0.05479,0.01744,0.0338,0.28625,0.06266,0.0428,0.02058,0.06925,0.01043,0.05371,0.00607,0.02373,0.03968,0.00008,0.01006
"West and central Africa",2002,15,19,"F","Fraction","Point",0.07025,0.02206,0.08319,0.37832,0.0804,0.05697,0.02812,0.08701,0.01714,0.06245,0.00827,0.03876,0.05497,0.0002,0.01189
"West and central Africa",2002,15,19,"F","Fraction","Upper",0.08963,0.02633,0.15802,0.45484,0.10335,0.07433,0.03686,0.10764,0.02559,0.07217,0.01118,0.05963,0.07271,0.00034,0.01401
"West and central Africa",2002,15,19,"F","Rate","Lower",0.73048,0.22878,0.46807,3.77254,0.829,0.56529,0.2769,0.92929,0.14169,0.70772,0.08219,0.31558,0.53398,0.00112,0.14087
"West and central Africa",2002,15,19,"F","Rate","Point",0.94496,0.29674,1.11902,5.08891,1.08149,0.76632,0.37825,1.1704,0.23056,0.84004,0.11124,0.52137,0.73942,0.00269,0.15994
"West and central Africa",2002,15,19,"F","Rate","Upper",1.23444,0.36507,2.17501,6.41716,1.40719,1.0225,0.5118,1.48961,0.34502,1.01523,0.15515,0.81264,1.00972,0.00451,0.18472
"West and central Africa",2002,15,19,"M","Deaths","Lower",0,561,3089,9313,2591,2131,2009,4039,2334,2872,1608,4535,3401,7,1157
"West and central Africa",2002,15,19,"M","Deaths","Point",0,690,6595,13076,3072,2459,2306,4679,2836,3308,1872,5161,3908,15,1247
"West and central Africa",2002,15,19,"M","Deaths","Upper",0,845,10317,18547,3678,2820,2673,5412,3444,3829,2195,5934,4536,23,1364
"West and central Africa",2002,15,19,"M","Fraction","Lower",0,0.01098,0.05805,0.1832,0.0521,0.0433,0.04074,0.08136,0.04683,0.05848,0.03247,0.09316,0.06896,0.00014,0.02133
"West and central Africa",2002,15,19,"M","Fraction","Point",0,0.01347,0.12875,0.25527,0.05998,0.04801,0.04502,0.09135,0.05537,0.06457,0.03654,0.10076,0.07629,0.00029,0.02435
"West and central Africa",2002,15,19,"M","Fraction","Upper",0,0.01585,0.19714,0.33837,0.06887,0.05265,0.04955,0.09985,0.06478,0.07092,0.04086,0.1077,0.08364,0.00045,0.02757
"West and central Africa",2002,15,19,"M","Rate","Lower",0,0.15558,0.85516,2.57876,0.71775,0.59029,0.55645,1.11822,0.6465,0.7954,0.44545,1.25637,0.9421,0.00221,0.32033
"West and central Africa",2002,15,19,"M","Rate","Point",0,0.19102,1.82584,3.62005,0.85059,0.68084,0.63844,1.29546,0.78522,0.91568,0.51818,1.4289,1.08189,0.00411,0.34531
"West and central Africa",2002,15,19,"M","Rate","Upper",0,0.23376,2.85613,5.1303,1.01784,0.78007,0.73942,1.49694,0.95288,1.05902,0.6074,1.64151,1.25441,0.00637,0.37735
"West and central Africa",2003,15,19,"F","Deaths","Lower",2647,972,1685,13177,2991,2083,1017,3450,524,2626,303,1181,1961,0,373
"West and central Africa",2003,15,19,"F","Deaths","Point",3424,1221,4008,17796,3908,2811,1401,4342,857,3102,411,1956,2716,2,467
"West and central Africa",2003,15,19,"F","Deaths","Upper",4453,1459,7976,22532,5083,3753,1883,5532,1295,3744,574,3046,3705,6,613
"West and central Africa",2003,15,19,"F","Fraction","Lower",0.05518,0.0201,0.03413,0.2766,0.06308,0.04369,0.02117,0.07144,0.01078,0.05514,0.00623,0.02494,0.04052,0,0.00751
"West and central Africa",2003,15,19,"F","Fraction","Point",0.07072,0.02522,0.08278,0.36751,0.0807,0.05806,0.02893,0.08967,0.01769,0.06406,0.00848,0.0404,0.05609,0.00005,0.00964
"West and central Africa",2003,15,19,"F","Fraction","Upper",0.09003,0.02962,0.16362,0.44491,0.10423,0.07557,0.0378,0.11018,0.02647,0.07386,0.01147,0.06225,0.07425,0.00013,0.01253
"West and central Africa",2003,15,19,"F","Rate","Lower",0.72766,0.26723,0.46287,3.62227,0.82231,0.57275,0.27979,0.94885,0.14415,0.72209,0.08346,0.32481,0.53882,0,0.10253
"West and central Africa",2003,15,19,"F","Rate","Point",0.94097,0.33557,1.10144,4.88993,1.07376,0.77252,0.38493,1.19311,0.23538,0.85236,0.11283,0.53755,0.74631,0.00067,0.12827
"West and central Africa",2003,15,19,"F","Rate","Upper",1.22255,0.40065,2.19261,6.18745,1.39589,1.03052,0.51713,1.51874,0.35547,1.02804,0.15741,0.83685,1.01768,0.00165,0.16846
"West and central Africa",2003,15,19,"M","Deaths","Lower",0,714,3173,9298,2670,2207,2069,4177,2414,2958,1656,4668,3496,0,803
"West and central Africa",2003,15,19,"M","Deaths","Point",0,877,6667,13205,3159,2529,2371,4812,2918,3401,1924,5306,4016,4,919
"West and central Africa",2003,15,19,"M","Deaths","Upper",0,1055,10361,18253,3770,2902,2741,5573,3525,3923,2246,6085,4670,9,1096
"West and central Africa",2003,15,19,"M","Fraction","Lower",0,0.01391,0.06034,0.18164,0.05268,0.0438,0.04117,0.08249,0.04737,0.05917,0.03276,0.09433,0.06987,0.00001,0.01467
"West and central Africa",2003,15,19,"M","Fraction","Point",0,0.01684,0.12794,0.25342,0.06062,0.04853,0.0455,0.09235,0.05599,0.06526,0.03692,0.10182,0.07708,0.00008,0.01764
"West and central Africa",2003,15,19,"M","Fraction","Upper",0,0.01961,0.19807,0.33322,0.06941,0.05316,0.05004,0.10084,0.06552,0.07155,0.04124,0.10876,0.08443,0.00017,0.02119
"West and central Africa",2003,15,19,"M","Rate","Lower",0,0.1932,0.85688,2.51293,0.72185,0.59677,0.5591,1.12817,0.65238,0.79888,0.44774,1.26176,0.94493,0.00026,0.21695
"West and central Africa",2003,15,19,"M","Rate","Point",0,0.23698,1.80043,3.56624,0.85307,0.68294,0.6403,1.29959,0.78792,0.91837,0.51956,1.43286,1.08471,0.00113,0.24824
"West and central Africa",2003,15,19,"M","Rate","Upper",0,0.28491,2.79741,4.92773,1.01725,0.78306,0.73995,1.50374,0.95117,1.05861,0.60625,1.6422,1.26023,0.00243,0.29564
