"ISO3","Year","AgeLow","AgeUp","Sex","Variable","Quantile","Total","Measles","Maternal","HIV","LRI","TB","Diarrhoeal","Malaria","OtherCMPN","Congenital","Cardiovascular","Digestive","Neoplasms","OtherNCD","InterpVio","SelfHarm","Drowning","RTI","OtherInj","NatDis","CollectVio"
"OMN",2010,5,19,"B","Fraction","Lower",1,0,0.00148,0.0029,0.01908,0.00044,0.00433,0,0.06676,0.01336,0.01256,0.01484,0.1028,0.18166,0.25206,0.01075,0.04254,0.07139,0.03376,0,0
"OMN",2010,5,19,"B","Fraction","Point",1,0,0.00246,0.00418,0.02643,0.00171,0.00595,0,0.07816,0.01871,0.01642,0.01727,0.11626,0.20407,0.30821,0.01673,0.05275,0.07884,0.04207,0.00978,0
"OMN",2010,5,19,"B","Fraction","Upper",1,0,0.00427,0.00561,0.03512,0.00472,0.00855,0,0.08952,0.02526,0.02044,0.01999,0.13104,0.23092,0.35607,0.02425,0.06457,0.08694,0.05262,0.02466,0
"OMN",2011,5,19,"B","Deaths","Lower",227,0,0,0,5,0,1,0,16,3,2,3,25,45,65,2,10,16,8,0,0
"OMN",2011,5,19,"B","Deaths","Point",276,0,1,1,7,0,2,0,21,5,4,5,32,56,90,4,14,21,11,2,0
"OMN",2011,5,19,"B","Deaths","Upper",334,0,2,2,10,2,3,0,26,8,6,6,39,69,120,7,19,26,15,5,0
"OMN",2011,5,19,"B","Fraction","Lower",1,0,0.00149,0.00308,0.01875,0.00044,0.00426,0,0.06364,0.01359,0.0117,0.0143,0.10145,0.17873,0.26926,0.01021,0.04058,0.06748,0.03228,0,0
"OMN",2011,5,19,"B","Fraction","Point",1,0,0.00251,0.00408,0.02605,0.00173,0.00584,0,0.07521,0.01901,0.01549,0.01677,0.1147,0.20188,0.32685,0.01618,0.0507,0.07494,0.04047,0.00758,0
"OMN",2011,5,19,"B","Fraction","Upper",1,0,0.00435,0.00531,0.03503,0.00478,0.00849,0,0.0868,0.02575,0.01928,0.01944,0.13005,0.22871,0.37636,0.02355,0.06255,0.08289,0.05103,0.02,0
"OMN",2012,5,19,"B","Deaths","Lower",227,0,0,0,5,0,1,0,16,3,2,3,25,46,68,2,10,16,8,0,0
"OMN",2012,5,19,"B","Deaths","Point",276,0,1,1,7,0,2,0,20,6,4,5,32,56,93,4,14,20,11,0,0
"OMN",2012,5,19,"B","Deaths","Upper",334,0,2,2,10,2,3,0,26,8,6,6,39,69,123,7,18,25,15,0,0
"OMN",2012,5,19,"B","Fraction","Lower",1,0,0.00149,0.00258,0.01926,0.00039,0.00427,0,0.06339,0.01454,0.01111,0.01413,0.10182,0.17925,0.27855,0.00988,0.0403,0.06556,0.03211,0,0
"OMN",2012,5,19,"B","Fraction","Point",1,0,0.00249,0.00404,0.02669,0.00174,0.00592,0,0.07421,0.02005,0.01462,0.0166,0.11524,0.20328,0.33596,0.01561,0.05024,0.07289,0.04039,0,0
"OMN",2012,5,19,"B","Fraction","Upper",1,0,0.00439,0.0056,0.03562,0.00479,0.00862,0,0.08639,0.02726,0.01841,0.01929,0.13061,0.22926,0.38618,0.02306,0.06193,0.08077,0.05064,0,0
"OMN",2013,5,19,"B","Deaths","Lower",226,0,0,0,5,0,1,0,16,4,2,3,26,46,67,2,10,16,8,0,0
"OMN",2013,5,19,"B","Deaths","Point",275,0,1,1,8,0,2,0,20,6,4,5,32,56,92,4,14,20,11,0,0
"OMN",2013,5,19,"B","Deaths","Upper",332,0,2,2,11,2,3,0,26,9,6,6,39,69,121,7,18,24,15,0,0
"OMN",2013,5,19,"B","Fraction","Lower",1,0,0.00145,0.00299,0.02002,0.0004,0.00436,0,0.06301,0.01555,0.01057,0.01411,0.10326,0.1814,0.27486,0.00955,0.04026,0.0644,0.03249,0,0
"OMN",2013,5,19,"B","Fraction","Point",1,0,0.00245,0.00373,0.02747,0.00177,0.006,0,0.07398,0.02158,0.01408,0.01649,0.11616,0.20447,0.33416,0.01523,0.05024,0.07154,0.04065,0,0
"OMN",2013,5,19,"B","Fraction","Upper",1,0,0.0043,0.00452,0.03665,0.00467,0.00889,0,0.08565,0.02891,0.01768,0.01918,0.13171,0.23186,0.38388,0.02236,0.06173,0.07941,0.05093,0,0
"OMN",2014,5,19,"B","Deaths","Lower",225,0,0,0,5,0,1,0,16,4,2,3,26,47,63,2,10,16,8,0,0
"OMN",2014,5,19,"B","Deaths","Point",273,0,1,1,8,0,2,0,21,6,4,5,33,58,87,4,14,20,11,0,0
"OMN",2014,5,19,"B","Deaths","Upper",329,0,2,2,11,2,3,0,26,9,6,6,40,71,115,7,18,24,15,0,0
"OMN",2014,5,19,"B","Fraction","Lower",1,0,0.00141,0.00263,0.02124,0.0004,0.00452,0,0.06466,0.01673,0.01028,0.01433,0.10625,0.18727,0.2612,0.00938,0.04104,0.0648,0.03344,0,0
"OMN",2014,5,19,"B","Fraction","Point",1,0,0.00241,0.00329,0.02897,0.00179,0.0062,0,0.07544,0.02289,0.01378,0.01678,0.11967,0.21178,0.31706,0.01504,0.05111,0.07202,0.04176,0,0
"OMN",2014,5,19,"B","Fraction","Upper",1,0,0.00421,0.00407,0.03828,0.00496,0.00915,0,0.08755,0.0308,0.01733,0.0194,0.13473,0.23836,0.36927,0.02189,0.06244,0.07959,0.05204,0,0
"OMN",2015,5,19,"B","Deaths","Lower",223,0,0,0,5,0,1,0,16,4,2,3,27,49,57,2,10,16,9,0,0
"OMN",2015,5,19,"B","Deaths","Point",269,0,1,1,8,1,2,0,21,7,4,5,34,60,79,4,14,20,12,0,0
"OMN",2015,5,19,"B","Deaths","Upper",324,0,2,2,12,2,3,0,26,10,6,6,41,73,104,7,19,25,16,0,0
"OMN",2015,5,19,"B","Fraction","Lower",1,0,0.00137,0.00196,0.02261,0.00043,0.00471,0,0.0657,0.01818,0.01011,0.01486,0.11163,0.19661,0.23745,0.00922,0.04248,0.06671,0.03508,0,0
"OMN",2015,5,19,"B","Fraction","Point",1,0,0.00232,0.00286,0.03073,0.00186,0.00643,0,0.07732,0.02481,0.01358,0.01727,0.12484,0.22153,0.29188,0.0146,0.05267,0.07369,0.04361,0,0
"OMN",2015,5,19,"B","Fraction","Upper",1,0,0.00407,0.00403,0.04016,0.00521,0.00943,0,0.08939,0.03307,0.01726,0.01988,0.14004,0.24845,0.3426,0.02139,0.06406,0.08112,0.0541,0,0
"OMN",2016,5,19,"B","Deaths","Lower",232,0,0,0,6,0,1,0,16,5,2,3,28,52,57,2,11,17,9,0,0
"OMN",2016,5,19,"B","Deaths","Point",279,0,1,1,9,1,2,0,22,7,4,5,36,63,79,4,15,21,12,0,0
"OMN",2016,5,19,"B","Deaths","Upper",336,0,2,1,12,2,3,0,27,11,6,7,44,78,105,7,19,26,16,1,0
"OMN",2016,5,19,"B","Fraction","Lower",1,0,0.00134,0.00195,0.02264,0.00035,0.00463,0,0.06582,0.01899,0.01041,0.01505,0.11422,0.20156,0.22736,0.00904,0.04241,0.0679,0.03531,0,0
"OMN",2016,5,19,"B","Fraction","Point",1,0,0.00225,0.00253,0.0308,0.00182,0.00634,0,0.07717,0.02614,0.01396,0.01746,0.12756,0.2261,0.28169,0.01426,0.05268,0.07465,0.04374,0.00084,0
"OMN",2016,5,19,"B","Fraction","Upper",1,0,0.004,0.00313,0.04026,0.00498,0.00936,0,0.08895,0.0346,0.01788,0.02007,0.14296,0.25353,0.33145,0.02105,0.06409,0.08188,0.05413,0.00422,0
"OMN",2017,5,19,"B","Deaths","Lower",235,0,0,0,6,0,1,0,17,5,2,4,30,55,53,2,11,17,9,0,0
"OMN",2017,5,19,"B","Deaths","Point",283,0,1,1,9,1,2,0,22,8,4,5,38,67,73,4,15,22,13,0,0
"OMN",2017,5,19,"B","Deaths","Upper",340,0,2,1,13,2,3,0,28,11,6,7,47,83,97,7,20,27,17,2,0
"OMN",2017,5,19,"B","Fraction","Lower",1,0,0.00133,0.00168,0.02304,0.00035,0.00463,0,0.06575,0.02029,0.0107,0.01541,0.12002,0.21194,0.20613,0.00892,0.04267,0.06995,0.03618,0,0
"OMN",2017,5,19,"B","Fraction","Point",1,0,0.00224,0.00213,0.03136,0.0018,0.00636,0,0.07771,0.02778,0.01436,0.01792,0.13357,0.23731,0.25721,0.0141,0.05321,0.07693,0.04478,0.00125,0
"OMN",2017,5,19,"B","Fraction","Upper",1,0,0.00406,0.00258,0.04085,0.00535,0.00942,0,0.08937,0.03673,0.0185,0.02053,0.14896,0.26598,0.30554,0.02104,0.06446,0.08425,0.05502,0.00716,0
"OMN",2018,5,19,"B","Deaths","Lower",237,0,0,0,6,0,1,0,17,5,2,4,32,59,48,2,11,18,10,0,0
"OMN",2018,5,19,"B","Deaths","Point",287,0,1,1,9,1,2,0,22,8,4,5,40,72,67,4,15,23,13,1,0
"OMN",2018,5,19,"B","Deaths","Upper",343,0,2,1,13,2,3,0,28,12,6,7,49,88,88,7,20,28,18,3,1
"OMN",2018,5,19,"B","Fraction","Lower",1,0,0.00132,0.00142,0.02318,0.00029,0.00461,0,0.06553,0.02137,0.0108,0.01579,0.12651,0.22327,0.18295,0.0087,0.04313,0.07174,0.03689,0,0
"OMN",2018,5,19,"B","Fraction","Point",1,0,0.0023,0.00176,0.03158,0.00177,0.00634,0,0.07761,0.02911,0.01475,0.01831,0.13993,0.24967,0.23228,0.0142,0.05328,0.07876,0.04559,0.00249,0.00026
"OMN",2018,5,19,"B","Fraction","Upper",1,0,0.00412,0.00211,0.04133,0.00501,0.00947,0,0.08898,0.03878,0.01886,0.02102,0.1557,0.27896,0.27749,0.02098,0.06477,0.08633,0.05634,0.01018,0.00367
"OMN",2019,5,19,"B","Deaths","Lower",239,0,0,0,6,0,1,0,17,6,2,4,34,62,43,2,11,18,10,0,0
"OMN",2019,5,19,"B","Deaths","Point",287,0,1,0,9,1,2,0,23,9,4,5,42,76,59,4,16,23,14,0,0
"OMN",2019,5,19,"B","Deaths","Upper",343,0,2,1,13,2,3,0,29,13,6,7,52,94,79,7,21,29,18,0,0
"OMN",2019,5,19,"B","Fraction","Lower",1,0,0.00133,0.00068,0.02382,0.00032,0.0047,0,0.06656,0.02247,0.01081,0.01621,0.13324,0.23649,0.16104,0.00871,0.04352,0.07341,0.03825,0,0
"OMN",2019,5,19,"B","Fraction","Point",1,0,0.00231,0.00092,0.0326,0.00175,0.00647,0,0.0787,0.03064,0.01477,0.01884,0.14725,0.26411,0.20562,0.01425,0.05402,0.08052,0.04723,0,0
"OMN",2019,5,19,"B","Fraction","Upper",1,0,0.00418,0.00117,0.04238,0.00507,0.00948,0,0.09025,0.04035,0.01911,0.02161,0.16261,0.29414,0.24896,0.0212,0.06541,0.08796,0.05809,0,0
"PAK",2000,5,19,"B","Deaths","Lower",56764,80,348,0,921,4094,4936,36,6358,392,1206,3970,2725,7852,765,1642,2932,3642,8488,0,20
"PAK",2000,5,19,"B","Deaths","Point",62805,573,530,0,1710,6087,5683,41,8761,565,1532,4728,3212,9028,1002,1986,3429,4182,9725,0,31
"PAK",2000,5,19,"B","Deaths","Upper",69701,1235,806,1,2922,7902,6517,47,11261,780,1924,5611,3780,10457,1287,2426,4005,4789,11126,0,42
"PAK",2000,5,19,"B","Fraction","Lower",1,0.00125,0.00556,0,0.01519,0.06401,0.08112,0.00059,0.10473,0.00617,0.01948,0.06681,0.04544,0.13001,0.0121,0.02663,0.04767,0.06048,0.14091,0,0.00031
"PAK",2000,5,19,"B","Fraction","Point",1,0.00912,0.00844,0,0.02723,0.09692,0.09049,0.00065,0.1395,0.009,0.02439,0.07528,0.05114,0.14375,0.01596,0.03162,0.05459,0.06658,0.15485,0,0.00049
"PAK",2000,5,19,"B","Fraction","Upper",1,0.01962,0.01273,0.00001,0.04537,0.12813,0.10019,0.0007,0.17132,0.01243,0.03047,0.08512,0.05707,0.15804,0.02018,0.03773,0.06205,0.07263,0.16877,0,0.00067
"PAK",2001,5,19,"B","Deaths","Lower",55214,169,330,0,897,4075,4761,41,6211,407,1155,3760,2750,7319,759,1642,2880,3614,8368,40,19
"PAK",2001,5,19,"B","Deaths","Point",61531,807,504,0,1679,6045,5508,47,8432,586,1470,4494,3285,8460,994,1951,3385,4156,9643,55,30
"PAK",2001,5,19,"B","Deaths","Upper",67596,1623,743,1,2943,7799,6311,54,10946,807,1823,5259,3869,9784,1244,2307,3961,4728,11035,70,41
"PAK",2001,5,19,"B","Fraction","Lower",1,0.00277,0.00537,0,0.01496,0.06488,0.08074,0.00071,0.1055,0.00649,0.01911,0.06436,0.04722,0.12455,0.01232,0.0269,0.04799,0.06136,0.14253,0.00063,0.0003
"PAK",2001,5,19,"B","Fraction","Point",1,0.01312,0.00819,0,0.02729,0.09825,0.08952,0.00077,0.13704,0.00952,0.02389,0.07304,0.05339,0.13749,0.01615,0.0317,0.05501,0.06754,0.15672,0.00089,0.00048
"PAK",2001,5,19,"B","Fraction","Upper",1,0.02659,0.01228,0.00001,0.04512,0.12811,0.09886,0.00082,0.16833,0.01325,0.02954,0.08233,0.05989,0.15132,0.02018,0.03747,0.06268,0.07361,0.1712,0.00116,0.00069
"PAK",2002,5,19,"B","Deaths","Lower",53255,252,310,0,841,3937,4417,35,5510,412,1105,3539,2773,6879,752,1583,2839,3507,8235,13,23
"PAK",2002,5,19,"B","Deaths","Point",59484,858,474,0,1572,6045,5158,41,7803,592,1398,4226,3328,8012,978,1900,3338,4091,9615,21,35
"PAK",2002,5,19,"B","Deaths","Upper",65613,1738,700,1,2758,7615,5925,47,10291,819,1743,4974,3960,9238,1218,2244,3935,4671,11047,31,46
"PAK",2002,5,19,"B","Fraction","Lower",1,0.0042,0.00525,0,0.01443,0.06468,0.07794,0.00064,0.09663,0.00678,0.01881,0.0624,0.04945,0.12214,0.01253,0.027,0.04866,0.06256,0.1473,0.00021,0.00038
"PAK",2002,5,19,"B","Fraction","Point",1,0.01443,0.00797,0,0.02642,0.10162,0.08671,0.00069,0.13117,0.00996,0.0235,0.07104,0.05595,0.1347,0.01644,0.03194,0.05612,0.06878,0.16164,0.00035,0.00058
"PAK",2002,5,19,"B","Fraction","Upper",1,0.02888,0.01191,0.00001,0.04486,0.13007,0.09561,0.00074,0.16403,0.01396,0.02924,0.08046,0.06271,0.14826,0.02046,0.03778,0.06401,0.07512,0.17706,0.00053,0.00079
"PAK",2003,5,19,"B","Deaths","Lower",50760,337,298,0,740,4094,4034,33,4892,407,1060,3335,2712,6599,736,1513,2772,3398,8079,52,45
"PAK",2003,5,19,"B","Deaths","Point",58332,995,456,1,1486,6016,4812,41,7303,589,1360,4037,3358,7849,982,1885,3320,4051,9666,67,60
"PAK",2003,5,19,"B","Deaths","Upper",65091,1933,683,1,2697,7664,5578,47,9745,813,1707,4771,4036,9095,1250,2270,3928,4694,11299,83,75
"PAK",2003,5,19,"B","Fraction","Lower",1,0.00581,0.00515,0,0.01341,0.06832,0.07392,0.00064,0.08892,0.00685,0.01827,0.06107,0.05079,0.12224,0.01268,0.02652,0.04937,0.06303,0.15082,0.00086,0.00076
"PAK",2003,5,19,"B","Fraction","Point",1,0.01706,0.00781,0.00001,0.02548,0.10313,0.08249,0.0007,0.12519,0.01009,0.02331,0.06921,0.05757,0.13455,0.01683,0.03232,0.05692,0.06944,0.16571,0.00115,0.00103
"PAK",2003,5,19,"B","Fraction","Upper",1,0.03319,0.01175,0.00001,0.04451,0.13444,0.09144,0.00076,0.15723,0.01429,0.02928,0.07836,0.06477,0.14787,0.02135,0.03902,0.06501,0.07594,0.18089,0.00149,0.00133
"PAK",2004,5,19,"B","Deaths","Lower",50952,516,303,0,754,3935,3879,21,5108,408,1075,3313,2734,6676,785,1564,2765,3399,8038,3,72
"PAK",2004,5,19,"B","Deaths","Point",58946,1228,464,1,1487,5973,4673,27,7271,582,1398,4032,3427,8033,1036,1963,3343,4103,9810,8,90
"PAK",2004,5,19,"B","Deaths","Upper",65584,2205,684,1,2751,7430,5424,31,9713,808,1738,4738,4113,9253,1306,2335,3944,4741,11469,13,109
"PAK",2004,5,19,"B","Fraction","Lower",1,0.00869,0.00519,0,0.01357,0.06575,0.07112,0.00041,0.09071,0.00674,0.01846,0.06064,0.05138,0.1237,0.01316,0.02712,0.04937,0.06318,0.15151,0.00004,0.0012
"PAK",2004,5,19,"B","Fraction","Point",1,0.02083,0.00787,0.00001,0.02523,0.10133,0.07927,0.00045,0.12335,0.00988,0.02371,0.06841,0.05813,0.13628,0.01757,0.0333,0.05671,0.0696,0.16643,0.00013,0.00153
"PAK",2004,5,19,"B","Fraction","Upper",1,0.03786,0.01162,0.00001,0.04529,0.12818,0.088,0.00049,0.15579,0.01402,0.0296,0.07684,0.06538,0.14919,0.02221,0.04045,0.06467,0.07593,0.18155,0.00023,0.00197
"PAK",2005,5,19,"B","Deaths","Lower",53051,278,280,0,621,3048,2907,23,3914,307,928,2654,2145,5421,679,1406,2073,2662,6136,13288,19
"PAK",2005,5,19,"B","Deaths","Point",60477,829,420,1,1150,4548,3574,30,5773,438,1222,3255,2689,6536,895,1750,2547,3210,7549,14032,28
"PAK",2005,5,19,"B","Deaths","Upper",67224,1646,599,1,2121,5791,4261,36,7750,613,1515,3849,3260,7623,1124,2076,3037,3749,8945,14478,39
"PAK",2005,5,19,"B","Fraction","Lower",1,0.00461,0.00467,0,0.01085,0.04968,0.05251,0.00043,0.06927,0.00497,0.01576,0.0475,0.03915,0.09804,0.01132,0.02378,0.03694,0.04809,0.11241,0.21427,0.0003
"PAK",2005,5,19,"B","Fraction","Point",1,0.01371,0.00694,0.00001,0.01902,0.07521,0.05909,0.00049,0.09546,0.00724,0.02021,0.05382,0.04446,0.10808,0.0148,0.02894,0.04212,0.05308,0.12482,0.23203,0.00047
"PAK",2005,5,19,"B","Fraction","Upper",1,0.02715,0.01004,0.00002,0.03421,0.09736,0.06623,0.00054,0.12082,0.01016,0.02493,0.06045,0.05056,0.11814,0.01845,0.03477,0.04801,0.05799,0.13701,0.25233,0.00067
"PAK",2006,5,19,"B","Deaths","Lower",56151,543,387,1,859,3665,4256,32,5951,405,1373,3825,3085,7847,1029,2063,2830,3792,8489,70,100
"PAK",2006,5,19,"B","Deaths","Point",63461,824,555,3,1677,5699,5069,39,8385,562,1674,4486,3693,9091,1284,2378,3374,4394,10064,88,120
"PAK",2006,5,19,"B","Deaths","Upper",70419,1154,773,10,2980,7476,5908,46,10874,775,2013,5237,4342,10515,1549,2739,3946,5077,11642,106,141
"PAK",2006,5,19,"B","Fraction","Lower",1,0.00866,0.00616,0.00002,0.01396,0.05703,0.07202,0.00057,0.09897,0.00614,0.02165,0.06348,0.05207,0.13093,0.01613,0.03189,0.0469,0.0635,0.14511,0.00107,0.00151
"PAK",2006,5,19,"B","Fraction","Point",1,0.01299,0.00874,0.00005,0.02643,0.08981,0.07987,0.00062,0.13213,0.00885,0.02638,0.07069,0.05819,0.14326,0.02024,0.03747,0.05317,0.06924,0.15859,0.00138,0.00189
"PAK",2006,5,19,"B","Fraction","Upper",1,0.01871,0.01239,0.00016,0.04476,0.11964,0.08824,0.00067,0.16256,0.01222,0.03189,0.07855,0.06534,0.15573,0.02479,0.04399,0.05989,0.07504,0.17134,0.00175,0.00231
"PAK",2007,5,19,"B","Deaths","Lower",58979,233,444,2,964,3526,4551,33,6636,407,1488,4093,3216,8344,1124,2177,2843,3877,8458,170,468
"PAK",2007,5,19,"B","Deaths","Point",67275,869,637,7,1779,5574,5457,41,9235,558,1884,4836,3866,9725,1457,2680,3381,4564,10016,196,515
"PAK",2007,5,19,"B","Deaths","Upper",76984,1877,903,17,3035,7594,6532,50,12070,763,2382,5874,4697,11583,1857,3289,4016,5382,11732,223,559
"PAK",2007,5,19,"B","Fraction","Lower",1,0.00338,0.00658,0.00003,0.01509,0.05042,0.07112,0.00054,0.1033,0.00581,0.02223,0.06466,0.05152,0.13207,0.01684,0.03297,0.04471,0.06231,0.13687,0.00238,0.00655
"PAK",2007,5,19,"B","Fraction","Point",1,0.01291,0.00947,0.0001,0.02644,0.08285,0.08112,0.00061,0.13727,0.0083,0.028,0.07189,0.05747,0.14456,0.02165,0.03984,0.05025,0.06784,0.14888,0.00291,0.00766
"PAK",2007,5,19,"B","Fraction","Upper",1,0.02669,0.01328,0.00024,0.04335,0.11467,0.09152,0.00067,0.16797,0.01137,0.03465,0.08003,0.06414,0.1572,0.02676,0.04772,0.05634,0.07352,0.16137,0.00349,0.00892
"PAK",2008,5,19,"B","Deaths","Lower",59747,0,475,3,1006,3465,4746,26,7118,412,1518,4177,3258,8444,1148,2222,2835,3856,8284,47,1115
"PAK",2008,5,19,"B","Deaths","Point",69883,241,716,8,1853,5500,5788,32,9910,566,2059,5122,4038,10240,1604,2940,3399,4700,9924,62,1181
"PAK",2008,5,19,"B","Deaths","Upper",84034,1035,1066,19,3338,7491,7223,42,13659,776,2828,6584,5158,12837,2226,3966,4194,5817,11983,77,1255
"PAK",2008,5,19,"B","Fraction","Lower",1,0,0.00701,0.00004,0.01476,0.04679,0.07026,0.00039,0.10785,0.0056,0.0224,0.06557,0.05175,0.13409,0.01719,0.03272,0.04339,0.06175,0.12995,0.00063,0.0139
"PAK",2008,5,19,"B","Fraction","Point",1,0.00345,0.01024,0.00012,0.02652,0.0787,0.08282,0.00046,0.14181,0.0081,0.02947,0.07329,0.05778,0.14653,0.02295,0.04207,0.04864,0.06726,0.14201,0.00089,0.0169
"PAK",2008,5,19,"B","Fraction","Upper",1,0.01514,0.01462,0.00027,0.04465,0.1091,0.09548,0.00053,0.17281,0.01114,0.03789,0.08182,0.06437,0.15928,0.02959,0.0527,0.05457,0.07282,0.15463,0.00118,0.01997
"PAK",2009,5,19,"B","Deaths","Lower",60239,0,490,5,1041,3286,4768,39,7123,425,1493,4160,3272,8430,1144,2210,2797,3821,7993,12,1929
"PAK",2009,5,19,"B","Deaths","Point",71862,144,770,12,1909,5380,5899,50,10247,583,2149,5241,4169,10528,1689,3090,3428,4751,9783,20,2019
"PAK",2009,5,19,"B","Deaths","Upper",90792,1326,1196,31,3552,7540,7510,66,14673,799,3120,7036,5579,13681,2508,4434,4344,6103,12352,30,2111
"PAK",2009,5,19,"B","Fraction","Lower",1,0,0.00709,0.00007,0.0143,0.04271,0.06774,0.00056,0.10729,0.00553,0.02157,0.06527,0.05195,0.13406,0.01688,0.0322,0.04242,0.0605,0.12446,0.00016,0.02239
"PAK",2009,5,19,"B","Fraction","Point",1,0.002,0.01071,0.00017,0.02657,0.07486,0.08209,0.00069,0.14259,0.00811,0.02991,0.07293,0.05802,0.1465,0.02351,0.043,0.0477,0.06611,0.13613,0.00028,0.0281
"PAK",2009,5,19,"B","Fraction","Upper",1,0.01764,0.0155,0.0004,0.04448,0.10589,0.09626,0.0008,0.17196,0.01129,0.03986,0.0816,0.06446,0.1594,0.03127,0.05559,0.05366,0.07179,0.14849,0.00044,0.03369
"PAK",2010,5,19,"B","Deaths","Lower",60048,0,485,9,942,3185,4620,63,6929,445,1443,4025,3226,8267,1124,2160,2790,3715,7689,397,2337
"PAK",2010,5,19,"B","Deaths","Point",73512,900,795,16,1969,5194,5785,82,10331,609,2166,5201,4262,10595,1730,3149,3473,4747,9632,435,2441
"PAK",2010,5,19,"B","Deaths","Upper",94791,2429,1296,38,3692,7358,7675,114,15190,835,3260,7197,5836,14250,2657,4702,4507,6288,12640,478,2542
"PAK",2010,5,19,"B","Fraction","Lower",1,0,0.00697,0.00012,0.01296,0.04006,0.06365,0.00089,0.10557,0.00549,0.02047,0.06299,0.0516,0.13147,0.01642,0.03047,0.04204,0.05889,0.11937,0.00456,0.02592
"PAK",2010,5,19,"B","Fraction","Point",1,0.01224,0.01082,0.00022,0.02678,0.07065,0.07869,0.00112,0.14053,0.00829,0.02946,0.07075,0.05798,0.14412,0.02353,0.04284,0.04725,0.06458,0.13102,0.00592,0.03321
"PAK",2010,5,19,"B","Fraction","Upper",1,0.03303,0.01594,0.00049,0.04553,0.10379,0.09334,0.00134,0.17162,0.0116,0.03989,0.07971,0.06493,0.15722,0.03219,0.05672,0.05336,0.07049,0.14362,0.00741,0.04038
"PAK",2011,5,19,"B","Deaths","Lower",59066,124,487,15,940,3084,4414,72,6888,481,1452,3932,3330,8354,1159,2176,2913,3799,7734,83,1068
"PAK",2011,5,19,"B","Deaths","Point",73547,863,819,24,2068,5242,5658,98,10574,658,2220,5220,4473,10881,1830,3264,3666,4917,9839,101,1133
"PAK",2011,5,19,"B","Deaths","Upper",96149,1989,1357,44,3897,7386,7586,137,15717,899,3400,7313,6221,14767,2831,4990,4843,6576,13027,120,1198
"PAK",2011,5,19,"B","Fraction","Lower",1,0.00176,0.007,0.00021,0.01321,0.03827,0.06145,0.00104,0.10912,0.00591,0.0207,0.06304,0.05425,0.13532,0.01684,0.03069,0.04394,0.06128,0.1215,0.00094,0.01166
"PAK",2011,5,19,"B","Fraction","Point",1,0.01174,0.01113,0.00032,0.02812,0.07127,0.07693,0.00133,0.14377,0.00894,0.03019,0.07097,0.06082,0.14794,0.02488,0.04438,0.04985,0.06686,0.13378,0.00138,0.01541
"PAK",2011,5,19,"B","Fraction","Upper",1,0.0276,0.01675,0.00055,0.04728,0.10356,0.09181,0.0016,0.17578,0.01268,0.04119,0.08004,0.06783,0.16087,0.03409,0.05934,0.05621,0.07253,0.14657,0.00185,0.01937
"PAK",2012,5,19,"B","Deaths","Lower",57521,245,472,22,906,2806,4118,67,6884,495,1394,3745,3346,8196,1148,2081,2938,3756,7589,123,1202
"PAK",2012,5,19,"B","Deaths","Point",72965,543,813,33,2094,5172,5378,93,10419,684,2187,5072,4544,10851,1856,3270,3758,4949,9828,145,1275
"PAK",2012,5,19,"B","Deaths","Upper",96931,885,1374,57,3997,7187,7248,133,15716,945,3403,7106,6394,14934,2912,5103,4998,6748,13211,169,1343
"PAK",2012,5,19,"B","Fraction","Lower",1,0.00318,0.007,0.00031,0.01348,0.03653,0.05815,0.00099,0.11012,0.00612,0.02004,0.06167,0.05532,0.13603,0.0168,0.03035,0.04523,0.06227,0.12155,0.00144,0.01321
"PAK",2012,5,19,"B","Fraction","Point",1,0.00744,0.01114,0.00045,0.0287,0.07089,0.0737,0.00127,0.14279,0.00938,0.02997,0.06951,0.06228,0.14871,0.02544,0.04482,0.0515,0.06783,0.1347,0.00199,0.01748
"PAK",2012,5,19,"B","Fraction","Upper",1,0.01245,0.01701,0.00073,0.04862,0.1015,0.08886,0.00155,0.17493,0.01365,0.04139,0.07846,0.06975,0.16138,0.03573,0.06076,0.05847,0.07355,0.14836,0.00267,0.02209
"PAK",2013,5,19,"B","Deaths","Lower",57028,992,458,30,845,2811,3863,39,6293,508,1309,3524,3275,8010,1139,2013,2964,3712,7408,148,944
"PAK",2013,5,19,"B","Deaths","Point",74300,2556,800,42,2095,5149,5093,57,10169,701,2147,4922,4618,10830,1892,3277,3859,5020,9889,175,1007
"PAK",2013,5,19,"B","Deaths","Upper",98408,4558,1373,69,4069,7215,6942,83,15726,976,3379,6988,6564,15172,3001,5132,5112,6919,13553,200,1070
"PAK",2013,5,19,"B","Fraction","Lower",1,0.01326,0.00667,0.00039,0.0116,0.03555,0.0539,0.00059,0.10022,0.00619,0.01861,0.05858,0.055,0.13295,0.01616,0.02937,0.04559,0.06184,0.11971,0.00171,0.01005
"PAK",2013,5,19,"B","Fraction","Point",1,0.0344,0.01077,0.00056,0.02819,0.0693,0.06855,0.00077,0.13687,0.00944,0.02889,0.06625,0.06216,0.14576,0.02547,0.0441,0.05194,0.06757,0.1331,0.00236,0.01355
"PAK",2013,5,19,"B","Fraction","Upper",1,0.06329,0.01666,0.00086,0.04818,0.10205,0.08322,0.00095,0.17165,0.01399,0.04055,0.07503,0.06999,0.15858,0.03589,0.06061,0.05899,0.07358,0.14792,0.00312,0.01747
