"Region","Year","AgeLow","AgeUp","Sex","Variable","Quantile","HIV","LRI","TB","Diarrhoeal","Malaria","OtherCMPN","Digestive","Neoplasms","OtherNCD","Drowning","RTI","OtherInj","NatDis","CollectVio"
"Eastern Europe and central Asia",2013,10,14,"B","Fraction","Upper",0.00977,0.0574,0.00997,0.00776,0,0.05751,0.02609,0.18634,0.32647,0.08125,0.10557,0.17789,0.00099,0.0035
"Eastern Europe and central Asia",2013,10,14,"B","Rate","Lower",0.00862,0.0689,0.0081,0.00712,0,0.06731,0.0294,0.25128,0.43583,0.10157,0.1362,0.23081,0,0.00179
"Eastern Europe and central Asia",2013,10,14,"B","Rate","Point",0.01153,0.07549,0.0108,0.00898,0,0.07407,0.03317,0.25926,0.45174,0.1091,0.14356,0.24299,0.00064,0.00332
"Eastern Europe and central Asia",2013,10,14,"B","Rate","Upper",0.01394,0.08237,0.01414,0.01113,0,0.08229,0.03742,0.26851,0.46902,0.11673,0.15145,0.25573,0.0014,0.005
"Eastern Europe and central Asia",2014,10,14,"B","Deaths","Lower",44,356,38,35,0,314,143,1239,2120,494,650,1107,146,5
"Eastern Europe and central Asia",2014,10,14,"B","Deaths","Point",60,388,51,45,0,345,163,1281,2196,529,686,1166,155,12
"Eastern Europe and central Asia",2014,10,14,"B","Deaths","Upper",72,425,66,56,0,384,185,1329,2286,566,725,1229,164,20
"Eastern Europe and central Asia",2014,10,14,"B","Fraction","Lower",0.00641,0.0504,0.00542,0.00503,0,0.04435,0.02026,0.17628,0.3017,0.07023,0.09226,0.15745,0.02059,0.0007
"Eastern Europe and central Asia",2014,10,14,"B","Fraction","Point",0.00843,0.05486,0.00716,0.00638,0,0.04876,0.02304,0.18105,0.31031,0.0747,0.097,0.16479,0.02184,0.00167
"Eastern Europe and central Asia",2014,10,14,"B","Fraction","Upper",0.01002,0.05955,0.00932,0.00792,0,0.05387,0.02602,0.18549,0.31949,0.07931,0.10173,0.17199,0.02305,0.00274
"Eastern Europe and central Asia",2014,10,14,"B","Rate","Lower",0.00893,0.07092,0.00767,0.00703,0,0.06241,0.02846,0.24628,0.42142,0.09827,0.12925,0.21998,0.02911,0.00099
"Eastern Europe and central Asia",2014,10,14,"B","Rate","Point",0.01186,0.07719,0.01007,0.00898,0,0.06861,0.03242,0.25475,0.43663,0.10511,0.13649,0.23187,0.03073,0.00235
"Eastern Europe and central Asia",2014,10,14,"B","Rate","Upper",0.01413,0.08436,0.01298,0.01113,0,0.07621,0.0367,0.26402,0.45405,0.11232,0.14398,0.24408,0.03245,0.00378
"Eastern Europe and central Asia",2015,10,14,"B","Deaths","Lower",46,355,37,35,0,290,142,1186,2058,473,611,1075,1,85
"Eastern Europe and central Asia",2015,10,14,"B","Deaths","Point",60,389,49,46,0,322,162,1227,2139,507,645,1138,5,103
"Eastern Europe and central Asia",2015,10,14,"B","Deaths","Upper",72,427,63,58,0,359,184,1274,2227,543,685,1200,10,122
"Eastern Europe and central Asia",2015,10,14,"B","Fraction","Lower",0.00683,0.05261,0.00553,0.00529,0,0.04282,0.021,0.17602,0.30603,0.06999,0.09025,0.15946,0.00014,0.01248
"Eastern Europe and central Asia",2015,10,14,"B","Fraction","Point",0.00877,0.05731,0.00723,0.00677,0,0.04739,0.0239,0.18063,0.31491,0.0747,0.09497,0.16753,0.00073,0.01515
"Eastern Europe and central Asia",2015,10,14,"B","Fraction","Upper",0.01044,0.06228,0.00921,0.00841,0,0.05215,0.02695,0.18499,0.32451,0.07944,0.09997,0.17494,0.00144,0.01799
"Eastern Europe and central Asia",2015,10,14,"B","Rate","Lower",0.00916,0.06978,0.00737,0.00705,0,0.05706,0.02797,0.23305,0.40441,0.09305,0.12009,0.21132,0.00019,0.01669
"Eastern Europe and central Asia",2015,10,14,"B","Rate","Point",0.0117,0.07645,0.00964,0.00903,0,0.06322,0.03188,0.24096,0.42008,0.09965,0.12669,0.22348,0.00097,0.02021
"Eastern Europe and central Asia",2015,10,14,"B","Rate","Upper",0.01397,0.08373,0.01236,0.01128,0,0.0704,0.03596,0.25019,0.43745,0.10662,0.13442,0.23566,0.00196,0.02397
"Eastern Europe and central Asia",2016,10,14,"B","Deaths","Lower",47,320,36,33,0,284,139,1185,2074,446,592,1062,0,91
"Eastern Europe and central Asia",2016,10,14,"B","Deaths","Point",61,353,49,43,0,314,159,1231,2156,478,627,1118,1,110
"Eastern Europe and central Asia",2016,10,14,"B","Deaths","Upper",72,389,63,55,0,350,182,1282,2252,512,667,1182,4,130
"Eastern Europe and central Asia",2016,10,14,"B","Fraction","Lower",0.00702,0.04817,0.00545,0.00506,0,0.04241,0.02085,0.17902,0.31304,0.06693,0.08877,0.15962,0,0.0135
"Eastern Europe and central Asia",2016,10,14,"B","Fraction","Point",0.00904,0.05263,0.00728,0.00646,0,0.04686,0.02379,0.18379,0.32177,0.07137,0.09359,0.16689,0.00013,0.01641
"Eastern Europe and central Asia",2016,10,14,"B","Fraction","Upper",0.01069,0.05715,0.00922,0.00808,0,0.05204,0.02699,0.18818,0.33163,0.07578,0.09877,0.17447,0.00045,0.01944
"Eastern Europe and central Asia",2016,10,14,"B","Rate","Lower",0.0091,0.06189,0.00707,0.00655,0,0.05487,0.02693,0.22894,0.40063,0.08622,0.11445,0.20518,0,0.01757
"Eastern Europe and central Asia",2016,10,14,"B","Rate","Point",0.0117,0.06814,0.00943,0.00836,0,0.06067,0.0308,0.23795,0.41659,0.0924,0.12117,0.21607,0.00017,0.02125
"Eastern Europe and central Asia",2016,10,14,"B","Rate","Upper",0.01381,0.07496,0.01203,0.01057,0,0.06756,0.035,0.24754,0.43478,0.09875,0.12877,0.22819,0.00058,0.02511
"Eastern Europe and central Asia",2017,10,14,"B","Deaths","Lower",40,340,33,33,0,279,138,1198,2099,431,565,1064,1,23
"Eastern Europe and central Asia",2017,10,14,"B","Deaths","Point",50,374,46,44,0,312,158,1245,2189,463,602,1124,6,35
"Eastern Europe and central Asia",2017,10,14,"B","Deaths","Upper",60,411,60,55,0,347,180,1298,2289,498,640,1190,11,46
"Eastern Europe and central Asia",2017,10,14,"B","Fraction","Lower",0.00604,0.05132,0.00507,0.00511,0,0.0423,0.02077,0.18258,0.32005,0.06541,0.0859,0.16136,0.00029,0.00349
"Eastern Europe and central Asia",2017,10,14,"B","Fraction","Point",0.0075,0.05622,0.00685,0.00658,0,0.0469,0.02373,0.18737,0.32937,0.06972,0.09056,0.16911,0.0009,0.0052
"Eastern Europe and central Asia",2017,10,14,"B","Fraction","Upper",0.0089,0.06109,0.00887,0.0082,0,0.05169,0.02693,0.19234,0.33909,0.07425,0.09543,0.17705,0.00155,0.00691
"Eastern Europe and central Asia",2017,10,14,"B","Rate","Lower",0.00765,0.06433,0.00639,0.00639,0,0.05288,0.02608,0.22652,0.39667,0.08146,0.1069,0.20122,0.00037,0.00434
"Eastern Europe and central Asia",2017,10,14,"B","Rate","Point",0.00941,0.07056,0.0086,0.00826,0,0.05886,0.02978,0.23516,0.41339,0.0875,0.11366,0.21225,0.00113,0.00653
"Eastern Europe and central Asia",2017,10,14,"B","Rate","Upper",0.01121,0.07761,0.01123,0.01026,0,0.06549,0.0339,0.24521,0.43233,0.09408,0.12089,0.22476,0.0019,0.0087
"Eastern Europe and central Asia",2018,10,14,"B","Deaths","Lower",34,334,31,33,0,281,139,1174,2082,419,550,1034,0,59
"Eastern Europe and central Asia",2018,10,14,"B","Deaths","Point",42,369,43,43,0,311,160,1227,2183,454,586,1099,4,74
"Eastern Europe and central Asia",2018,10,14,"B","Deaths","Upper",49,407,58,56,0,347,184,1284,2297,490,624,1169,10,91
"Eastern Europe and central Asia",2018,10,14,"B","Fraction","Lower",0.00529,0.05121,0.0047,0.00513,0,0.04284,0.02121,0.18096,0.32101,0.06429,0.08422,0.15801,0.00015,0.00885
"Eastern Europe and central Asia",2018,10,14,"B","Fraction","Point",0.00633,0.05597,0.00658,0.00658,0,0.04712,0.02425,0.186,0.331,0.06884,0.08882,0.16657,0.00068,0.01127
"Eastern Europe and central Asia",2018,10,14,"B","Fraction","Upper",0.00726,0.06087,0.00874,0.00825,0,0.05183,0.02767,0.19032,0.34093,0.07332,0.09389,0.17402,0.00137,0.01368
"Eastern Europe and central Asia",2018,10,14,"B","Rate","Lower",0.00637,0.0617,0.00576,0.00618,0,0.05194,0.02572,0.21642,0.38377,0.07736,0.10142,0.19064,0.00018,0.01087
"Eastern Europe and central Asia",2018,10,14,"B","Rate","Point",0.00769,0.06801,0.008,0.008,0,0.05725,0.02947,0.226,0.40219,0.08365,0.10792,0.20239,0.00083,0.01369
"Eastern Europe and central Asia",2018,10,14,"B","Rate","Upper",0.00895,0.075,0.01062,0.01015,0,0.06379,0.03382,0.23654,0.42326,0.09021,0.11487,0.21537,0.00166,0.01678
"Eastern Europe and central Asia",2019,10,14,"B","Deaths","Lower",19,330,29,33,0,291,139,1179,2073,410,531,1037,0,13
"Eastern Europe and central Asia",2019,10,14,"B","Deaths","Point",25,369,41,43,0,323,161,1238,2191,447,567,1103,2,21
"Eastern Europe and central Asia",2019,10,14,"B","Deaths","Upper",31,411,55,56,0,361,186,1309,2327,486,612,1182,5,30
"Eastern Europe and central Asia",2019,10,14,"B","Fraction","Lower",0.00304,0.05123,0.00442,0.00517,0,0.04503,0.02154,0.18434,0.32601,0.06374,0.08199,0.16054,0,0.00197
