"ISO3","Year","AgeLow","AgeUp","Sex","Quantile","Deaths","Qx"
"COG",2014,10,14,"B","Upper",1103,9.81872
"COG",2015,10,14,"B","Lower",11,0.1035
"COG",2015,10,14,"B","Point",494,4.26696
"COG",2015,10,14,"B","Upper",1146,9.85867
"COG",2016,10,14,"B","Lower",2,0.01698
"COG",2016,10,14,"B","Point",499,4.16043
"COG",2016,10,14,"B","Upper",1198,9.96568
"COG",2017,10,14,"B","Lower",0,0
"COG",2017,10,14,"B","Point",503,4.05252
"COG",2017,10,14,"B","Upper",1264,10.14024
"COG",2018,10,14,"B","Lower",0,0
"COG",2018,10,14,"B","Point",509,3.95312
"COG",2018,10,14,"B","Upper",1306,10.11395
"COG",2019,10,14,"B","Lower",0,0
"COG",2019,10,14,"B","Point",511,3.83695
"COG",2019,10,14,"B","Upper",1338,10.01222
"COK",2000,10,14,"B","Lower",0,1.43027
"COK",2000,10,14,"B","Point",1,1.92715
"COK",2000,10,14,"B","Upper",1,2.62355
"COK",2001,10,14,"B","Lower",0,1.38399
"COK",2001,10,14,"B","Point",1,1.86475
"COK",2001,10,14,"B","Upper",1,2.53852
"COK",2002,10,14,"B","Lower",0,1.33974
"COK",2002,10,14,"B","Point",1,1.80509
"COK",2002,10,14,"B","Upper",2,2.45722
"COK",2003,10,14,"B","Lower",0,1.29497
"COK",2003,10,14,"B","Point",1,1.74473
"COK",2003,10,14,"B","Upper",2,2.37498
"COK",2004,10,14,"B","Lower",0,1.24981
"COK",2004,10,14,"B","Point",1,1.68384
"COK",2004,10,14,"B","Upper",2,2.29203
"COK",2005,10,14,"B","Lower",0,1.20478
"COK",2005,10,14,"B","Point",0,1.62314
"COK",2005,10,14,"B","Upper",2,2.20933
"COK",2006,10,14,"B","Lower",0,1.15968
"COK",2006,10,14,"B","Point",0,1.56235
"COK",2006,10,14,"B","Upper",1,2.12652
"COK",2007,10,14,"B","Lower",0,1.11628
"COK",2007,10,14,"B","Point",0,1.50385
"COK",2007,10,14,"B","Upper",1,2.04685
"COK",2008,10,14,"B","Lower",0,1.07503
"COK",2008,10,14,"B","Point",0,1.44825
"COK",2008,10,14,"B","Upper",1,1.97111
"COK",2009,10,14,"B","Lower",0,1.03569
"COK",2009,10,14,"B","Point",0,1.39523
"COK",2009,10,14,"B","Upper",1,1.8989
"COK",2010,10,14,"B","Lower",0,1.00029
"COK",2010,10,14,"B","Point",1,1.34752
"COK",2010,10,14,"B","Upper",1,1.83393
"COK",2011,10,14,"B","Lower",0,0.96931
"COK",2011,10,14,"B","Point",1,1.30577
"COK",2011,10,14,"B","Upper",1,1.77708
"COK",2012,10,14,"B","Lower",0,0.94118
"COK",2012,10,14,"B","Point",1,1.26786
"COK",2012,10,14,"B","Upper",1,1.72545
"COK",2013,10,14,"B","Lower",0,0.91617
"COK",2013,10,14,"B","Point",1,1.23415
"COK",2013,10,14,"B","Upper",1,1.67955
"COK",2014,10,14,"B","Lower",0,0.89192
"COK",2014,10,14,"B","Point",1,1.20148
"COK",2014,10,14,"B","Upper",1,1.63506
"COK",2015,10,14,"B","Lower",0,0.86957
"COK",2015,10,14,"B","Point",1,1.17136
"COK",2015,10,14,"B","Upper",1,1.59405
"COK",2016,10,14,"B","Lower",0,0.84731
"COK",2016,10,14,"B","Point",1,1.14136
"COK",2016,10,14,"B","Upper",1,1.55321
"COK",2017,10,14,"B","Lower",0,0.82709
"COK",2017,10,14,"B","Point",1,1.11411
"COK",2017,10,14,"B","Upper",1,1.51611
"COK",2018,10,14,"B","Lower",0,0.8087
"COK",2018,10,14,"B","Point",1,1.08933
"COK",2018,10,14,"B","Upper",1,1.48237
"COK",2019,10,14,"B","Lower",0,0.79054
"COK",2019,10,14,"B","Point",1,1.06487
"COK",2019,10,14,"B","Upper",1,1.44907
"COL",2000,10,14,"B","Lower",1527,1.84412
"COL",2000,10,14,"B","Point",1592,1.92142
"COL",2000,10,14,"B","Upper",1654,1.99574
"COL",2001,10,14,"B","Lower",1515,1.80725
"COL",2001,10,14,"B","Point",1581,1.88464
"COL",2001,10,14,"B","Upper",1644,1.95863
"COL",2002,10,14,"B","Lower",1503,1.76769
"COL",2002,10,14,"B","Point",1568,1.84333
"COL",2002,10,14,"B","Upper",1631,1.91706
"COL",2003,10,14,"B","Lower",1489,1.72687
"COL",2003,10,14,"B","Point",1553,1.80078
"COL",2003,10,14,"B","Upper",1616,1.87343
"COL",2004,10,14,"B","Lower",1473,1.68858
"COL",2004,10,14,"B","Point",1535,1.75889
"COL",2004,10,14,"B","Upper",1598,1.8306
"COL",2005,10,14,"B","Lower",1448,1.64793
"COL",2005,10,14,"B","Point",1511,1.7184
"COL",2005,10,14,"B","Upper",1575,1.79083
"COL",2006,10,14,"B","Lower",1424,1.61755
"COL",2006,10,14,"B","Point",1479,1.67991
"COL",2006,10,14,"B","Upper",1541,1.74968
"COL",2007,10,14,"B","Lower",1390,1.58221
"COL",2007,10,14,"B","Point",1444,1.64337
"COL",2007,10,14,"B","Upper",1502,1.70866
"COL",2008,10,14,"B","Lower",1352,1.5471
"COL",2008,10,14,"B","Point",1406,1.60786
"COL",2008,10,14,"B","Upper",1460,1.66995
"COL",2009,10,14,"B","Lower",1314,1.51415
"COL",2009,10,14,"B","Point",1366,1.57317
"COL",2009,10,14,"B","Upper",1419,1.63382
"COL",2010,10,14,"B","Lower",1275,1.47967
"COL",2010,10,14,"B","Point",1328,1.53942
"COL",2010,10,14,"B","Upper",1379,1.59874
"COL",2011,10,14,"B","Lower",1243,1.45063
"COL",2011,10,14,"B","Point",1292,1.50661
"COL",2011,10,14,"B","Upper",1342,1.56428
"COL",2012,10,14,"B","Lower",1208,1.41819
"COL",2012,10,14,"B","Point",1258,1.47637
"COL",2012,10,14,"B","Upper",1307,1.53326
"COL",2013,10,14,"B","Lower",1177,1.39019
"COL",2013,10,14,"B","Point",1229,1.45053
"COL",2013,10,14,"B","Upper",1282,1.51239
"COL",2014,10,14,"B","Lower",1153,1.37089
"COL",2014,10,14,"B","Point",1204,1.43015
"COL",2014,10,14,"B","Upper",1254,1.48915
"COL",2015,10,14,"B","Lower",1130,1.35554
"COL",2015,10,14,"B","Point",1180,1.41497
"COL",2015,10,14,"B","Upper",1231,1.47566
"COL",2016,10,14,"B","Lower",1111,1.34784
"COL",2016,10,14,"B","Point",1159,1.40429
"COL",2016,10,14,"B","Upper",1207,1.4621
"COL",2017,10,14,"B","Lower",1087,1.33636
"COL",2017,10,14,"B","Point",1137,1.39671
"COL",2017,10,14,"B","Upper",1186,1.45603
"COL",2018,10,14,"B","Lower",1055,1.31657
"COL",2018,10,14,"B","Point",1115,1.39132
"COL",2018,10,14,"B","Upper",1173,1.46281
"COL",2019,10,14,"B","Lower",1018,1.29193
"COL",2019,10,14,"B","Point",1093,1.38685
"COL",2019,10,14,"B","Upper",1169,1.48263
"COM",2000,10,14,"B","Lower",0,0
"COM",2000,10,14,"B","Point",54,3.77251
"COM",2000,10,14,"B","Upper",119,8.30221
"COM",2001,10,14,"B","Lower",0,0
"COM",2001,10,14,"B","Point",53,3.70757
"COM",2001,10,14,"B","Upper",118,8.09219
"COM",2002,10,14,"B","Lower",0,0
"COM",2002,10,14,"B","Point",53,3.65237
"COM",2002,10,14,"B","Upper",119,8.00368
"COM",2003,10,14,"B","Lower",0,0
"COM",2003,10,14,"B","Point",54,3.60188
"COM",2003,10,14,"B","Upper",120,8.00198
"COM",2004,10,14,"B","Lower",0,0
"COM",2004,10,14,"B","Point",53,3.5392
"COM",2004,10,14,"B","Upper",123,8.038
"COM",2005,10,14,"B","Lower",0,0
"COM",2005,10,14,"B","Point",54,3.4879
"COM",2005,10,14,"B","Upper",125,8.08834
"COM",2006,10,14,"B","Lower",0,0
"COM",2006,10,14,"B","Point",54,3.43024
"COM",2006,10,14,"B","Upper",135,8.57684
"COM",2007,10,14,"B","Lower",0,0
"COM",2007,10,14,"B","Point",54,3.36369
"COM",2007,10,14,"B","Upper",148,9.30954
"COM",2008,10,14,"B","Lower",0,0
"COM",2008,10,14,"B","Point",53,3.29709
"COM",2008,10,14,"B","Upper",160,9.9019
"COM",2009,10,14,"B","Lower",0,0
"COM",2009,10,14,"B","Point",53,3.22031
"COM",2009,10,14,"B","Upper",175,10.61298
"COM",2010,10,14,"B","Lower",0,0
"COM",2010,10,14,"B","Point",53,3.1537
"COM",2010,10,14,"B","Upper",185,11.05556
"COM",2011,10,14,"B","Lower",0,0
"COM",2011,10,14,"B","Point",52,3.08662
"COM",2011,10,14,"B","Upper",192,11.24377
"COM",2012,10,14,"B","Lower",0,0
"COM",2012,10,14,"B","Point",52,3.01463
"COM",2012,10,14,"B","Upper",196,11.27689
"COM",2013,10,14,"B","Lower",0,0
"COM",2013,10,14,"B","Point",52,2.94583
"COM",2013,10,14,"B","Upper",195,11.03026
"COM",2014,10,14,"B","Lower",0,0
"COM",2014,10,14,"B","Point",52,2.87737
"COM",2014,10,14,"B","Upper",196,10.8592
"COM",2015,10,14,"B","Lower",0,0
"COM",2015,10,14,"B","Point",51,2.80857
"COM",2015,10,14,"B","Upper",199,10.83465
"COM",2016,10,14,"B","Lower",0,0
"COM",2016,10,14,"B","Point",51,2.73399
"COM",2016,10,14,"B","Upper",199,10.61265
"COM",2017,10,14,"B","Lower",0,0
"COM",2017,10,14,"B","Point",51,2.68177
"COM",2017,10,14,"B","Upper",210,10.9595
"COM",2018,10,14,"B","Lower",0,0
"COM",2018,10,14,"B","Point",51,2.623
"COM",2018,10,14,"B","Upper",217,11.04478
"COM",2019,10,14,"B","Lower",0,0
"COM",2019,10,14,"B","Point",50,2.55019
"COM",2019,10,14,"B","Upper",221,11.03602
"CPV",2000,10,14,"B","Lower",22,1.81063
"CPV",2000,10,14,"B","Point",27,2.212
"CPV",2000,10,14,"B","Upper",33,2.65622
"CPV",2001,10,14,"B","Lower",21,1.76263
"CPV",2001,10,14,"B","Point",27,2.15699
"CPV",2001,10,14,"B","Upper",33,2.59381
"CPV",2002,10,14,"B","Lower",21,1.71015
"CPV",2002,10,14,"B","Point",26,2.10042
"CPV",2002,10,14,"B","Upper",33,2.53744
"CPV",2003,10,14,"B","Lower",21,1.66567
"CPV",2003,10,14,"B","Point",26,2.04341
"CPV",2003,10,14,"B","Upper",32,2.47435
"CPV",2004,10,14,"B","Lower",20,1.61557
"CPV",2004,10,14,"B","Point",25,1.98361
"CPV",2004,10,14,"B","Upper",31,2.40455
"CPV",2005,10,14,"B","Lower",19,1.5697
"CPV",2005,10,14,"B","Point",24,1.92452
"CPV",2005,10,14,"B","Upper",30,2.34149
"CPV",2006,10,14,"B","Lower",18,1.49992
"CPV",2006,10,14,"B","Point",23,1.86095
"CPV",2006,10,14,"B","Upper",28,2.2633
"CPV",2007,10,14,"B","Lower",17,1.43337
"CPV",2007,10,14,"B","Point",21,1.79495
"CPV",2007,10,14,"B","Upper",27,2.1873
"CPV",2008,10,14,"B","Lower",15,1.35757
"CPV",2008,10,14,"B","Point",20,1.72597
"CPV",2008,10,14,"B","Upper",25,2.11924
"CPV",2009,10,14,"B","Lower",14,1.28055
"CPV",2009,10,14,"B","Point",18,1.65601
"CPV",2009,10,14,"B","Upper",23,2.04286
"CPV",2010,10,14,"B","Lower",13,1.19809
"CPV",2010,10,14,"B","Point",18,1.58553
"CPV",2010,10,14,"B","Upper",22,1.97639
"CPV",2011,10,14,"B","Lower",11,1.1123
"CPV",2011,10,14,"B","Point",16,1.51571
"CPV",2011,10,14,"B","Upper",21,1.91394
"CPV",2012,10,14,"B","Lower",10,1.02162
"CPV",2012,10,14,"B","Point",15,1.44748
"CPV",2012,10,14,"B","Upper",20,1.88451
"CPV",2013,10,14,"B","Lower",9,0.93802
"CPV",2013,10,14,"B","Point",14,1.381
"CPV",2013,10,14,"B","Upper",20,1.85544
"CPV",2014,10,14,"B","Lower",8,0.8337
"CPV",2014,10,14,"B","Point",14,1.31746
"CPV",2014,10,14,"B","Upper",20,1.82768
"CPV",2015,10,14,"B","Lower",7,0.72726
"CPV",2015,10,14,"B","Point",13,1.25681
"CPV",2015,10,14,"B","Upper",19,1.80662
"CPV",2016,10,14,"B","Lower",6,0.63499
"CPV",2016,10,14,"B","Point",13,1.19957
"CPV",2016,10,14,"B","Upper",19,1.8198
"CPV",2017,10,14,"B","Lower",5,0.55647
"CPV",2017,10,14,"B","Point",12,1.1469
"CPV",2017,10,14,"B","Upper",19,1.823
"CPV",2018,10,14,"B","Lower",4,0.49047
"CPV",2018,10,14,"B","Point",11,1.10169
"CPV",2018,10,14,"B","Upper",19,1.82239
"CPV",2019,10,14,"B","Lower",4,0.44612
"CPV",2019,10,14,"B","Point",11,1.06269
"CPV",2019,10,14,"B","Upper",19,1.80274
"CRI",2000,10,14,"B","Lower",102,1.21293
"CRI",2000,10,14,"B","Point",111,1.31831
"CRI",2000,10,14,"B","Upper",121,1.42795
"CRI",2001,10,14,"B","Lower",101,1.19189
"CRI",2001,10,14,"B","Point",110,1.29863
"CRI",2001,10,14,"B","Upper",120,1.40064
"CRI",2002,10,14,"B","Lower",100,1.17347
"CRI",2002,10,14,"B","Point",109,1.27903
"CRI",2002,10,14,"B","Upper",118,1.37879
"CRI",2003,10,14,"B","Lower",98,1.15643
"CRI",2003,10,14,"B","Point",107,1.26022
"CRI",2003,10,14,"B","Upper",116,1.36326
"CRI",2004,10,14,"B","Lower",96,1.14195
"CRI",2004,10,14,"B","Point",105,1.24149
"CRI",2004,10,14,"B","Upper",114,1.3433
"CRI",2005,10,14,"B","Lower",94,1.12447
"CRI",2005,10,14,"B","Point",103,1.22323
"CRI",2005,10,14,"B","Upper",112,1.33129
"CRI",2006,10,14,"B","Lower",92,1.1057
"CRI",2006,10,14,"B","Point",101,1.20533
"CRI",2006,10,14,"B","Upper",110,1.31387
"CRI",2007,10,14,"B","Lower",89,1.08585
"CRI",2007,10,14,"B","Point",98,1.18728
"CRI",2007,10,14,"B","Upper",107,1.29552
"CRI",2008,10,14,"B","Lower",87,1.06817
"CRI",2008,10,14,"B","Point",96,1.16956
"CRI",2008,10,14,"B","Upper",105,1.27664
"CRI",2009,10,14,"B","Lower",84,1.04915
"CRI",2009,10,14,"B","Point",93,1.1518
"CRI",2009,10,14,"B","Upper",102,1.26
"CRI",2010,10,14,"B","Lower",82,1.0319
"CRI",2010,10,14,"B","Point",90,1.13416
"CRI",2010,10,14,"B","Upper",99,1.24451
"CRI",2011,10,14,"B","Lower",79,1.01321
"CRI",2011,10,14,"B","Point",88,1.11629
"CRI",2011,10,14,"B","Upper",97,1.22946
"CRI",2012,10,14,"B","Lower",76,0.99627
"CRI",2012,10,14,"B","Point",84,1.09869
"CRI",2012,10,14,"B","Upper",93,1.21078
"CRI",2013,10,14,"B","Lower",73,0.97927
"CRI",2013,10,14,"B","Point",81,1.08138
"CRI",2013,10,14,"B","Upper",90,1.19322
"CRI",2014,10,14,"B","Lower",70,0.95729
"CRI",2014,10,14,"B","Point",78,1.06415
"CRI",2014,10,14,"B","Upper",87,1.17714
"CRI",2015,10,14,"B","Lower",68,0.94
"CRI",2015,10,14,"B","Point",76,1.04758
"CRI",2015,10,14,"B","Upper",85,1.16107
"CRI",2016,10,14,"B","Lower",65,0.90909
"CRI",2016,10,14,"B","Point",74,1.03107
"CRI",2016,10,14,"B","Upper",83,1.15211
"CRI",2017,10,14,"B","Lower",63,0.88687
"CRI",2017,10,14,"B","Point",72,1.01525
"CRI",2017,10,14,"B","Upper",82,1.14779
"CRI",2018,10,14,"B","Lower",61,0.86146
"CRI",2018,10,14,"B","Point",72,0.99934
"CRI",2018,10,14,"B","Upper",82,1.14195
"CRI",2019,10,14,"B","Lower",59,0.83103
"CRI",2019,10,14,"B","Point",70,0.98393
"CRI",2019,10,14,"B","Upper",82,1.1435
"CUB",2000,10,14,"B","Lower",236,1.34821
"CUB",2000,10,14,"B","Point",258,1.47151
"CUB",2000,10,14,"B","Upper",279,1.58763
"CUB",2001,10,14,"B","Lower",223,1.28487
"CUB",2001,10,14,"B","Point",243,1.40064
"CUB",2001,10,14,"B","Upper",263,1.51261
"CUB",2002,10,14,"B","Lower",206,1.2222
"CUB",2002,10,14,"B","Point",225,1.33179
"CUB",2002,10,14,"B","Upper",244,1.44122
"CUB",2003,10,14,"B","Lower",187,1.158
"CUB",2003,10,14,"B","Point",206,1.26936
"CUB",2003,10,14,"B","Upper",224,1.37917
"CUB",2004,10,14,"B","Lower",171,1.10469
"CUB",2004,10,14,"B","Point",188,1.2153
"CUB",2004,10,14,"B","Upper",205,1.32229
"CUB",2005,10,14,"B","Lower",158,1.0605
"CUB",2005,10,14,"B","Point",176,1.17005
"CUB",2005,10,14,"B","Upper",192,1.27623
"CUB",2006,10,14,"B","Lower",151,1.02572
"CUB",2006,10,14,"B","Point",167,1.13425
"CUB",2006,10,14,"B","Upper",184,1.24223
"CUB",2007,10,14,"B","Lower",146,0.99843
"CUB",2007,10,14,"B","Point",162,1.10663
"CUB",2007,10,14,"B","Upper",179,1.21573
"CUB",2008,10,14,"B","Lower",143,0.97838
"CUB",2008,10,14,"B","Point",159,1.08658
"CUB",2008,10,14,"B","Upper",176,1.19536
"CUB",2009,10,14,"B","Lower",141,0.96766
"CUB",2009,10,14,"B","Point",157,1.07285
"CUB",2009,10,14,"B","Upper",173,1.17956
"CUB",2010,10,14,"B","Lower",139,0.96286
"CUB",2010,10,14,"B","Point",154,1.06383
"CUB",2010,10,14,"B","Upper",170,1.16655
"CUB",2011,10,14,"B","Lower",136,0.95774
"CUB",2011,10,14,"B","Point",152,1.05846
"CUB",2011,10,14,"B","Upper",167,1.1672
"CUB",2012,10,14,"B","Lower",132,0.94835
"CUB",2012,10,14,"B","Point",148,1.05673
"CUB",2012,10,14,"B","Upper",164,1.16819
"CUB",2013,10,14,"B","Lower",129,0.94851
"CUB",2013,10,14,"B","Point",144,1.05698
"CUB",2013,10,14,"B","Upper",160,1.16819
"CUB",2014,10,14,"B","Lower",126,0.94983
"CUB",2014,10,14,"B","Point",142,1.05958
"CUB",2014,10,14,"B","Upper",157,1.16974
"CUB",2015,10,14,"B","Lower",124,0.95238
"CUB",2015,10,14,"B","Point",139,1.06282
"CUB",2015,10,14,"B","Upper",154,1.17865
"CUB",2016,10,14,"B","Lower",121,0.95435
"CUB",2016,10,14,"B","Point",136,1.0664
"CUB",2016,10,14,"B","Upper",152,1.185
"CUB",2017,10,14,"B","Lower",118,0.94696
"CUB",2017,10,14,"B","Point",134,1.06951
"CUB",2017,10,14,"B","Upper",149,1.18526
"CUB",2018,10,14,"B","Lower",114,0.93041
"CUB",2018,10,14,"B","Point",132,1.07264
"CUB",2018,10,14,"B","Upper",150,1.21454
"CUB",2019,10,14,"B","Lower",109,0.90219
"CUB",2019,10,14,"B","Point",130,1.07544
"CUB",2019,10,14,"B","Upper",153,1.25676
"CYP",2000,10,14,"B","Lower",8,0.5792
"CYP",2000,10,14,"B","Point",12,0.83023
"CYP",2000,10,14,"B","Upper",16,1.07768
"CYP",2001,10,14,"B","Lower",8,0.59602
"CYP",2001,10,14,"B","Point",12,0.8366
"CYP",2001,10,14,"B","Upper",16,1.08794
"CYP",2002,10,14,"B","Lower",8,0.59113
"CYP",2002,10,14,"B","Point",13,0.83734
"CYP",2002,10,14,"B","Upper",17,1.09079
"CYP",2003,10,14,"B","Lower",8,0.58732
"CYP",2003,10,14,"B","Point",12,0.83147
"CYP",2003,10,14,"B","Upper",17,1.08124
"CYP",2004,10,14,"B","Lower",8,0.57724
"CYP",2004,10,14,"B","Point",13,0.81936
"CYP",2004,10,14,"B","Upper",17,1.08189
"CYP",2005,10,14,"B","Lower",8,0.56204
"CYP",2005,10,14,"B","Point",12,0.80062
"CYP",2005,10,14,"B","Upper",16,1.06734
"CYP",2006,10,14,"B","Lower",8,0.54257
"CYP",2006,10,14,"B","Point",12,0.77607
"CYP",2006,10,14,"B","Upper",16,1.04853
"CYP",2007,10,14,"B","Lower",7,0.5106
"CYP",2007,10,14,"B","Point",11,0.7473
"CYP",2007,10,14,"B","Upper",16,1.00267
"CYP",2008,10,14,"B","Lower",7,0.48488
"CYP",2008,10,14,"B","Point",11,0.71562
"CYP",2008,10,14,"B","Upper",15,0.97128
"CYP",2009,10,14,"B","Lower",6,0.45172
"CYP",2009,10,14,"B","Point",10,0.68222
"CYP",2009,10,14,"B","Upper",14,0.93408
"CYP",2010,10,14,"B","Lower",5,0.41327
"CYP",2010,10,14,"B","Point",10,0.64894
"CYP",2010,10,14,"B","Upper",13,0.89683
"CYP",2011,10,14,"B","Lower",5,0.38392
"CYP",2011,10,14,"B","Point",8,0.61624
"CYP",2011,10,14,"B","Upper",12,0.8577
"CYP",2012,10,14,"B","Lower",4,0.34713
"CYP",2012,10,14,"B","Point",8,0.58409
"CYP",2012,10,14,"B","Upper",12,0.82723
"CYP",2013,10,14,"B","Lower",4,0.32556
"CYP",2013,10,14,"B","Point",7,0.55323
"CYP",2013,10,14,"B","Upper",11,0.80057
"CYP",2014,10,14,"B","Lower",3,0.29104
"CYP",2014,10,14,"B","Point",7,0.52337
"CYP",2014,10,14,"B","Upper",11,0.78124
"CYP",2015,10,14,"B","Lower",3,0.25781
"CYP",2015,10,14,"B","Point",6,0.49459
"CYP",2015,10,14,"B","Upper",11,0.78005
"CYP",2016,10,14,"B","Lower",2,0.22815
"CYP",2016,10,14,"B","Point",7,0.46856
"CYP",2016,10,14,"B","Upper",11,0.77636
"CYP",2017,10,14,"B","Lower",2,0.19452
"CYP",2017,10,14,"B","Point",6,0.44542
"CYP",2017,10,14,"B","Upper",11,0.77209
"CYP",2018,10,14,"B","Lower",2,0.17352
"CYP",2018,10,14,"B","Point",5,0.4255
"CYP",2018,10,14,"B","Upper",11,0.76886
"CYP",2019,10,14,"B","Lower",2,0.14969
"CYP",2019,10,14,"B","Point",6,0.40808
"CYP",2019,10,14,"B","Upper",11,0.75888
"CZE",2000,10,14,"B","Lower",102,0.78647
"CZE",2000,10,14,"B","Point",115,0.88514
"CZE",2000,10,14,"B","Upper",130,0.99825
"CZE",2001,10,14,"B","Lower",97,0.75521
"CZE",2001,10,14,"B","Point",110,0.85206
"CZE",2001,10,14,"B","Upper",124,0.95994
"CZE",2002,10,14,"B","Lower",91,0.72251
"CZE",2002,10,14,"B","Point",104,0.81982
"CZE",2002,10,14,"B","Upper",118,0.926
"CZE",2003,10,14,"B","Lower",86,0.69366
"CZE",2003,10,14,"B","Point",99,0.78965
"CZE",2003,10,14,"B","Upper",112,0.89427
"CZE",2004,10,14,"B","Lower",81,0.66779
"CZE",2004,10,14,"B","Point",94,0.76125
"CZE",2004,10,14,"B","Upper",106,0.85945
"CZE",2005,10,14,"B","Lower",76,0.6436
"CZE",2005,10,14,"B","Point",87,0.73355
"CZE",2005,10,14,"B","Upper",99,0.83167
"CZE",2006,10,14,"B","Lower",70,0.62082
"CZE",2006,10,14,"B","Point",80,0.70723
"CZE",2006,10,14,"B","Upper",92,0.80236
"CZE",2007,10,14,"B","Lower",63,0.59328
"CZE",2007,10,14,"B","Point",73,0.68116
"CZE",2007,10,14,"B","Upper",84,0.77268
"CZE",2008,10,14,"B","Lower",57,0.56743
"CZE",2008,10,14,"B","Point",66,0.65567
"CZE",2008,10,14,"B","Upper",75,0.74012
"CZE",2009,10,14,"B","Lower",51,0.54606
"CZE",2009,10,14,"B","Point",59,0.63078
"CZE",2009,10,14,"B","Upper",68,0.71373
"CZE",2010,10,14,"B","Lower",47,0.52196
"CZE",2010,10,14,"B","Point",54,0.60655
"CZE",2010,10,14,"B","Upper",63,0.68599
"CZE",2011,10,14,"B","Lower",44,0.50309
"CZE",2011,10,14,"B","Point",52,0.58325
"CZE",2011,10,14,"B","Upper",59,0.65931
"CZE",2012,10,14,"B","Lower",42,0.48222
"CZE",2012,10,14,"B","Point",50,0.56095
"CZE",2012,10,14,"B","Upper",57,0.63252
"CZE",2013,10,14,"B","Lower",41,0.46305
"CZE",2013,10,14,"B","Point",49,0.54033
"CZE",2013,10,14,"B","Upper",56,0.61101
"CZE",2014,10,14,"B","Lower",41,0.44505
"CZE",2014,10,14,"B","Point",49,0.52214
"CZE",2014,10,14,"B","Upper",56,0.59471
"CZE",2015,10,14,"B","Lower",41,0.42917
"CZE",2015,10,14,"B","Point",49,0.506
"CZE",2015,10,14,"B","Upper",56,0.57514
"CZE",2016,10,14,"B","Lower",41,0.41613
"CZE",2016,10,14,"B","Point",49,0.49202
"CZE",2016,10,14,"B","Upper",57,0.56761
"CZE",2017,10,14,"B","Lower",41,0.39829
"CZE",2017,10,14,"B","Point",50,0.4809
"CZE",2017,10,14,"B","Upper",59,0.56466
"CZE",2018,10,14,"B","Lower",40,0.37709
"CZE",2018,10,14,"B","Point",51,0.47164
"CZE",2018,10,14,"B","Upper",62,0.56995
"CZE",2019,10,14,"B","Lower",39,0.35102
"CZE",2019,10,14,"B","Point",52,0.46285
"CZE",2019,10,14,"B","Upper",66,0.58546
"DEU",2000,10,14,"B","Lower",584,0.62455
"DEU",2000,10,14,"B","Point",617,0.65892
"DEU",2000,10,14,"B","Upper",654,0.69788
"DEU",2001,10,14,"B","Lower",558,0.60484
"DEU",2001,10,14,"B","Point",590,0.63886
"DEU",2001,10,14,"B","Upper",626,0.67711
"DEU",2002,10,14,"B","Lower",527,0.58409
"DEU",2002,10,14,"B","Point",559,0.61841
"DEU",2002,10,14,"B","Upper",594,0.65708
"DEU",2003,10,14,"B","Lower",495,0.56292
"DEU",2003,10,14,"B","Point",526,0.5976
"DEU",2003,10,14,"B","Upper",560,0.63502
"DEU",2004,10,14,"B","Lower",465,0.54222
"DEU",2004,10,14,"B","Point",495,0.57701
"DEU",2004,10,14,"B","Upper",527,0.61426
"DEU",2005,10,14,"B","Lower",438,0.52243
"DEU",2005,10,14,"B","Point",467,0.55691
"DEU",2005,10,14,"B","Upper",497,0.59102
"DEU",2006,10,14,"B","Lower",416,0.50479
"DEU",2006,10,14,"B","Point",444,0.53756
"DEU",2006,10,14,"B","Upper",472,0.5718
"DEU",2007,10,14,"B","Lower",396,0.4871
"DEU",2007,10,14,"B","Point",423,0.51983
"DEU",2007,10,14,"B","Upper",452,0.55402
"DEU",2008,10,14,"B","Lower",381,0.47248
"DEU",2008,10,14,"B","Point",407,0.50385
"DEU",2008,10,14,"B","Upper",433,0.53586
"DEU",2009,10,14,"B","Lower",365,0.45629
"DEU",2009,10,14,"B","Point",392,0.48932
"DEU",2009,10,14,"B","Upper",418,0.52114
"DEU",2010,10,14,"B","Lower",350,0.44251
"DEU",2010,10,14,"B","Point",377,0.47575
"DEU",2010,10,14,"B","Upper",402,0.50712
"DEU",2011,10,14,"B","Lower",340,0.43078
"DEU",2011,10,14,"B","Point",366,0.46345
"DEU",2011,10,14,"B","Upper",392,0.49536
"DEU",2012,10,14,"B","Lower",328,0.41896
"DEU",2012,10,14,"B","Point",355,0.45235
"DEU",2012,10,14,"B","Upper",381,0.48538
"DEU",2013,10,14,"B","Lower",317,0.40895
"DEU",2013,10,14,"B","Point",344,0.44277
"DEU",2013,10,14,"B","Upper",370,0.4755
"DEU",2014,10,14,"B","Lower",308,0.40057
"DEU",2014,10,14,"B","Point",334,0.43482
"DEU",2014,10,14,"B","Upper",360,0.46772
"DEU",2015,10,14,"B","Lower",302,0.3973
"DEU",2015,10,14,"B","Point",327,0.42847
"DEU",2015,10,14,"B","Upper",352,0.46142
"DEU",2016,10,14,"B","Lower",297,0.39093
"DEU",2016,10,14,"B","Point",322,0.42374
"DEU",2016,10,14,"B","Upper",349,0.45874
"DEU",2017,10,14,"B","Lower",289,0.38208
"DEU",2017,10,14,"B","Point",318,0.42008
"DEU",2017,10,14,"B","Upper",350,0.46071
"DEU",2018,10,14,"B","Lower",279,0.36877
"DEU",2018,10,14,"B","Point",317,0.41668
