"Region","Year","AgeLow","AgeUp","Sex","Variable","Quantile","Total","Measles","Maternal","HIV","LRI","TB","Diarrhoeal","Malaria","OtherCMPN","Congenital","Cardiovascular","Digestive","Neoplasms","OtherNCD","InterpVio","SelfHarm","Drowning","RTI","OtherInj","NatDis","CollectVio"
"Middle East and North Africa",2014,5,19,"B","Fraction","Upper",1,0.00615,0.00594,0.00109,0.02411,0.00864,0.01207,0.00115,0.07839,0.01359,0.01668,0.01758,0.07985,0.12833,0.05646,0.02702,0.03268,0.06116,0.06744,0.00028,0.46206
"Middle East and North Africa",2015,5,19,"B","Deaths","Lower",85890,211,330,62,1793,452,824,38,6107,1090,1328,1469,6953,11270,4009,2138,2616,5384,5504,0,31304
"Middle East and North Africa",2015,5,19,"B","Deaths","Point",93638,302,423,81,2062,805,998,66,6746,1229,1473,1598,7490,12111,4643,2379,2893,5691,6061,0,36586
"Middle East and North Africa",2015,5,19,"B","Deaths","Upper",107245,492,577,103,2525,987,1239,100,7883,1377,1645,1798,8384,13688,5493,2669,3408,6204,6882,0,45406
"Middle East and North Africa",2015,5,19,"B","Fraction","Lower",1,0.00219,0.00333,0.00063,0.01946,0.00471,0.00894,0.00041,0.06493,0.01111,0.01334,0.01556,0.07489,0.12198,0.04108,0.02165,0.028,0.0565,0.05854,0,0.36234
"Middle East and North Africa",2015,5,19,"B","Fraction","Point",1,0.00323,0.00452,0.00087,0.02202,0.0086,0.01066,0.0007,0.07204,0.01312,0.01573,0.01707,0.07999,0.12934,0.04958,0.02541,0.0309,0.06078,0.06473,0,0.39072
"Middle East and North Africa",2015,5,19,"B","Fraction","Upper",1,0.00532,0.00626,0.00111,0.0252,0.01043,0.01262,0.00102,0.08104,0.01468,0.01757,0.01851,0.08521,0.1386,0.05781,0.02878,0.03391,0.06465,0.07075,0,0.4276
"Middle East and North Africa",2016,5,19,"B","Deaths","Lower",83527,0,324,61,1764,421,801,48,6013,1088,1314,1451,6936,11292,3917,2134,2540,5330,5406,5,29768
"Middle East and North Africa",2016,5,19,"B","Deaths","Point",91735,56,416,79,2024,734,973,86,6651,1227,1463,1579,7470,12133,4536,2379,2806,5640,5966,11,35506
"Middle East and North Africa",2016,5,19,"B","Deaths","Upper",107611,347,566,100,2484,922,1218,133,7784,1381,1635,1784,8402,13811,5344,2665,3309,6167,6830,18,46202
"Middle East and North Africa",2016,5,19,"B","Fraction","Lower",1,0,0.00328,0.00063,0.01931,0.00445,0.00877,0.00054,0.0645,0.01119,0.01324,0.01546,0.07534,0.12362,0.04044,0.0216,0.02757,0.05603,0.0577,0.00005,0.35215
"Middle East and North Africa",2016,5,19,"B","Fraction","Point",1,0.00061,0.00453,0.00086,0.02206,0.008,0.01061,0.00094,0.0725,0.01338,0.01595,0.01721,0.08143,0.13226,0.04945,0.02593,0.03059,0.06148,0.06503,0.00012,0.38705
"Middle East and North Africa",2016,5,19,"B","Fraction","Upper",1,0.00373,0.00625,0.0011,0.02531,0.00992,0.01267,0.00141,0.08145,0.01503,0.01792,0.01874,0.08742,0.14241,0.05776,0.02957,0.03357,0.06604,0.07181,0.0002,0.43268
"Middle East and North Africa",2017,5,19,"B","Deaths","Lower",76670,1,321,62,1706,406,785,54,5897,1093,1331,1446,6948,11383,3850,2151,2476,5320,5340,7,23275
"Middle East and North Africa",2017,5,19,"B","Deaths","Point",83813,56,411,80,1995,726,960,96,6563,1235,1478,1577,7513,12228,4465,2397,2737,5625,5921,13,27739
"Middle East and North Africa",2017,5,19,"B","Deaths","Upper",97101,424,558,103,2457,904,1211,154,7687,1388,1654,1787,8492,13967,5257,2679,3225,6153,6821,20,35443
"Middle East and North Africa",2017,5,19,"B","Fraction","Lower",1,0.00001,0.0036,0.0007,0.02096,0.00466,0.00954,0.00066,0.07071,0.01239,0.01489,0.01713,0.08374,0.13727,0.04441,0.02417,0.02963,0.06208,0.06358,0.00007,0.3003
"Middle East and North Africa",2017,5,19,"B","Fraction","Point",1,0.00067,0.0049,0.00095,0.0238,0.00866,0.01146,0.00115,0.0783,0.01473,0.01763,0.01882,0.08964,0.1459,0.05327,0.0286,0.03266,0.06711,0.07065,0.00015,0.33096
"Middle East and North Africa",2017,5,19,"B","Fraction","Upper",1,0.00491,0.00677,0.00124,0.0272,0.01063,0.01365,0.00174,0.08758,0.01646,0.01971,0.02038,0.09573,0.15707,0.06188,0.03236,0.03586,0.07162,0.07728,0.00024,0.37131
"Middle East and North Africa",2018,5,19,"B","Deaths","Lower",69443,181,322,58,1717,400,779,46,5887,1114,1345,1454,7057,11596,3804,2165,2440,5346,5307,9,15164
"Middle East and North Africa",2018,5,19,"B","Deaths","Point",75295,654,412,74,1993,728,959,83,6583,1258,1495,1592,7615,12479,4415,2418,2703,5652,5901,16,18264
"Middle East and North Africa",2018,5,19,"B","Deaths","Upper",84504,1959,559,94,2451,933,1219,135,7689,1421,1671,1802,8602,14264,5175,2718,3190,6193,6815,24,22288
"Middle East and North Africa",2018,5,19,"B","Fraction","Lower",1,0.00239,0.00414,0.00074,0.02334,0.00512,0.01077,0.00063,0.07939,0.01422,0.01724,0.01951,0.09455,0.15439,0.04928,0.02773,0.03247,0.07006,0.07236,0.00011,0.21415
"Middle East and North Africa",2018,5,19,"B","Fraction","Point",1,0.00869,0.00547,0.00098,0.02647,0.00967,0.01274,0.0011,0.08743,0.01671,0.01986,0.02114,0.10114,0.16573,0.05863,0.03211,0.0359,0.07507,0.07837,0.00021,0.24256
"Middle East and North Africa",2018,5,19,"B","Fraction","Upper",1,0.0252,0.00746,0.00123,0.03063,0.01211,0.01509,0.00165,0.09605,0.01872,0.02208,0.02278,0.10865,0.18027,0.06734,0.03622,0.04004,0.0801,0.08483,0.00033,0.26987
"Middle East and North Africa",2019,5,19,"B","Deaths","Lower",66109,227,323,57,1709,394,771,44,5823,1127,1352,1466,7157,11820,3759,2180,2415,5353,5273,9,11442
"Middle East and North Africa",2019,5,19,"B","Deaths","Point",71490,505,412,72,1992,704,953,81,6549,1278,1506,1600,7727,12707,4360,2435,2671,5663,5898,16,14359
"Middle East and North Africa",2019,5,19,"B","Deaths","Upper",80708,1237,558,92,2473,898,1211,136,7670,1442,1684,1804,8717,14570,5074,2741,3154,6214,6891,25,18436
"Middle East and North Africa",2019,5,19,"B","Fraction","Lower",1,0.00314,0.00436,0.00078,0.02441,0.00521,0.01123,0.00065,0.08334,0.01512,0.0182,0.02061,0.10088,0.16455,0.05108,0.02918,0.03382,0.07374,0.07601,0.00012,0.17008
"Middle East and North Africa",2019,5,19,"B","Fraction","Point",1,0.00706,0.00577,0.00101,0.02787,0.00985,0.01333,0.00114,0.09161,0.01788,0.02107,0.02238,0.10808,0.17774,0.06099,0.03406,0.03736,0.07921,0.0825,0.00023,0.20086
"Middle East and North Africa",2019,5,19,"B","Fraction","Upper",1,0.0165,0.00783,0.00129,0.03219,0.01244,0.01582,0.00172,0.10039,0.02002,0.02345,0.02419,0.11594,0.19372,0.06986,0.03834,0.04163,0.08462,0.08924,0.00036,0.23263
"North America",2000,5,19,"B","Deaths","Lower",22504,0,11,70,87,0,0,0,499,229,491,195,2121,3998,1860,1761,751,7135,2668,12,0
"North America",2000,5,19,"B","Deaths","Point",22832,0,20,89,107,4,0,0,544,258,534,225,2212,4137,1951,1842,804,7306,2778,21,0
"North America",2000,5,19,"B","Deaths","Upper",23158,0,31,109,127,9,0,0,590,290,578,257,2307,4264,2037,1928,858,7474,2885,32,0
"North America",2000,5,19,"B","Fraction","Lower",1,0,0.00052,0.00311,0.00381,0.00004,0,0,0.02192,0.01005,0.02149,0.00856,0.09313,0.17599,0.08194,0.07717,0.03295,0.3142,0.1173,0.00056,0
"North America",2000,5,19,"B","Fraction","Point",1,0,0.00089,0.00389,0.00467,0.00019,0,0,0.02383,0.0113,0.0234,0.00985,0.09687,0.18119,0.08545,0.08068,0.0352,0.31997,0.12168,0.00094,0
"North America",2000,5,19,"B","Fraction","Upper",1,0,0.00132,0.00477,0.00553,0.00039,0,0,0.02576,0.0127,0.02536,0.01124,0.10062,0.18597,0.08908,0.08425,0.03743,0.3259,0.12585,0.00137,0
"North America",2001,5,19,"B","Deaths","Lower",22351,0,27,69,83,2,2,0,536,205,454,205,2172,4165,1850,1734,667,7027,2514,12,0
"North America",2001,5,19,"B","Deaths","Point",22681,0,41,88,103,7,6,1,585,236,498,237,2256,4308,1940,1815,720,7196,2622,22,0
"North America",2001,5,19,"B","Deaths","Upper",23017,0,55,106,124,13,12,4,635,266,544,269,2352,4437,2022,1904,772,7367,2729,31,0
"North America",2001,5,19,"B","Fraction","Lower",1,0,0.00123,0.00307,0.00368,0.00008,0.00008,0,0.02373,0.00906,0.02007,0.00903,0.0957,0.18479,0.08187,0.07653,0.02951,0.31088,0.11109,0.00057,0
"North America",2001,5,19,"B","Fraction","Point",1,0,0.00179,0.00387,0.00456,0.00029,0.00028,0.00005,0.0258,0.0104,0.02195,0.01045,0.09948,0.18993,0.08552,0.08004,0.03176,0.31729,0.11559,0.00095,0
"North America",2001,5,19,"B","Fraction","Upper",1,0,0.00239,0.00467,0.00544,0.00054,0.0005,0.00014,0.02792,0.01173,0.02397,0.01183,0.10327,0.19492,0.08916,0.08382,0.03403,0.3233,0.12015,0.00136,0
"North America",2002,5,19,"B","Deaths","Lower",22289,0,19,49,92,0,0,0,545,210,487,190,2077,4093,1845,1655,635,7318,2423,11,0
"North America",2002,5,19,"B","Deaths","Point",22593,0,29,65,113,1,3,0,589,239,531,220,2169,4231,1932,1732,689,7503,2527,20,0
"North America",2002,5,19,"B","Deaths","Upper",22917,0,41,82,133,4,8,0,633,271,574,249,2267,4362,2014,1813,738,7673,2631,30,0
"North America",2002,5,19,"B","Fraction","Lower",1,0,0.00084,0.00218,0.00407,0,0,0,0.02417,0.00932,0.02158,0.00845,0.09231,0.18175,0.08185,0.07333,0.02813,0.32585,0.10768,0.00052,0
"North America",2002,5,19,"B","Fraction","Point",1,0,0.00129,0.00288,0.00498,0.00005,0.00013,0,0.02606,0.01058,0.02351,0.00973,0.096,0.18728,0.08552,0.07664,0.0305,0.33209,0.11187,0.00089,0
"North America",2002,5,19,"B","Fraction","Upper",1,0,0.00178,0.0036,0.00587,0.00014,0.00031,0,0.02795,0.01196,0.02539,0.01099,0.1001,0.19213,0.08895,0.08006,0.0327,0.3382,0.11589,0.00132,0
"North America",2003,5,19,"B","Deaths","Lower",22191,0,19,56,150,1,2,0,477,196,526,228,2099,4266,1932,1665,559,7159,2223,20,0
"North America",2003,5,19,"B","Deaths","Point",22512,0,29,73,176,6,7,0,520,225,573,260,2193,4405,2023,1742,605,7327,2317,30,0
"North America",2003,5,19,"B","Deaths","Upper",22850,0,40,89,203,12,13,0,564,255,621,293,2288,4545,2111,1820,655,7503,2413,42,0
"North America",2003,5,19,"B","Fraction","Lower",1,0,0.00084,0.00253,0.00665,0.00008,0.00013,0,0.02123,0.00872,0.0234,0.01014,0.09359,0.19031,0.08613,0.07404,0.02476,0.31901,0.09916,0.00089,0
"North America",2003,5,19,"B","Fraction","Point",1,0,0.0013,0.00325,0.0078,0.00028,0.00033,0,0.02311,0.01001,0.02544,0.01153,0.09741,0.19569,0.08986,0.07736,0.02688,0.32548,0.10294,0.00134,0
"North America",2003,5,19,"B","Fraction","Upper",1,0,0.00177,0.00394,0.00894,0.00054,0.00058,0,0.02498,0.01134,0.02753,0.01296,0.10145,0.20103,0.09363,0.08063,0.02904,0.33131,0.10677,0.00184,0
"North America",2004,5,19,"B","Deaths","Lower",22077,0,27,45,71,0,0,0,422,210,445,178,2041,4257,1941,1881,576,7037,2325,9,0
"North America",2004,5,19,"B","Deaths","Point",22387,0,39,60,90,3,3,0,466,239,488,206,2133,4391,2033,1967,624,7210,2415,17,0
"North America",2004,5,19,"B","Deaths","Upper",22725,0,53,76,109,7,7,0,507,267,531,236,2229,4527,2128,2055,674,7374,2517,26,0
"North America",2004,5,19,"B","Fraction","Lower",1,0,0.00121,0.00201,0.00318,0,0,0,0.0189,0.00939,0.01993,0.00796,0.09133,0.19098,0.08701,0.08433,0.02585,0.31628,0.10386,0.0004,0
"North America",2004,5,19,"B","Fraction","Point",1,0,0.00176,0.00268,0.00404,0.00014,0.00013,0,0.02083,0.01066,0.02182,0.00921,0.09529,0.19616,0.09083,0.08786,0.02789,0.32207,0.10786,0.00077,0
"North America",2004,5,19,"B","Fraction","Upper",1,0,0.00234,0.00337,0.00485,0.00031,0.00032,0,0.02261,0.01193,0.02372,0.01049,0.09926,0.20126,0.09495,0.09157,0.03003,0.3281,0.11199,0.00117,0
"North America",2005,5,19,"B","Deaths","Lower",21822,0,34,31,99,2,6,0,473,200,502,195,1999,4297,2081,1770,566,6572,2342,21,0
"North America",2005,5,19,"B","Deaths","Point",22127,0,47,44,119,8,13,0,516,230,546,223,2091,4435,2171,1860,614,6734,2443,32,0
"North America",2005,5,19,"B","Deaths","Upper",22471,0,62,58,143,14,21,0,559,259,598,254,2182,4571,2272,1939,666,6915,2546,44,0
"North America",2005,5,19,"B","Fraction","Lower",1,0,0.00155,0.0014,0.00448,0.00009,0.00027,0,0.02142,0.00903,0.02265,0.0088,0.09053,0.19504,0.09425,0.08031,0.02559,0.29836,0.1063,0.00098,0
"North America",2005,5,19,"B","Fraction","Point",1,0,0.00211,0.00197,0.0054,0.00034,0.00059,0,0.02333,0.01039,0.02469,0.0101,0.09452,0.20045,0.0981,0.08406,0.02774,0.30435,0.11042,0.00146,0
"North America",2005,5,19,"B","Fraction","Upper",1,0,0.00276,0.00259,0.00644,0.00063,0.00095,0,0.02524,0.01173,0.02695,0.01149,0.09813,0.20567,0.10218,0.08754,0.02995,0.31077,0.11455,0.00197,0
"North America",2006,5,19,"B","Deaths","Lower",21262,0,24,42,64,2,0,0,468,186,455,182,1864,4220,2243,1630,557,6396,2288,16,0
"North America",2006,5,19,"B","Deaths","Point",21554,0,36,58,81,8,4,0,513,215,503,210,1951,4358,2347,1706,605,6557,2375,26,2
"North America",2006,5,19,"B","Deaths","Upper",21897,0,48,73,99,14,9,0,559,243,545,240,2038,4499,2450,1789,653,6737,2476,36,6
"North America",2006,5,19,"B","Fraction","Lower",1,0,0.00112,0.00199,0.00298,0.00013,0.00004,0,0.02181,0.00861,0.02114,0.00846,0.08668,0.19655,0.1046,0.07561,0.02591,0.29794,0.10613,0.00078,0
"North America",2006,5,19,"B","Fraction","Point",1,0,0.00166,0.00268,0.00377,0.00036,0.00019,0,0.0238,0.00999,0.02332,0.00974,0.09053,0.20218,0.10888,0.07915,0.02807,0.3042,0.1102,0.0012,0.00009
"North America",2006,5,19,"B","Fraction","Upper",1,0,0.00221,0.00339,0.0046,0.00061,0.00042,0,0.02583,0.01127,0.02529,0.01108,0.09422,0.20783,0.11331,0.08289,0.03021,0.31089,0.1144,0.00167,0.00024
"North America",2007,5,19,"B","Deaths","Lower",20475,0,35,31,92,0,1,0,407,195,433,201,1843,4243,2189,1588,528,5974,2085,16,0
"North America",2007,5,19,"B","Deaths","Point",20757,0,49,45,111,1,7,0,449,223,479,230,1925,4379,2285,1664,572,6139,2173,27,0
"North America",2007,5,19,"B","Deaths","Upper",21076,0,64,60,132,4,13,0,491,251,526,261,2006,4509,2379,1748,621,6300,2274,38,0
"North America",2007,5,19,"B","Fraction","Lower",1,0,0.00168,0.00153,0.00444,0,0.00009,0,0.01966,0.00942,0.02092,0.0097,0.08888,0.20523,0.10566,0.07657,0.02549,0.28981,0.10063,0.00082,0
"North America",2007,5,19,"B","Fraction","Point",1,0,0.00234,0.00218,0.00535,0.00005,0.00033,0,0.02162,0.01072,0.02306,0.0111,0.09276,0.21095,0.11009,0.08016,0.02757,0.29574,0.10468,0.00131,0
"North America",2007,5,19,"B","Fraction","Upper",1,0,0.00308,0.00285,0.00631,0.00015,0.00058,0,0.02363,0.01204,0.02525,0.01258,0.09654,0.21644,0.11424,0.08403,0.02985,0.30196,0.1091,0.00182,0
"North America",2008,5,19,"B","Deaths","Lower",19563,0,31,21,82,2,0,0,410,181,463,187,1855,4307,2105,1762,552,4959,2045,19,0
"North America",2008,5,19,"B","Deaths","Point",19840,0,45,32,101,7,1,0,451,208,504,216,1940,4429,2190,1844,599,5108,2135,30,2
"North America",2008,5,19,"B","Deaths","Upper",20127,0,59,44,122,14,4,0,493,235,548,245,2025,4562,2281,1934,646,5239,2227,42,6
"North America",2008,5,19,"B","Fraction","Lower",1,0,0.0016,0.00109,0.00411,0.00015,0,0,0.02071,0.00911,0.02335,0.00943,0.09381,0.21769,0.10637,0.08897,0.02785,0.25136,0.1033,0.001,0
"North America",2008,5,19,"B","Fraction","Point",1,0,0.00227,0.00161,0.00509,0.00037,0.00005,0,0.02272,0.01046,0.02538,0.01087,0.09777,0.22326,0.11037,0.09293,0.03018,0.25744,0.10763,0.0015,0.0001
"North America",2008,5,19,"B","Fraction","Upper",1,0,0.00295,0.00221,0.0061,0.00069,0.00016,0,0.02482,0.01183,0.02755,0.01236,0.10189,0.22872,0.11449,0.09698,0.03259,0.26305,0.11173,0.00208,0.00026
"North America",2009,5,19,"B","Deaths","Lower",18634,0,45,18,217,0,3,0,528,201,429,159,1798,4096,1982,1839,482,4412,1821,3,0
"North America",2009,5,19,"B","Deaths","Point",18903,0,60,28,246,3,9,0,574,229,471,186,1876,4225,2068,1931,526,4553,1909,9,0
"North America",2009,5,19,"B","Deaths","Upper",19168,0,76,40,277,8,16,0,619,257,516,214,1960,4339,2161,2019,571,4682,1989,16,0
"North America",2009,5,19,"B","Fraction","Lower",1,0,0.00241,0.001,0.01148,0,0.00015,0,0.02801,0.01068,0.02271,0.00846,0.09529,0.2179,0.10517,0.09758,0.02556,0.23458,0.09677,0.00021,0
"North America",2009,5,19,"B","Fraction","Point",1,0,0.0032,0.0015,0.01303,0.00017,0.00047,0,0.03035,0.01213,0.02493,0.00985,0.09925,0.22349,0.10939,0.10213,0.02783,0.24084,0.10097,0.00048,0
"North America",2009,5,19,"B","Fraction","Upper",1,0,0.00399,0.00209,0.01465,0.00038,0.0008,0,0.03271,0.01363,0.02716,0.01128,0.10358,0.22926,0.11408,0.10671,0.03022,0.24743,0.10507,0.00081,0
"North America",2010,5,19,"B","Deaths","Lower",17768,0,32,18,62,1,7,0,356,172,447,165,1795,3970,1856,1824,557,4053,1861,13,0
"North America",2010,5,19,"B","Deaths","Point",18035,0,46,28,79,5,14,0,395,200,491,192,1879,4095,1943,1908,604,4184,1948,23,0
"North America",2010,5,19,"B","Deaths","Upper",18290,0,61,39,99,10,22,0,435,228,535,219,1966,4224,2025,1995,650,4310,2036,33,0
"North America",2010,5,19,"B","Fraction","Lower",1,0,0.00183,0.00104,0.00346,0.00005,0.00038,0,0.01978,0.00956,0.02495,0.00918,0.09983,0.22108,0.10327,0.10136,0.03088,0.22576,0.10375,0.00076,0
"North America",2010,5,19,"B","Fraction","Point",1,0,0.00256,0.00154,0.00439,0.00029,0.00075,0,0.0219,0.01111,0.02725,0.01062,0.1042,0.22706,0.10775,0.1058,0.03348,0.232,0.10803,0.00127,0
"North America",2010,5,19,"B","Fraction","Upper",1,0,0.00337,0.00215,0.00541,0.00056,0.00118,0,0.02402,0.01265,0.02959,0.01217,0.10874,0.23322,0.11198,0.11048,0.0361,0.23789,0.11264,0.0018,0
"North America",2011,5,19,"B","Deaths","Lower",17074,0,24,10,102,0,10,0,371,183,397,160,1708,3946,1659,1947,473,3767,1717,43,0
"North America",2011,5,19,"B","Deaths","Point",17346,0,36,19,124,3,18,0,410,211,438,186,1790,4075,1747,2030,515,3889,1799,56,0
"North America",2011,5,19,"B","Deaths","Upper",17600,0,48,28,146,8,27,0,452,239,479,214,1871,4202,1829,2114,561,4010,1879,71,0
"North America",2011,5,19,"B","Fraction","Lower",1,0,0.00144,0.00063,0.00591,0,0.00058,0,0.02138,0.01056,0.02297,0.00927,0.09879,0.22872,0.09626,0.1123,0.02728,0.21816,0.09901,0.00247,0
"North America",2011,5,19,"B","Fraction","Point",1,0,0.00209,0.00108,0.00712,0.00017,0.00101,0,0.02361,0.01219,0.02526,0.01075,0.10317,0.23495,0.10072,0.11704,0.02968,0.2242,0.10371,0.00324,0
"North America",2011,5,19,"B","Fraction","Upper",1,0,0.00278,0.00161,0.00835,0.00041,0.00153,0,0.026,0.01372,0.02761,0.01231,0.10773,0.24114,0.10481,0.12161,0.03222,0.23035,0.10797,0.00407,0
"North America",2012,5,19,"B","Deaths","Lower",16606,0,27,9,74,0,6,0,331,164,365,151,1776,3673,1588,1960,500,3636,1766,13,0
"North America",2012,5,19,"B","Deaths","Point",16864,0,39,17,93,0,12,0,368,190,407,178,1864,3799,1677,2046,546,3755,1850,22,0
"North America",2012,5,19,"B","Deaths","Upper",17109,0,52,27,112,0,20,0,405,218,449,206,1949,3916,1759,2134,591,3872,1938,33,0
"North America",2012,5,19,"B","Fraction","Lower",1,0,0.00165,0.00053,0.00445,0,0.00035,0,0.01963,0.00974,0.0218,0.009,0.10563,0.21876,0.09465,0.11666,0.02977,0.2165,0.10501,0.00082,0
"North America",2012,5,19,"B","Fraction","Point",1,0,0.0023,0.001,0.00551,0,0.00074,0,0.02181,0.01129,0.02416,0.01058,0.11052,0.22527,0.09943,0.12134,0.03238,0.22264,0.10972,0.00133,0
"North America",2012,5,19,"B","Fraction","Upper",1,0,0.00304,0.00154,0.00659,0,0.00118,0,0.02405,0.01291,0.02652,0.01218,0.11542,0.2317,0.10403,0.12634,0.03492,0.22884,0.11438,0.00195,0
"North America",2013,5,19,"B","Deaths","Lower",16357,0,31,1,112,0,3,0,388,175,394,169,1777,3708,1464,1958,449,3392,1792,9,0
"North America",2013,5,19,"B","Deaths","Point",16614,0,44,5,134,1,9,0,427,202,433,197,1860,3826,1541,2045,493,3503,1877,17,0
"North America",2013,5,19,"B","Deaths","Upper",16859,0,58,11,159,4,15,0,465,229,475,224,1948,3945,1623,2130,537,3625,1960,26,0
"North America",2013,5,19,"B","Fraction","Lower",1,0,0.00191,0.00011,0.00674,0,0.00018,0,0.02336,0.01051,0.02369,0.01019,0.10729,0.22389,0.08826,0.11833,0.02707,0.20512,0.10814,0.00059,0
"North America",2013,5,19,"B","Fraction","Point",1,0,0.00267,0.00033,0.00805,0.00007,0.00053,0,0.02569,0.01216,0.02609,0.01185,0.11194,0.23027,0.09273,0.12309,0.0297,0.21085,0.11297,0.00102,0
"North America",2013,5,19,"B","Fraction","Upper",1,0,0.00344,0.00061,0.00946,0.00024,0.00085,0,0.02799,0.01373,0.02851,0.01349,0.11674,0.23649,0.09726,0.12796,0.03226,0.21735,0.11766,0.00154,0
"North America",2014,5,19,"B","Deaths","Lower",16385,0,23,3,92,0,10,0,361,192,373,129,1733,3718,1422,2064,474,3403,1810,14,0
"North America",2014,5,19,"B","Deaths","Point",16633,0,34,9,112,3,18,0,401,220,412,154,1812,3847,1497,2152,519,3519,1901,24,0
"North America",2014,5,19,"B","Deaths","Upper",16873,0,46,16,134,7,28,0,439,248,451,180,1894,3964,1567,2246,562,3642,1989,34,0
"North America",2014,5,19,"B","Fraction","Lower",1,0,0.00139,0.00018,0.00557,0,0.00065,0,0.0217,0.01154,0.02242,0.0078,0.10423,0.22459,0.08593,0.12427,0.02846,0.20555,0.10937,0.00089,0
"North America",2014,5,19,"B","Fraction","Point",1,0,0.00203,0.00052,0.00674,0.00019,0.00111,0,0.02411,0.01321,0.02474,0.00923,0.10895,0.23129,0.09003,0.12939,0.03118,0.21154,0.11432,0.00142,0
"North America",2014,5,19,"B","Fraction","Upper",1,0,0.00274,0.0009,0.00798,0.00043,0.00167,0,0.02636,0.0149,0.02709,0.01075,0.11377,0.23718,0.09427,0.13444,0.03375,0.21817,0.1194,0.002,0
"North America",2015,5,19,"B","Deaths","Lower",16610,0,29,1,80,0,8,0,377,191,348,145,1678,3825,1554,2207,426,3425,1752,11,0
"North America",2015,5,19,"B","Deaths","Point",16867,0,42,5,99,1,15,0,419,220,387,171,1763,3946,1634,2298,469,3543,1837,19,0
"North America",2015,5,19,"B","Deaths","Upper",17127,0,56,11,118,4,23,0,462,250,426,196,1845,4077,1709,2391,511,3661,1930,28,0
