"ISO3","Year","AgeLow","AgeUp","Sex","Variable","Quantile","HIV","LRI","TB","Diarrhoeal","Malaria","OtherCMPN","Digestive","Neoplasms","OtherNCD","Drowning","RTI","OtherInj","NatDis","CollectVio"
"MLI",2005,10,14,"B","Deaths","Lower",50,174,0,148,283,399,52,20,182,66,55,12,0,0
"MLI",2005,10,14,"B","Deaths","Point",136,373,9,327,621,847,133,48,395,146,128,30,0,0
"MLI",2005,10,14,"B","Deaths","Upper",246,584,53,527,988,1303,227,84,618,244,213,50,0,2
"MLI",2005,10,14,"B","Fraction","Lower",0.02349,0.09623,0.00006,0.07613,0.1546,0.21927,0.02663,0.00983,0.09931,0.03217,0.02945,0.00638,0,0
"MLI",2005,10,14,"B","Fraction","Point",0.04253,0.11684,0.00282,0.10252,0.19445,0.26524,0.04177,0.0149,0.12373,0.04574,0.04007,0.00928,0,0.00012
"MLI",2005,10,14,"B","Fraction","Upper",0.06202,0.13628,0.01721,0.13018,0.23958,0.31099,0.06134,0.02131,0.15037,0.06211,0.05267,0.01263,0,0.00074
"MLI",2005,10,14,"B","Rate","Lower",0.15653,0.5416,0.00067,0.45999,0.88208,1.24162,0.16187,0.0642,0.56882,0.20766,0.17234,0.03952,0,0
"MLI",2005,10,14,"B","Rate","Point",0.42113,1.15693,0.02792,1.01514,1.92541,2.62637,0.4136,0.14754,1.22516,0.45291,0.39677,0.09189,0,0.00119
"MLI",2005,10,14,"B","Rate","Upper",0.75974,1.80594,0.16139,1.62966,3.05137,4.02867,0.69883,0.25899,1.90795,0.75306,0.65652,0.15182,0,0.00621
"MLI",2006,10,14,"B","Deaths","Lower",56,171,0,148,270,395,55,23,183,67,55,13,0,0
"MLI",2006,10,14,"B","Deaths","Point",146,377,9,328,620,862,135,55,404,148,127,33,0,0
"MLI",2006,10,14,"B","Deaths","Upper",252,596,56,532,992,1334,235,98,640,253,209,55,0,2
"MLI",2006,10,14,"B","Fraction","Lower",0.02629,0.09583,0.00007,0.07507,0.15247,0.22342,0.0265,0.01133,0.10011,0.03239,0.02921,0.00704,0,0
"MLI",2006,10,14,"B","Fraction","Point",0.045,0.11616,0.00263,0.10125,0.19102,0.26568,0.04158,0.01696,0.12449,0.04575,0.03918,0.01015,0,0.00015
"MLI",2006,10,14,"B","Fraction","Upper",0.06256,0.13493,0.01947,0.12823,0.23505,0.3098,0.06131,0.02401,0.15038,0.06193,0.0509,0.01372,0,0.00081
"MLI",2006,10,14,"B","Rate","Lower",0.17113,0.51947,0.00072,0.44875,0.81708,1.19516,0.16674,0.06985,0.55465,0.20383,0.16855,0.04134,0,0
"MLI",2006,10,14,"B","Rate","Point",0.43987,1.13546,0.02571,0.98971,1.86721,2.597,0.40644,0.16578,1.21688,0.4472,0.38298,0.09922,0,0.00147
"MLI",2006,10,14,"B","Rate","Upper",0.75454,1.79009,0.16603,1.59945,2.97853,4.00509,0.70606,0.29199,1.92144,0.75967,0.62758,0.16507,0,0.00604
"MLI",2007,10,14,"B","Deaths","Lower",61,167,0,150,263,405,55,25,176,65,52,14,0,0
"MLI",2007,10,14,"B","Deaths","Point",154,377,9,347,618,883,138,64,406,147,124,36,1,4
"MLI",2007,10,14,"B","Deaths","Upper",257,602,46,567,1003,1364,244,112,650,252,206,61,4,9
"MLI",2007,10,14,"B","Fraction","Lower",0.02847,0.09473,0.00006,0.07859,0.14918,0.22691,0.02658,0.013,0.09898,0.03141,0.02825,0.00766,0,0.0002
"MLI",2007,10,14,"B","Fraction","Point",0.04664,0.11386,0.00267,0.10502,0.18669,0.26703,0.04183,0.01921,0.12266,0.04437,0.03758,0.01094,0.00033,0.00116
"MLI",2007,10,14,"B","Fraction","Upper",0.064,0.13251,0.01701,0.13245,0.22924,0.30935,0.06141,0.02691,0.14778,0.0596,0.04845,0.01467,0.00134,0.00346
"MLI",2007,10,14,"B","Rate","Lower",0.18158,0.49117,0.00065,0.44256,0.77306,1.18709,0.16094,0.07566,0.51703,0.19273,0.1524,0.04254,0,0.00291
"MLI",2007,10,14,"B","Rate","Point",0.45082,1.10056,0.02581,1.01512,1.80453,2.58109,0.40433,0.18568,1.18562,0.42888,0.36325,0.10575,0.00319,0.01121
"MLI",2007,10,14,"B","Rate","Upper",0.74858,1.7541,0.13339,1.65264,2.92243,3.97524,0.71096,0.32612,1.89224,0.7329,0.5995,0.17653,0.01168,0.02626
"MLI",2008,10,14,"B","Deaths","Lower",64,158,0,154,259,383,55,29,176,63,50,15,0,3
"MLI",2008,10,14,"B","Deaths","Point",162,378,7,369,614,892,144,74,420,147,121,40,0,7
"MLI",2008,10,14,"B","Deaths","Upper",274,607,42,608,1007,1387,253,128,682,248,203,68,0,13
"MLI",2008,10,14,"B","Fraction","Lower",0.03353,0.09287,0.00005,0.08206,0.14556,0.2239,0.02674,0.01479,0.10044,0.03121,0.02715,0.00827,0,0.00078
"MLI",2008,10,14,"B","Fraction","Point",0.0481,0.11204,0.00209,0.1094,0.18181,0.26443,0.04255,0.02182,0.12432,0.04349,0.03595,0.01179,0,0.00221
"MLI",2008,10,14,"B","Fraction","Upper",0.06308,0.13022,0.0131,0.1373,0.22305,0.30482,0.06192,0.03021,0.14885,0.05821,0.04593,0.01569,0,0.00594
"MLI",2008,10,14,"B","Rate","Lower",0.18187,0.45011,0.00045,0.43778,0.73733,1.08703,0.15682,0.08262,0.50094,0.18103,0.14245,0.04339,0,0.00848
"MLI",2008,10,14,"B","Rate","Point",0.45938,1.07004,0.01996,1.04483,1.73638,2.52544,0.40637,0.20839,1.18732,0.41535,0.34334,0.1126,0,0.02111
"MLI",2008,10,14,"B","Rate","Upper",0.77172,1.71214,0.11697,1.71359,2.83932,3.91341,0.71407,0.36005,1.92401,0.70053,0.57075,0.18947,0,0.03684
"MLI",2009,10,14,"B","Deaths","Lower",65,150,0,158,250,379,54,32,175,63,48,16,0,3
"MLI",2009,10,14,"B","Deaths","Point",165,380,7,396,618,900,147,84,432,146,119,44,2,9
"MLI",2009,10,14,"B","Deaths","Upper",284,620,40,657,1021,1425,266,148,713,249,199,75,4,15
"MLI",2009,10,14,"B","Fraction","Lower",0.0345,0.09224,0.00004,0.08706,0.14303,0.22285,0.02698,0.01681,0.10129,0.03055,0.02636,0.00898,0,0.0009
"MLI",2009,10,14,"B","Fraction","Point",0.04793,0.11016,0.0019,0.11487,0.17906,0.26106,0.04272,0.02446,0.12516,0.04242,0.03463,0.01268,0.00044,0.00251
"MLI",2009,10,14,"B","Fraction","Upper",0.06189,0.12811,0.01337,0.14435,0.21935,0.30062,0.06189,0.03344,0.15035,0.05641,0.04418,0.01678,0.00169,0.00673
"MLI",2009,10,14,"B","Rate","Lower",0.17886,0.41355,0.00052,0.43561,0.68745,1.04107,0.14859,0.08872,0.48214,0.17463,0.13406,0.0456,0,0.00821
"MLI",2009,10,14,"B","Rate","Point",0.45218,1.03926,0.01792,1.08369,1.68927,2.46286,0.40302,0.23076,1.18077,0.40019,0.3267,0.11962,0.00415,0.02368
"MLI",2009,10,14,"B","Rate","Upper",0.77489,1.6926,0.10808,1.79003,2.78506,3.888,0.72425,0.40152,1.94311,0.67677,0.54343,0.20401,0.01096,0.04107
"MLI",2010,10,14,"B","Deaths","Lower",63,149,0,165,254,362,53,35,172,62,48,17,0,0
"MLI",2010,10,14,"B","Deaths","Point",165,384,9,427,637,908,149,94,444,145,120,48,0,1
"MLI",2010,10,14,"B","Deaths","Upper",278,635,56,727,1065,1462,272,165,739,250,202,84,0,4
"MLI",2010,10,14,"B","Fraction","Lower",0.03439,0.08961,0.00005,0.09259,0.14369,0.21862,0.02649,0.01859,0.10196,0.03012,0.02606,0.00976,0,0
"MLI",2010,10,14,"B","Fraction","Point",0.0468,0.10868,0.00266,0.12091,0.18035,0.25688,0.04213,0.0267,0.12572,0.04115,0.03403,0.01364,0,0.00036
"MLI",2010,10,14,"B","Fraction","Upper",0.05955,0.1267,0.01796,0.15127,0.22114,0.29673,0.0616,0.03625,0.15104,0.05423,0.04315,0.01799,0,0.00138
"MLI",2010,10,14,"B","Rate","Lower",0.16802,0.39519,0.00051,0.43829,0.67482,0.95895,0.14046,0.09426,0.45772,0.16566,0.12766,0.04719,0,0
"MLI",2010,10,14,"B","Rate","Point",0.43681,1.01437,0.02483,1.12852,1.68331,2.39761,0.39322,0.24921,1.17342,0.38408,0.31762,0.12731,0,0.00336
"MLI",2010,10,14,"B","Rate","Upper",0.73243,1.67333,0.14582,1.9151,2.80507,3.85026,0.71406,0.43321,1.94433,0.65667,0.53166,0.21908,0,0.01057
"MLI",2011,10,14,"B","Deaths","Lower",60,133,0,176,259,347,52,38,169,56,47,19,0,0
"MLI",2011,10,14,"B","Deaths","Point",164,392,9,458,659,901,150,104,464,145,123,53,0,2
"MLI",2011,10,14,"B","Deaths","Upper",272,651,58,784,1118,1490,276,183,778,251,207,92,0,5
"MLI",2011,10,14,"B","Fraction","Lower",0.03291,0.08818,0.00005,0.09709,0.14548,0.21227,0.02577,0.02011,0.10503,0.02979,0.02638,0.01067,0,0
"MLI",2011,10,14,"B","Fraction","Point",0.04519,0.10824,0.00247,0.12643,0.18182,0.24877,0.04128,0.02866,0.12805,0.03994,0.03388,0.01466,0,0.0006
"MLI",2011,10,14,"B","Fraction","Upper",0.0568,0.12619,0.01831,0.15701,0.22221,0.28516,0.06016,0.03903,0.15306,0.05169,0.04273,0.0192,0,0.00217
"MLI",2011,10,14,"B","Rate","Lower",0.15534,0.34117,0.0005,0.45114,0.66436,0.88938,0.13293,0.09876,0.43253,0.14569,0.12108,0.04864,0,0
"MLI",2011,10,14,"B","Rate","Point",0.41733,0.9996,0.02281,1.16759,1.67912,2.29741,0.38122,0.26468,1.18255,0.36885,0.31288,0.13539,0,0.00554
"MLI",2011,10,14,"B","Rate","Upper",0.68943,1.65426,0.14726,1.99176,2.84498,3.78627,0.70029,0.46349,1.97629,0.63612,0.52474,0.23403,0,0.01277
"MLI",2012,10,14,"B","Deaths","Lower",58,133,0,177,242,326,48,39,164,50,45,19,0,13
"MLI",2012,10,14,"B","Deaths","Point",162,399,11,482,681,905,149,113,474,144,126,58,0,21
"MLI",2012,10,14,"B","Deaths","Upper",284,674,68,834,1165,1522,274,202,808,253,212,102,0,30
"MLI",2012,10,14,"B","Fraction","Lower",0.03193,0.08741,0.00005,0.09963,0.14621,0.20547,0.02481,0.02146,0.10423,0.02902,0.02649,0.01142,0,0.00276
"MLI",2012,10,14,"B","Fraction","Point",0.04362,0.10719,0.00286,0.12943,0.18288,0.24283,0.03988,0.03034,0.12733,0.03858,0.03379,0.0156,0,0.00567
"MLI",2012,10,14,"B","Fraction","Upper",0.05509,0.12449,0.02213,0.15948,0.22173,0.27969,0.05782,0.04124,0.15148,0.04951,0.04223,0.02023,0,0.01514
"MLI",2012,10,14,"B","Rate","Lower",0.14333,0.32799,0.00056,0.43576,0.59624,0.80259,0.12045,0.0968,0.40445,0.12417,0.11271,0.04916,0,0.03184
"MLI",2012,10,14,"B","Rate","Point",0.39867,0.97968,0.02614,1.18295,1.67146,2.21939,0.36449,0.2773,1.16376,0.35261,0.30883,0.14258,0,0.05182
"MLI",2012,10,14,"B","Rate","Upper",0.69253,1.64752,0.1646,2.04038,2.84633,3.72147,0.6699,0.4941,1.97516,0.61802,0.51766,0.24758,0,0.07365
"MLI",2013,10,14,"B","Deaths","Lower",52,129,0,163,224,290,46,39,153,46,41,19,0,52
"MLI",2013,10,14,"B","Deaths","Point",160,407,9,491,686,923,150,122,484,143,128,63,2,69
"MLI",2013,10,14,"B","Deaths","Upper",293,705,49,860,1197,1604,281,225,843,254,220,112,5,84
"MLI",2013,10,14,"B","Fraction","Lower",0.02828,0.08817,0.00003,0.09786,0.14323,0.20601,0.02404,0.02256,0.103,0.02822,0.02635,0.01215,0,0.00994
"MLI",2013,10,14,"B","Fraction","Point",0.04167,0.10598,0.00227,0.128,0.17888,0.24055,0.03897,0.03192,0.12627,0.03726,0.03338,0.01638,0.00059,0.01789
"MLI",2013,10,14,"B","Fraction","Upper",0.05439,0.1223,0.0146,0.15766,0.21749,0.27363,0.05643,0.04303,0.15,0.04756,0.04161,0.02097,0.00216,0.05132
"MLI",2013,10,14,"B","Rate","Lower",0.12395,0.30652,0.00035,0.38669,0.53044,0.68656,0.10967,0.09309,0.36372,0.10884,0.09762,0.04624,0,0.12268
"MLI",2013,10,14,"B","Rate","Point",0.37684,0.95842,0.02053,1.15756,1.61769,2.17539,0.35242,0.28867,1.14191,0.33696,0.30187,0.14813,0.00534,0.16179
"MLI",2013,10,14,"B","Rate","Upper",0.68706,1.65633,0.11458,2.02096,2.81553,3.76942,0.65972,0.52671,1.98171,0.59616,0.51544,0.26165,0.01182,0.19773
"MLI",2014,10,14,"B","Deaths","Lower",53,133,0,161,220,330,49,41,152,46,41,20,0,8
"MLI",2014,10,14,"B","Deaths","Point",163,422,9,504,692,1009,157,138,490,147,133,69,0,15
"MLI",2014,10,14,"B","Deaths","Upper",299,739,56,888,1227,1767,298,257,871,263,232,125,0,23
"MLI",2014,10,14,"B","Fraction","Lower",0.02924,0.08751,0.00004,0.0986,0.1402,0.22009,0.02472,0.02494,0.10199,0.02823,0.0267,0.01303,0,0.00159
"MLI",2014,10,14,"B","Fraction","Point",0.04127,0.1069,0.00221,0.12779,0.17542,0.25557,0.03976,0.03496,0.1242,0.03712,0.03361,0.01748,0,0.00371
"MLI",2014,10,14,"B","Fraction","Upper",0.05347,0.12344,0.01782,0.15758,0.21307,0.29137,0.05775,0.04682,0.14842,0.04714,0.04155,0.02241,0,0.01181
"MLI",2014,10,14,"B","Rate","Lower",0.12067,0.30368,0.00037,0.36767,0.49965,0.74967,0.11167,0.09524,0.34556,0.10621,0.09353,0.04738,0,0.01808
"MLI",2014,10,14,"B","Rate","Point",0.3687,0.95503,0.01974,1.14165,1.56717,2.28322,0.35521,0.31233,1.10958,0.33162,0.30027,0.15616,0,0.03314
"MLI",2014,10,14,"B","Rate","Upper",0.67469,1.66659,0.12539,2.00348,2.7685,3.98552,0.67185,0.5793,1.96342,0.59236,0.52249,0.28012,0,0.05199
"MLI",2015,10,14,"B","Deaths","Lower",53,117,0,158,199,345,49,43,141,44,41,22,0,9
"MLI",2015,10,14,"B","Deaths","Point",174,428,7,511,673,1116,165,153,469,145,134,74,0,17
"MLI",2015,10,14,"B","Deaths","Upper",325,776,49,920,1229,2029,327,290,863,268,240,140,0,25
"MLI",2015,10,14,"B","Fraction","Lower",0.03115,0.08633,0.00004,0.09679,0.13166,0.23723,0.02499,0.02683,0.09355,0.02699,0.02627,0.01348,0,0.00177
"MLI",2015,10,14,"B","Fraction","Point",0.04276,0.10531,0.00184,0.12566,0.16552,0.27454,0.0405,0.03753,0.11536,0.03575,0.033,0.01809,0,0.00414
"MLI",2015,10,14,"B","Fraction","Upper",0.05455,0.12197,0.01587,0.15629,0.20224,0.31232,0.05876,0.04993,0.13896,0.04582,0.04074,0.02317,0,0.0129
"MLI",2015,10,14,"B","Rate","Lower",0.11692,0.25528,0.00041,0.34444,0.43451,0.75311,0.10708,0.09486,0.30779,0.09703,0.09057,0.04892,0,0.01956
"MLI",2015,10,14,"B","Rate","Point",0.37775,0.93032,0.01625,1.1101,1.46222,2.42532,0.35778,0.33154,1.0191,0.31582,0.29153,0.15981,0,0.03657
"MLI",2015,10,14,"B","Rate","Upper",0.70331,1.68004,0.10589,1.9918,2.66035,4.39069,0.70718,0.6285,1.86875,0.57984,0.52011,0.30093,0,0.0544
"MLI",2016,10,14,"B","Deaths","Lower",51,125,0,143,176,361,49,46,132,41,38,21,0,5
"MLI",2016,10,14,"B","Deaths","Point",179,432,8,510,644,1236,176,168,459,145,135,78,1,12
"MLI",2016,10,14,"B","Deaths","Upper",351,803,45,941,1189,2339,358,328,876,275,250,151,3,19
"MLI",2016,10,14,"B","Fraction","Lower",0.0313,0.08643,0.00003,0.09322,0.12151,0.25607,0.0257,0.02868,0.08823,0.026,0.0258,0.01391,0,0.00091
"MLI",2016,10,14,"B","Fraction","Point",0.04273,0.1033,0.00184,0.12197,0.15398,0.29558,0.04205,0.04012,0.10988,0.03458,0.03232,0.01868,0.00019,0.00277
"MLI",2016,10,14,"B","Fraction","Upper",0.05518,0.11956,0.01295,0.15241,0.1897,0.33401,0.06113,0.05317,0.13252,0.04473,0.0399,0.02394,0.00109,0.00994
"MLI",2016,10,14,"B","Rate","Lower",0.1077,0.26378,0.00031,0.3004,0.37104,0.75739,0.1027,0.09816,0.27749,0.0876,0.08086,0.04586,0,0.01045
"MLI",2016,10,14,"B","Rate","Point",0.37334,0.90255,0.01608,1.06567,1.34534,2.58252,0.3674,0.35053,0.96004,0.30213,0.28238,0.16321,0.00166,0.0242
"MLI",2016,10,14,"B","Rate","Upper",0.72892,1.67129,0.09203,1.95988,2.47786,4.87232,0.74582,0.68196,1.82366,0.57284,0.52061,0.31234,0.00628,0.03968
"MLI",2017,10,14,"B","Deaths","Lower",44,102,0,128,147,333,43,43,108,35,33,21,0,29
"MLI",2017,10,14,"B","Deaths","Point",171,431,9,509,617,1352,184,181,446,142,136,82,0,42
"MLI",2017,10,14,"B","Deaths","Upper",336,829,54,984,1133,2689,386,368,885,282,266,166,0,55
"MLI",2017,10,14,"B","Fraction","Lower",0.0279,0.08195,0.00004,0.08872,0.11117,0.273,0.02578,0.02969,0.0823,0.02448,0.02514,0.01431,0,0.00461
"MLI",2017,10,14,"B","Fraction","Point",0.03966,0.1002,0.00212,0.11828,0.14345,0.31417,0.04286,0.04212,0.10359,0.03304,0.03153,0.01914,0,0.00982
"MLI",2017,10,14,"B","Fraction","Upper",0.05038,0.11713,0.01561,0.14899,0.14832,0.3562,0.06253,0.05623,0.12626,0.04275,0.03915,0.02451,0,0.03324
"MLI",2017,10,14,"B","Rate","Lower",0.08941,0.207,0.00042,0.25961,0.29697,0.67325,0.08853,0.08757,0.21892,0.07224,0.06698,0.04288,0,0.05832
"MLI",2017,10,14,"B","Rate","Point",0.34308,0.86678,0.01834,1.02318,1.24091,2.71772,0.37076,0.36436,0.8961,0.28581,0.27275,0.16557,0,0.08495
"MLI",2017,10,14,"B","Rate","Upper",0.67098,1.65929,0.10834,1.96791,2.26734,5.3838,0.77311,0.73609,1.77224,0.56528,0.53063,0.33041,0,0.11042
"MLI",2018,10,14,"B","Deaths","Lower",31,73,0,98,111,254,35,36,82,27,26,16,0,95
"MLI",2018,10,14,"B","Deaths","Point",168,431,8,499,593,1402,191,194,449,142,137,88,0,119
"MLI",2018,10,14,"B","Deaths","Upper",350,875,54,998,1137,2911,410,408,927,294,283,183,0,139
"MLI",2018,10,14,"B","Fraction","Lower",0.02701,0.07505,0.00004,0.08227,0.09863,0.26846,0.02524,0.0304,0.07909,0.02341,0.02422,0.01467,0,0.01302
"MLI",2018,10,14,"B","Fraction","Point",0.0379,0.09751,0.00186,0.11294,0.13417,0.31714,0.04314,0.04389,0.10157,0.03207,0.03098,0.01986,0,0.02698
"MLI",2018,10,14,"B","Fraction","Upper",0.04804,0.1134,0.01498,0.14238,0.14213,0.35805,0.0629,0.05798,0.12358,0.04133,0.03829,0.02515,0,0.10065
"MLI",2018,10,14,"B","Rate","Lower",0.06108,0.14353,0.00039,0.19206,0.2172,0.49361,0.06922,0.07161,0.1594,0.05242,0.05132,0.03246,0,0.18417
"MLI",2018,10,14,"B","Rate","Point",0.32394,0.83344,0.0159,0.96532,1.14678,2.71067,0.36873,0.37514,0.86814,0.27411,0.26479,0.16975,0,0.2306
"MLI",2018,10,14,"B","Rate","Upper",0.67224,1.68507,0.10329,1.92311,2.18933,5.60411,0.78991,0.78567,1.78531,0.5656,0.54436,0.35031,0,0.26927
"MLI",2019,10,14,"B","Deaths","Lower",29,60,0,83,96,263,33,35,78,24,25,17,0,56
"MLI",2019,10,14,"B","Deaths","Point",166,446,8,503,593,1454,202,214,483,148,144,98,0,74
"MLI",2019,10,14,"B","Deaths","Upper",348,937,47,1029,1188,3114,441,454,1025,314,306,210,0,91
"MLI",2019,10,14,"B","Fraction","Lower",0.02461,0.07642,0.00004,0.08008,0.09706,0.27413,0.02589,0.03309,0.08318,0.02397,0.02509,0.01608,0,0.0076
"MLI",2019,10,14,"B","Fraction","Point",0.0366,0.09832,0.00187,0.11095,0.13084,0.32076,0.04454,0.04722,0.10649,0.03261,0.03177,0.02165,0,0.01637
"MLI",2019,10,14,"B","Fraction","Upper",0.04676,0.11382,0.01505,0.13883,0.14776,0.36246,0.06467,0.06168,0.12877,0.04178,0.03891,0.02716,0,0.07161
"MLI",2019,10,14,"B","Rate","Lower",0.05554,0.11274,0.00043,0.1565,0.18094,0.49368,0.06279,0.06662,0.14673,0.04536,0.04784,0.032,0,0.10446
"MLI",2019,10,14,"B","Rate","Point",0.30925,0.83074,0.0158,0.93745,1.10551,2.7102,0.37633,0.39898,0.89977,0.27553,0.26843,0.18293,0,0.13832
"MLI",2019,10,14,"B","Rate","Upper",0.64677,1.73836,0.08713,1.91199,2.20325,5.7769,0.8181,0.84357,1.90294,0.58277,0.56729,0.38851,0,0.16974
"MLT",2000,10,14,"B","Deaths","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MLT",2000,10,14,"B","Deaths","Point",0,0,0,0,0,1,0,1,0,1,1,0,0,0
"MLT",2000,10,14,"B","Deaths","Upper",0,0,0,0,0,3,2,4,0,3,3,0,0,0
"MLT",2000,10,14,"B","Fraction","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MLT",2000,10,14,"B","Fraction","Point",0,0,0,0,0,0.25,0.08333,0.33333,0,0.16667,0.16667,0,0,0
"MLT",2000,10,14,"B","Fraction","Upper",0,0,0,0,0,0.75,0.5,0.8,0,0.66667,0.66667,0,0,0
"MLT",2000,10,14,"B","Rate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MLT",2000,10,14,"B","Rate","Point",0,0,0,0,0,0.16788,0.05596,0.22384,0,0.11192,0.11192,0,0,0
"MLT",2000,10,14,"B","Rate","Upper",0,0,0,0,0,0.52751,0.3228,0.57646,0,0.3929,0.39263,0,0,0
"MLT",2001,10,14,"B","Deaths","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MLT",2001,10,14,"B","Deaths","Point",0,0,0,0,0,0,0,2,0,0,0,0,0,0
"MLT",2001,10,14,"B","Deaths","Upper",0,0,0,0,0,0,0,5,3,3,3,0,0,0
"MLT",2001,10,14,"B","Fraction","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MLT",2001,10,14,"B","Fraction","Point",0,0,0,0,0,0,0,0.625,0.125,0.125,0.125,0,0,0
"MLT",2001,10,14,"B","Fraction","Upper",0,0,0,0,0,0,0,1,0.5,0.5,0.5,0,0,0
"MLT",2001,10,14,"B","Rate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MLT",2001,10,14,"B","Rate","Point",0,0,0,0,0,0,0,0.42264,0.08453,0.08453,0.08453,0,0,0
"MLT",2001,10,14,"B","Rate","Upper",0,0,0,0,0,0,0,0.82046,0.3713,0.3697,0.37577,0,0,0
"MLT",2002,10,14,"B","Deaths","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MLT",2002,10,14,"B","Deaths","Point",0,0,0,0,0,0,0,2,1,0,0,0,0,0
"MLT",2002,10,14,"B","Deaths","Upper",0,0,0,0,0,0,0,5,4,0,0,3,0,0
"MLT",2002,10,14,"B","Fraction","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MLT",2002,10,14,"B","Fraction","Point",0,0,0,0,0,0,0,0.57143,0.28571,0,0,0.14286,0,0
"MLT",2002,10,14,"B","Fraction","Upper",0,0,0,0,0,0,0,1,0.75,0,0,0.66667,0,0
"MLT",2002,10,14,"B","Rate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MLT",2002,10,14,"B","Rate","Point",0,0,0,0,0,0,0,0.38765,0.19382,0,0,0.09691,0,0
"MLT",2002,10,14,"B","Rate","Upper",0,0,0,0,0,0,0,0.76244,0.5664,0,0,0.38405,0,0
"MLT",2003,10,14,"B","Deaths","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MLT",2003,10,14,"B","Deaths","Point",0,0,0,0,0,0,0,2,1,0,0,0,0,0
"MLT",2003,10,14,"B","Deaths","Upper",0,0,0,0,0,2,0,5,4,0,0,2,0,0
"MLT",2003,10,14,"B","Fraction","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MLT",2003,10,14,"B","Fraction","Point",0,0,0,0,0,0.09091,0,0.54545,0.27273,0,0,0.09091,0,0
"MLT",2003,10,14,"B","Fraction","Upper",0,0,0,0,0,0.5,0,1,0.75,0,0,0.5,0,0
"MLT",2003,10,14,"B","Rate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MLT",2003,10,14,"B","Rate","Point",0,0,0,0,0,0.06189,0,0.37135,0.18568,0,0,0.06189,0,0
"MLT",2003,10,14,"B","Rate","Upper",0,0,0,0,0,0.34714,0,0.74974,0.56603,0,0,0.34469,0,0
"MLT",2004,10,14,"B","Deaths","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MLT",2004,10,14,"B","Deaths","Point",0,0,0,0,0,0,0,1,1,0,1,0,0,0
"MLT",2004,10,14,"B","Deaths","Upper",0,0,0,0,0,2,2,3,3,0,3,2,0,0
"MLT",2004,10,14,"B","Fraction","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MLT",2004,10,14,"B","Fraction","Point",0,0,0,0,0,0.09091,0.09091,0.27273,0.27273,0,0.18182,0.09091,0,0
"MLT",2004,10,14,"B","Fraction","Upper",0,0,0,0,0,0.5,0.5,0.75,0.75,0,0.66667,0.49501,0,0
"MLT",2004,10,14,"B","Rate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MLT",2004,10,14,"B","Rate","Point",0,0,0,0,0,0.06208,0.06208,0.18624,0.18624,0,0.12416,0.06208,0,0
"MLT",2004,10,14,"B","Rate","Upper",0,0,0,0,0,0.34487,0.34369,0.53962,0.54561,0,0.48533,0.33903,0,0
"MLT",2005,10,14,"B","Deaths","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MLT",2005,10,14,"B","Deaths","Point",0,0,0,0,0,0,0,1,2,0,1,0,0,0
"MLT",2005,10,14,"B","Deaths","Upper",0,0,0,0,0,2,2,3,4,0,3,2,0,0
"MLT",2005,10,14,"B","Fraction","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MLT",2005,10,14,"B","Fraction","Point",0,0,0,0,0,0.06667,0.06667,0.26667,0.4,0,0.13333,0.06667,0,0
"MLT",2005,10,14,"B","Fraction","Upper",0,0,0,0,0,0.33334,0.4,0.75,1,0,0.66667,0.4,0,0
"MLT",2005,10,14,"B","Rate","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MLT",2005,10,14,"B","Rate","Point",0,0,0,0,0,0.04555,0.04555,0.18218,0.27326,0,0.09109,0.04555,0,0
"MLT",2005,10,14,"B","Rate","Upper",0,0,0,0,0,0.21189,0.21843,0.54036,0.67888,0,0.39639,0.21469,0,0
"MLT",2006,10,14,"B","Deaths","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MLT",2006,10,14,"B","Deaths","Point",0,0,0,0,0,0,0,1,2,0,1,0,0,0
"MLT",2006,10,14,"B","Deaths","Upper",0,0,0,0,0,2,2,3,5,0,3,2,0,0
"MLT",2006,10,14,"B","Fraction","Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MLT",2006,10,14,"B","Fraction","Point",0,0,0,0,0,0.06667,0.06667,0.13333,0.53333,0,0.13333,0.06667,0,0
